strategy,date,soc_start_kwh,reserve_kwh,net_ratio_to_recent_history,soc_end_kwh,planned_purchase_kwh,planned_cost_yuan,expected_emergency_cost_yuan,actual_emergency_kwh,actual_emergency_cost_yuan,actual_emergency_intervals,spill_kwh,total_cost_yuan
optimized_proposed,2025-10-16,6622.50282346472,6610.042296473151,1.0922530709934857,6610.042296473151,70116.15402918904,42721.304463554705,1601.1946084932067,1441.989309322363,5979.704568745947,47,4459.37866026907,48701.00903230065
optimized_proposed,2025-10-17,6610.042296473151,4329.632077630278,0.6318527768442485,4329.632077630278,30794.37287224851,16271.814351945704,701.5616072299975,300.9820258303149,1307.4246972402943,23,14432.705550978255,17579.239049186
optimized_proposed,2025-10-18,4329.632077630278,3914.966290322438,0.6513568519483599,3914.966290322438,33888.97668659607,17843.564425121876,727.4995759542367,151.3274328194781,401.27571787226253,13,15213.558774644203,18244.84014299414
optimized_proposed,2025-10-19,3914.966290322438,6037.984001697018,1.1606972949736498,6037.984001697018,75522.37890512962,45710.66265301821,1199.081415500082,854.5980013457458,3527.7359614333536,38,5871.7187732722905,49238.398614451566
optimized_proposed,2025-10-20,6037.984001697018,6256.782030478777,1.182313745471647,6256.782030478777,74870.75106566335,46146.243053059094,1490.8093055030815,767.3151836589375,3765.385411464057,17,6648.298465245557,49911.62846452315
optimized_proposed,2025-10-21,6256.782030478777,6187.242310586312,1.166054834925462,6187.242310586312,75221.62704546901,46361.80039624111,1506.775542037632,555.8893381241236,2064.9889148366838,26,5032.665224886225,48426.789311077795
optimized_proposed,2025-10-22,6187.242310586312,6121.361953469161,1.1506515109722615,6121.361953469161,76436.04781398353,46937.88096866944,1196.9795340692974,653.5777322256326,3334.490056153829,33,7164.452263495013,50272.37102482327
optimized_proposed,2025-10-23,6121.361953469161,6150.482164404638,1.1574600357321843,6150.482164404638,75501.88350688218,46407.44968763046,1789.972331244459,213.32853107928764,1133.0880659281036,20,7879.302139470699,47540.537753558565
optimized_proposed,2025-10-24,6150.482164404638,3987.0270145649138,0.6516279183995045,3987.0270145649138,32025.431493673805,16941.590226688582,943.8245192214165,427.9455413297847,1916.6676760007208,23,13197.648272302595,18858.257902689304
optimized_proposed,2025-10-25,3987.0270145649138,4092.1222855373885,0.6761999847266466,4092.1222855373885,35675.07786148326,18660.06685814198,846.2848646058919,183.23990736870917,773.2281988242917,14,13025.203194895643,19433.29505696627
optimized_proposed,2025-10-26,4092.1222855373885,6392.703437910603,1.2140931948016558,6392.703437910603,78168.94411047763,47903.96353414118,1365.6452176758098,184.8730568925116,565.1995806682005,13,6799.572463827768,48469.16311480938
optimized_proposed,2025-10-27,6392.703437910603,6373.02994084945,1.209493382933812,6373.02994084945,77245.70558270428,47809.48364886272,1425.8886755062017,374.32090752380657,1521.97397269732,16,9645.854966578536,49331.45762156004
optimized_proposed,2025-10-28,6373.02994084945,6253.103737177052,1.1814537327789316,6253.103737177052,74027.26926848415,45781.24017376956,1571.8826788080485,658.4618119023861,2345.977080450066,24,4439.723246043537,48127.21725421963
optimized_proposed,2025-10-29,6253.103737177052,6172.518009232658,1.1626121823100313,6172.518009232658,74124.72944462852,45470.54971397996,1742.4903567091274,2202.100765991816,8609.43371302691,59,2680.3611043709307,54079.983427006875
optimized_proposed,2025-10-30,6172.518009232658,7448.601804958213,1.1821521551530634,7448.601804958213,78056.12886855056,47954.85038748353,1596.319215113051,313.9920978014889,1550.8629321931423,22,7688.328041658353,49505.71331967667
optimized_proposed,2025-10-31,7448.601804958213,4732.8544102737005,0.6683689544168335,4732.8544102737005,32857.65614011217,17634.613787792743,685.4804455747992,236.61127578402926,1215.735797002982,16,8825.334926026264,18850.349584795724
optimized_proposed,2025-11-01,4732.8544102737005,4796.160638436042,0.6803456487866588,4796.160638436042,35367.2821229944,18652.136676756978,617.8759621582964,256.21110805294654,938.8515571260258,17,9694.38567297126,19590.988233883003
optimized_proposed,2025-11-02,4796.160638436042,7705.889460798169,1.2308275494795413,7705.889460798169,80631.614907235,49361.564948913074,1485.4906001748113,509.00098936887065,2324.777007990897,31,4634.703995325893,51686.34195690397
optimized_proposed,2025-11-03,7705.889460798169,7653.757777651228,1.220964930047621,7653.757777651228,81618.33838603899,51109.256450776156,1174.4737604484162,185.9033789236446,524.6802564043745,14,7835.833455042212,51633.93670718053
optimized_proposed,2025-11-04,7653.757777651228,6322.586972749091,1.1976994368653482,6322.586972749091,78266.84856867403,48926.02948864082,1541.4567677952475,304.7536864010079,1388.7282686917322,27,8048.053961718679,50314.757757332554
optimized_proposed,2025-11-05,6322.586972749091,6312.386751426603,1.1953145482536298,6312.386751426603,80164.66650269295,50070.90321443499,1863.741427335614,188.05756652128514,587.1516257955782,17,6270.569727740056,50658.05484023057
optimized_proposed,2025-11-06,6312.386751426603,6292.479715063914,1.1906601331371884,6292.479715063914,78517.02725507767,48877.121002962536,1297.7100676395016,1472.583701829467,6786.875122101997,37,4199.060987628347,55663.996125064536
optimized_proposed,2025-11-07,6292.479715063914,4168.3479404095,0.6772505604235808,4168.3479404095,34538.829994397085,18853.58166680112,624.9117114221491,218.80387324718959,1043.1937890873985,19,10364.681942665662,19896.77545588852
optimized_proposed,2025-11-08,4168.3479404095,4190.662552391693,0.6823418043659909,4190.662552391693,36333.11087229657,19433.06574664492,568.9923044733754,173.40095820755124,480.1259029205745,12,9279.598411445473,19913.191649565495
optimized_proposed,2025-11-09,4190.662552391693,6596.6304648946525,1.23128119752857,6596.6304648946525,82760.51601888073,51295.9077368565,1610.1927718184388,769.911604302192,3055.6830720428147,26,5090.555588079476,54351.59080889931
optimized_proposed,2025-11-10,6596.6304648946525,6508.413391924388,1.2111538191661138,6508.413391924388,81284.1340431261,51081.46962490414,1513.5103705045724,772.5761492821724,2613.6171240384297,36,3872.004791068559,53695.086748942565
optimized_proposed,2025-11-11,6508.413391924388,6486.92446995416,1.2062509625133901,6486.92446995416,82393.75168941231,51846.09157552775,1151.0339379016073,63.95041762425975,207.38435144687105,10,6460.295758702226,52053.47592697462
optimized_proposed,2025-11-12,6486.92446995416,6293.776749650686,1.2059429238631103,6293.776749650686,82172.8895918813,51688.777374706304,1559.5977775579731,139.31741451624862,642.4359561854078,13,7075.979867314258,52331.21333089171
optimized_proposed,2025-11-13,6293.776749650686,6247.191432752902,1.1949139298514166,6247.191432752902,80931.91827015275,50949.87130136337,1608.4517965777013,614.0217486081732,1908.7314585314368,26,4794.66632186512,52858.602759894806
optimized_proposed,2025-11-14,6247.191432752902,4029.644697271766,0.6699135371324764,4029.644697271766,35149.913018457126,19249.492000832666,883.9793945156464,118.27207524753311,296.0898892601004,9,6598.016627658744,19545.581890092766
optimized_proposed,2025-11-15,4029.644697271766,3870.5093625970835,0.67322563785747,3870.5093625970835,37712.11106121293,20311.21102641836,913.3422007075314,218.11468793172799,679.7436542500645,16,6365.73050108482,20990.954680668427
optimized_proposed,2025-11-16,3870.5093625970835,5832.450591798269,1.2359678043720752,5832.450591798269,86619.98098675034,54362.16056744851,1344.3524971978982,459.8718705736014,1575.1813196035196,24,5884.2424880544,55937.34188705203
optimized_proposed,2025-11-17,5832.450591798269,5774.556165098329,1.2205211965700637,5774.556165098329,83601.54100194061,52784.45068628216,1454.8977127898263,318.76038847965503,1008.0620188298776,19,6805.159310237743,53792.512705112036
optimized_proposed,2025-11-18,5774.556165098329,5657.119356308061,1.189188295800446,5657.119356308061,83836.45134014648,53037.59287585101,1471.2467469939304,576.5196101606,1733.4667860463246,33,5091.284730573141,54771.059661897336
optimized_proposed,2025-11-19,5657.119356308061,5342.287054279125,1.1884601173812774,5342.287054279125,83780.27324971874,52929.54200910889,1421.9965914062086,414.70827626335983,1439.4708238247329,30,4635.9774662443015,54369.01283293362
optimized_proposed,2025-11-20,5342.287054279125,5339.712845552448,1.1877215533065568,5339.712845552448,84063.37117737491,53173.64628218497,1159.9642067191446,458.84432579846623,1719.7353216866786,25,5228.419467943233,54893.38160387165
optimized_proposed,2025-11-21,5339.712845552448,3548.8016839530324,0.6607784658040239,3548.8016839530324,36481.09198577435,19796.299754821855,971.8637545035006,298.40575133595155,753.8397663018378,24,6284.921912650737,20550.139521123692
optimized_proposed,2025-11-22,3548.8016839530324,3513.1054054941046,0.6688954870500707,3513.1054054941046,39094.7576980808,20940.581057207128,1007.368307151635,245.14444621788942,634.2379961347423,25,5557.74040591656,21574.81905334187
optimized_proposed,2025-11-23,3513.1054054941046,4982.043006306699,1.2297101583587102,4982.043006306699,86524.81254556224,54268.39096778816,1106.2105397939415,786.1191478004605,3291.6757309290165,33,5886.966802662044,57560.06669871718
optimized_proposed,2025-11-24,4982.043006306699,4898.6885406958445,1.2026079194536254,4898.6885406958445,84271.43091556177,53125.23299662309,1330.411647227817,417.68732050678943,1516.1186361371085,26,6053.224489364273,54641.3516327602
optimized_proposed,2025-11-25,4898.6885406958445,4828.329527309655,1.1797310792514342,4828.329527309655,83721.21197998416,52946.431769985415,1187.9982604424815,647.4197289609198,2027.9137288280526,33,3742.424056657255,54974.34549881347
optimized_proposed,2025-11-26,4828.329527309655,4841.198340176327,1.1839153018744386,4841.198340176327,85089.25243409835,53744.40743802916,1339.7122631856437,376.1938837268683,1259.5498139780002,22,4047.750359684145,55003.95725200716
optimized_proposed,2025-11-27,4841.198340176327,4827.612879279652,1.1794980651474187,4827.612879279652,84849.77745000657,53587.92980983712,1234.5542220877055,418.84027326015257,1700.627096695228,20,4864.803321246036,55288.55690653235
optimized_proposed,2025-11-28,4827.612879279652,3598.428995416031,0.6526693379593868,3598.428995416031,38379.269585980306,20639.01593071552,896.8167706248129,182.7127957679799,683.7618336956298,17,5338.072056657689,21322.77776441115
optimized_proposed,2025-11-29,3598.428995416031,3548.8016839530324,0.6668219760040398,3548.8016839530324,40616.289896867704,21601.53050167272,884.9662754573723,1790.7834418599969,5532.713169564672,40,3790.006992102914,27134.243671237393
optimized_proposed,2025-11-30,3548.8016839530324,5011.839141843647,1.239398205397974,5011.839141843647,90000.28835920471,56754.72673578496,1380.5797414552353,372.1505712654782,1382.1494203509128,27,3783.6803050361877,58136.87615613588
optimized_proposed,2025-12-01,5011.839141843647,4973.854769995915,1.2270477990588236,4973.854769995915,88631.47886077853,56145.83863563519,1215.3533459031992,4277.374761735947,15730.984242676954,86,1933.797413456401,71876.82287831214
optimized_proposed,2025-12-02,4973.854769995915,5219.250599133508,1.2486451545763675,5219.250599133508,92108.64827555126,58715.560130092184,1088.792875537892,3241.729125761715,12244.528659367894,79,1685.2609111569943,70960.08878946007
optimized_proposed,2025-12-03,5219.250599133508,6253.922043359281,1.2754694481410072,6253.922043359281,98775.74092675309,63252.13136736574,1231.3087136836364,339.99252230841375,991.6149224171073,21,5977.925978452541,64243.74628978285
optimized_proposed,2025-12-04,6253.922043359281,6981.911516869362,1.2808225787386747,6981.911516869362,96694.55032145669,61899.70873701389,1573.4748290779653,1397.7617475245818,5472.191478576667,44,5692.590248325279,67371.90021559056
optimized_proposed,2025-12-05,6981.911516869362,4495.562582219114,0.730040740443234,4495.562582219114,49747.06150479277,27023.28887824997,1301.2982306706267,181.06555078519898,687.3706248932514,13,7297.8187976075815,27710.65950314322
optimized_proposed,2025-12-06,4495.562582219114,4557.049253375381,0.7436614118213164,4557.049253375381,52003.535008206374,27817.08032760168,1477.8115663202766,996.3223411784422,3030.909431589652,27,5187.186055840868,30847.989759191332
optimized_proposed,2025-12-07,4557.049253375381,7174.211631776334,1.3631649885945005,7174.211631776334,104479.14203860787,66920.56690894463,1459.5020331983928,21.385034921507327,90.85482484163684,2,9091.681317148697,67011.42173378626
optimized_proposed,2025-12-08,7174.211631776334,7302.203257860055,1.3923694617977254,7302.203257860055,104557.27442691638,67871.77653710314,1946.9614813652395,7.115514471583083,30.67854064423046,1,11698.299240183826,67902.45507774738
optimized_proposed,2025-12-09,7302.203257860055,7092.011021535257,1.3444088746788605,7092.011021535257,102582.28426055277,66417.94093807327,1660.7794813402477,0.0,0.0,0,10550.710256469218,66417.94093807327
optimized_proposed,2025-12-10,7092.011021535257,6935.89262291606,1.3087865786856647,6935.89262291606,103717.77406870114,67161.0479864661,1433.0855775278008,13.999940239514444,57.95275262147004,1,10640.95376296198,67219.00073908757
optimized_proposed,2025-12-11,6935.89262291606,6290.0508675300425,1.2941581408222662,6290.0508675300425,101214.13044089758,65607.52821863038,1742.2545717056432,33.73569708314267,118.75070256943397,3,11127.546721742978,65726.27892119982
optimized_proposed,2025-12-12,6290.0508675300425,4025.1525381734823,0.7183020860685575,4025.1525381734823,53172.08302351451,28924.921799412805,1364.295627395863,300.07536173331613,914.6780803841814,15,8158.171509299896,29839.599879796988
optimized_proposed,2025-12-13,4025.1525381734823,4030.765935679553,0.719729306398809,4030.765935679553,57237.648123041894,30660.951276006876,1254.6798155097279,59.167694630536005,341.12244994482126,3,9380.802154790672,31002.073725951697
optimized_proposed,2025-12-14,4030.765935679553,6311.308556692723,1.2995629613635395,6311.308556692723,105656.449437848,67598.46793455108,1232.3068449899179,91.36859686059688,303.09748458706963,7,9558.493322471759,67901.56541913815
optimized_proposed,2025-12-15,6311.308556692723,6353.34286845361,1.3102502900710442,6353.34286845361,102498.71110153719,66009.97444790366,1674.9402952034263,112.9513922548731,361.7581528085285,5,8218.733069613307,66371.73260071219
optimized_proposed,2025-12-16,6353.34286845361,6170.051709817987,1.2636480553856877,6170.051709817987,100700.74425723341,64920.19300485028,1842.0894153545773,152.21571911861236,520.1973508189673,18,6775.165087447558,65440.39035566925
optimized_proposed,2025-12-17,6170.051709817987,6042.336594896243,1.231176168564991,6042.336594896243,100332.77900997076,64340.84300905302,1858.834409297704,272.06372990360524,1126.1823407077084,18,7688.941441941902,65467.02534976073
optimized_proposed,2025-12-18,6042.336594896243,5913.246543854875,1.1983547008032323,5913.246543854875,98552.95486411185,63264.73378734392,1800.7245088709071,523.5973447480749,1687.1348306741788,28,7029.485127168759,64951.868618018096
optimized_proposed,2025-12-19,5913.246543854875,3756.2391163170387,0.6499301771959131,3756.2391163170387,51817.417650264906,27671.779727975936,736.47393030324,547.6626540261736,2426.470207374914,33,7780.101700136671,30098.24993535085
optimized_proposed,2025-12-20,3756.2391163170387,3749.3576636518605,0.6481805506756492,3749.3576636518605,49985.19353046236,25818.832168979883,1085.281189035512,865.9712561827146,3682.3917260428907,45,3924.905859959738,29501.223895022773
optimized_proposed,2025-12-21,3749.3576636518605,5874.133290090369,1.1884100583839818,5874.133290090369,96338.17402534702,60931.02627738162,1285.920756507394,2162.216320968342,7975.932757824719,71,2295.007521467285,68906.95903520634
optimized_proposed,2025-12-22,5874.133290090369,6286.944743836976,1.2080485736686166,6286.944743836976,99419.25293261865,63583.177342447336,1936.1371194660344,435.6561807735494,2120.183598350044,30,5621.925819572391,65703.36094079739
optimized_proposed,2025-12-23,6286.944743836976,6126.336673470487,1.1699073395691169,6126.336673470487,97106.76031653261,62247.586920049536,1567.3960715881349,450.55009215655343,1880.2536919278798,29,5638.631598955151,64127.840611977415
optimized_proposed,2025-12-24,6126.336673470487,5986.006056143688,1.136581598748153,5986.006056143688,95611.38711968332,60946.60041164303,1962.4473568621459,1028.065364588219,4710.104025061032,52,4115.9420723297335,65656.70443670407
optimized_proposed,2025-12-25,5986.006056143688,5908.148878683828,1.1180920619207284,5908.148878683828,93741.56077967075,59876.0088303114,1479.8995912837324,1696.8298389348713,6082.8006235930825,65,2906.469534051599,65958.80945390448
optimized_proposed,2025-12-26,5908.148878683828,3788.2846097703473,0.6048303787256415,3788.2846097703473,47273.6154008201,24742.264894826832,1987.043535970936,1123.6724055167538,3933.3528202924836,50,3682.566743602143,28675.617715119315
optimized_proposed,2025-12-27,3788.2846097703473,3880.416338807233,0.6141360784528007,3880.416338807233,51028.95687359433,26464.321161542983,1902.0266390979243,689.7798261165085,2982.364237246463,36,4173.105826914127,29446.685398789446
optimized_proposed,2025-12-28,3880.416338807233,6271.827673579799,1.1620554288319067,6271.827673579799,98476.57356023177,62260.07079880921,1689.211703076627,918.8692312778637,3870.4523990134176,50,5087.4197634010425,66130.52319782262
optimized_proposed,2025-12-29,6271.827673579799,6312.520869876746,1.1713790401051607,6312.520869876746,99732.79568395675,63790.8034687507,1316.1084508227837,542.1250302936783,2315.8977178203245,29,7897.3699740983175,66106.70118657102
optimized_proposed,2025-12-30,6312.520869876746,6122.024834538294,1.1394849843547645,6122.024834538294,98121.21774489814,63000.21848259021,1439.2285833582641,104.33560240853933,416.1087009921721,10,7363.921030416246,63416.32718358238
optimized_proposed,2025-12-31,6122.024834538294,6035.755721641092,1.119513049619659,6035.755721641092,97688.1807579328,62444.70610377104,1492.1328122685263,634.9356609284391,2667.3825117215483,34,5006.326156361597,65112.08861549258
