date,strategy,scheduled_grid_kwh,emergency_purchase_kwh,total_grid_purchase_kwh,base_plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_grid_cost_yuan,curtailed_pv_kwh,overpurchase_spill_kwh,pv_consumption_rate,charge_input_kwh,discharge_output_kwh,soc_initial_kwh,soc_terminal_kwh,soc_min_kwh,soc_max_kwh,pv_forecast_mae_kw,load_forecast_mae_kw
2025-07-20,static_forecast,79932.28013888889,2060.272863888888,81992.55300277777,50192.46605847667,0.0,8002.587748224994,58195.05380670166,4942.02156111111,1160.5532250000003,0.9258628862353437,20000.000000000004,16200.0,1200.0,1200.0,1200.0,10800.0,220.36409907407406,194.3764909722223
2025-07-20,rolling,78596.3488027778,1741.6551694444443,80338.00397222221,50192.46605847667,595.7406245034731,6279.3170203513855,57067.52370333153,3194.2802388888904,1177.7455166666666,0.9520814074689192,20400.0,16524.0,1200.0,1200.0,1200.0,10800.0,88.4196568287037,194.3764909722223
2025-07-21,static_forecast,81957.9448,1329.7400527777795,83287.68485277778,52049.91172754944,0.0,4715.090355790284,56765.00208333973,3965.2880694444457,1456.6474333333335,0.9384779027320266,20400.000000000004,16524.0,1200.0,1200.0,1200.0,10800.0,110.71251111111116,212.92934305555576
2025-07-21,rolling,81429.84385,1385.3009500000007,82815.14480000001,52049.91172754944,813.5968635174996,4374.922479098615,57238.43107016556,3366.0813500000013,1456.6474333333335,0.9477746936414571,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,80.37160324074074,212.92934305555576
2025-07-22,static_forecast,76028.15278333334,3837.9898861111087,79866.14266944444,48520.648454413895,0.0,13361.228553818044,61881.87700823194,1506.8732861111112,890.7914333333341,0.9770712136464051,19333.333333333336,15660.0,1200.0,1200.0,1200.0,10800.0,135.06687754629633,176.42174375
2025-07-22,rolling,79828.90364722224,2354.977283333332,82183.88093055556,48520.648454413895,3490.547318273056,8247.211684547214,60258.407457234156,3700.8438472222233,887.8924666666675,0.9436874628523229,20000.0,16200.0,1200.0,1200.0,1200.0,10800.0,157.869090625,176.42174375
2025-07-23,static_forecast,87128.28112222222,1110.9358333333334,88239.21695555554,55472.09304290722,0.0,4364.896919077781,59836.989961985,8664.333816666664,1127.6693555555557,0.8671796606756667,22266.666666666668,18036.0,1200.0,1200.0,1200.0,10800.0,336.48187569444445,203.3334624999999
2025-07-23,rolling,78629.37082777778,2907.5205750000005,81536.89140277778,55472.09304290722,-2676.292925400694,11316.080182081947,64111.88029958847,2190.0082638888875,1127.6693555555557,0.9664281585996507,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,116.72208263888885,203.3334624999999
2025-07-24,static_forecast,85633.76991111111,972.5430694444452,86606.31298055555,54760.557098405,0.0,3189.057328636116,57949.61442704112,7500.288588888888,1309.552391666667,0.8851159846681362,22000.0,17820.0,1200.0,1200.0,1200.0,10800.0,308.64520625,180.91339722222222
2025-07-24,rolling,79213.96989722222,1704.218094444444,80918.18799166667,54760.557098405,-2216.0270603970835,6064.603388668056,58609.13342667597,2073.1219583333323,1301.927366666667,0.9682454118900413,20666.666666666668,16740.0,1200.0,1200.0,1200.0,10800.0,70.85267511574074,180.91339722222222
2025-07-25,static_forecast,39770.401361111115,1344.7469055555562,41115.14826666666,23447.155390848333,0.0,5200.337535958338,28647.49292680667,11232.8326,970.3294333333322,0.8294166369003357,12666.666666666668,10260.0,1200.0,1200.0,1200.0,10800.0,149.69180625,170.28232291666666
2025-07-25,rolling,39533.94247222222,1580.2283416666664,41114.170813888886,23447.155390848333,24.581257816666962,6291.626856868055,29763.363505533056,11231.85514722222,970.3294333333322,0.8294314806345959,12666.666666666668,10260.0,1200.0,1200.0,1200.0,10800.0,95.48596724537035,170.28232291666666
2025-07-26,static_forecast,40461.38381666667,1239.1271944444452,41700.51101111111,23666.58347484778,0.0,4617.1770518638905,28283.760526711667,9460.822811111111,1262.5966333333338,0.8538160119366258,13200.0,10692.0,1200.0,1200.0,1200.0,10800.0,192.58855694444438,197.21512361111115
2025-07-26,rolling,40817.24244166667,1039.122769444445,41856.365211111115,23666.58347484778,560.7663089462493,3590.8548867541676,27818.20467054819,9613.617144444444,1265.6565000000005,0.8514551089320881,13200.0,10692.0,1200.0,1200.0,1200.0,10800.0,85.73994513888887,197.21512361111115
2025-07-27,static_forecast,77731.90064166667,4146.8880805555555,81878.78872222222,48723.40151636861,0.0,16626.410491645835,65349.81200801444,3206.3577388888903,933.9078499999995,0.9502311615642853,21333.333333333336,17280.0,1200.0,1200.0,1200.0,10800.0,243.70860949074074,184.9469881944445
2025-07-27,rolling,78474.0808138889,2466.5470611111114,80940.627875,48723.40151636861,2477.447462339027,8931.771876862504,60132.62085557014,2242.8635583333335,933.9078499999995,0.9651864441967335,21466.666666666668,17388.0,1200.0,1200.0,1200.0,10800.0,77.29216412037032,184.9469881944445
2025-07-28,static_forecast,80281.028225,4014.3565777777767,84295.38480277779,50469.43064269777,0.0,16218.153308116665,66687.58395081444,1245.7375527777795,1016.1033499999995,0.9793321324645413,21466.666666666668,17388.0,1200.0,1200.0,1200.0,10800.0,183.2924673611111,181.51408333333333
2025-07-28,rolling,81467.74075277778,2641.1783361111106,84108.91908888888,50469.43064269777,2052.1858286613888,10007.993530969441,62529.610002328605,1102.7551722222233,1023.2866833333329,0.9817043342936003,21200.0,17172.0,1200.0,1200.0,1200.0,10800.0,93.65530995370372,181.51408333333333
2025-07-29,static_forecast,78060.47175277778,4454.027430555554,82514.49918333333,49421.07104283972,0.0,17546.358721166664,66967.42976400637,1380.0802000000006,1341.1730333333328,0.9778284338871677,19600.0,15876.0,1200.0,1200.0,1200.0,10800.0,188.3837381944444,191.93051666666665
2025-07-29,rolling,83813.80777777778,1427.234586111112,85241.04236388888,49421.07104283972,5406.9317100601365,5733.92068056806,60561.92343346791,3827.956713888888,1341.1730333333328,0.9385022730135192,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,132.74025034722223,191.93051666666665
2025-07-30,static_forecast,71440.58684166666,7899.59430833333,79340.18114999999,45596.534022747226,0.0,29743.080866268047,75339.61488901527,229.9563500000001,1004.304083333333,0.9964248697102781,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,339.61496875000006,161.37016736111096
2025-07-30,rolling,81203.12310833333,1327.0291499999976,82530.15225833334,45596.534022747226,9201.234515409305,4703.507087809715,59501.27562596625,3267.927458333335,1004.304083333333,0.9491935472062356,21866.666666666668,17712.0,1200.0,1200.0,1200.0,10800.0,124.49737638888885,161.37016736111096
2025-07-31,static_forecast,75024.73787222222,5519.990488888887,80544.7283611111,47041.42829550528,0.0,22354.664614074994,69396.09290958027,781.7363944444437,1293.329033333333,0.9875377432996261,19866.666666666668,16092.0,1200.0,1200.0,1200.0,10800.0,224.68416041666666,205.07201944444438
2025-07-31,rolling,79679.43441944444,2345.7655833333315,82025.20000277777,47041.42829550528,5035.124709382639,9692.558201556938,61769.11120644485,2160.874702777777,1293.329033333333,0.9655518465882624,20400.000000000004,16524.0,1200.0,1200.0,1200.0,10800.0,85.92463368055557,205.07201944444438
2025-08-01,static_forecast,39453.02845277778,1330.6544194444432,40783.68287222222,23375.504090105835,0.0,4462.879814379163,27838.383904484996,16146.152688888886,1004.8371833333341,0.7740787746679456,12533.333333333334,10152.0,1200.0,1200.0,1200.0,10800.0,257.3031800925926,173.22384652777777
2025-08-01,rolling,38487.97038055556,1631.6156666666652,40119.58604722223,23375.504090105835,-435.00494601749983,5883.178651998605,28823.67779608694,15482.055863888887,1004.8371833333341,0.7833709925314849,12533.333333333334,10152.0,1200.0,1200.0,1200.0,10800.0,141.291622800926,173.22384652777777
2025-08-02,static_forecast,40442.32056666667,1016.8593166666665,41459.17988333333,24078.375939268608,0.0,4071.1654288444433,28149.541368113052,16550.741227777777,1574.7470555555556,0.7656871261149607,12666.666666666668,10260.0,1200.0,1200.0,1200.0,10800.0,466.04557986111104,179.11642569444444
2025-08-02,rolling,39639.99719722223,1412.5253333333333,41052.52253055555,24078.375939268608,-311.6195465651385,5824.5598774125,29591.31627011597,16144.083875,1574.7470555555556,0.771444273284655,12666.666666666668,10260.0,1200.0,1200.0,1200.0,10800.0,135.61321238425919,179.11642569444444
2025-08-03,static_forecast,65160.783294444445,3289.6638694444455,68450.4471638889,41873.45039189278,0.0,12817.962626323613,54691.413018216386,1240.4412472222216,849.1925999999996,0.9835098155413537,18533.333333333336,15012.0,1200.0,1200.0,1200.0,10800.0,116.53730370370373,157.5688777777778
2025-08-03,rolling,65625.30640833333,2799.2417472222237,68424.54815555556,41873.45039189278,483.55599908583304,11659.941958154173,54016.948349132785,1214.5422388888878,849.1925999999996,0.9838541119162679,18533.333333333336,15012.0,1200.0,1200.0,1200.0,10800.0,97.65060416666674,157.5688777777778
2025-08-04,static_forecast,69923.5161888889,2562.044777777778,72485.56096666667,45388.638858802224,0.0,10146.185456377783,55534.82431518001,2143.749405555556,1278.156477777777,0.9705918552870496,19200.0,15552.0,1200.0,1200.0,1200.0,10800.0,150.5661905092592,184.48916041666672
2025-08-04,rolling,69460.1792111111,2854.7906694444455,72314.96988055555,45388.638858802224,636.9143094393044,11581.824689225008,57607.37785746654,2049.1583194444443,1278.156477777777,0.9718894642061247,18800.0,15228.0,1200.0,1200.0,1200.0,10800.0,139.62290023148145,184.48916041666672
2025-08-05,static_forecast,68394.17827222223,4033.0918972222225,72427.27016944444,44239.345707558336,0.0,14273.631202030556,58512.97690958889,2325.2256194444435,1225.7348166666661,0.967390969853577,19600.0,15876.0,1200.0,1200.0,1200.0,10800.0,204.79218356481482,207.56013472222216
2025-08-05,rolling,70594.99929722222,2058.2560722222215,72653.25536944444,44239.345707558336,2244.6363210861114,8297.333180074995,54781.31520871944,2677.8774861111106,1225.7348166666661,0.9624453700566535,18933.333333333336,15336.0,1200.0,1200.0,1200.0,10800.0,84.31579652777775,207.56013472222216
2025-08-06,static_forecast,75970.35928611111,2716.946322222223,78687.30560833334,49505.347157753604,0.0,10758.885806298615,60264.23296405223,5343.712777777777,1353.1935638888895,0.9221052295938563,20400.0,16524.0,1200.0,1200.0,1200.0,10800.0,261.427750925926,209.12705694444443
2025-08-06,rolling,74256.68355277777,2013.4240000000007,76270.10755277777,49505.347157753604,-289.16592623222164,7579.394953137502,56795.576184658894,2982.460152777777,1347.9148000000007,0.9565249745809302,20133.333333333332,16308.0,1200.0,1200.0,1200.0,10800.0,77.22777060185184,209.12705694444443
2025-08-07,static_forecast,76858.54273888888,1897.4086694444454,78755.95140833333,48212.55435396194,0.0,6468.929870263892,54681.484224225846,10494.860191666667,1149.1059666666665,0.857140422236007,19600.0,15876.0,1200.0,1200.0,1200.0,10800.0,455.7178006944444,198.80853263888892
2025-08-07,rolling,70097.89090277778,1843.9652222222232,71941.85612499999,48212.55435396194,-685.2088501912498,6087.874422573615,53615.21992634431,3807.4315750000005,1149.1059666666665,0.9481719568211404,18933.333333333332,15336.0,1200.0,1200.0,1200.0,10800.0,89.47894907407408,198.80853263888892
2025-08-08,static_forecast,39468.75000555556,963.8658583333345,40432.61586388889,23154.433791218886,0.0,3599.2657352444494,26753.699526463337,20523.44492222222,1676.6663583333336,0.7260912791900098,12933.333333333332,10476.0,1200.0,1200.0,1200.0,10800.0,104.73704745370378,175.80007986111116
2025-08-08,rolling,39389.53899166667,909.4605111111119,40298.99950277778,23154.433791218886,22.350803163472186,3402.988283812504,26579.77287819486,20389.82856111111,1676.6663583333336,0.7278745415365568,12933.333333333332,10476.0,1200.0,1200.0,1200.0,10800.0,96.21131469907405,175.80007986111116
2025-08-09,static_forecast,38626.94132222222,1348.8774944444444,39975.818816666666,22802.0860684375,0.0,4514.346952587499,27316.433021024997,17478.646711111112,1143.2431055555553,0.755138963270195,12800.0,10368.0,1200.0,1200.0,1200.0,10800.0,144.3425131944444,174.94751944444442
2025-08-09,rolling,38637.49691111111,1339.1738027777774,39976.67071388889,22802.0860684375,33.771696590833656,4491.7829647291655,27327.6407297575,17479.49860833333,1143.2431055555553,0.7551270289116336,12800.000000000002,10368.0,1200.0,1200.0,1200.0,10800.0,128.83496099537038,174.94751944444442
2025-08-10,static_forecast,71631.37385,1999.8106527777788,73631.18450277777,46422.95283206333,0.0,8444.056064495839,54867.00889655917,3260.0788527777804,1443.8199333333337,0.9542321905963337,19066.666666666668,15444.0,1200.0,1200.0,1200.0,10800.0,200.0915048611112,183.73342083333335
2025-08-10,rolling,69816.67715833333,1890.7222361111117,71707.39939444445,46422.95283206333,-567.411563114307,6636.90617753056,52492.44744647959,1417.4344277777777,1438.6792500000001,0.9801008283350409,18666.666666666668,15120.0,1200.0,1200.0,1200.0,10800.0,77.58513796296302,183.73342083333335
2025-08-11,static_forecast,70378.06384999999,2492.544836111111,72870.60868611111,44491.496698828334,0.0,9828.745501751388,54320.24220057972,3613.4328777777764,921.2558083333336,0.949716364012152,19866.666666666668,16092.0,1200.0,1200.0,1200.0,10800.0,181.72031087962958,198.15280138888886
2025-08-11,rolling,72428.89140833332,1386.0735999999997,73814.96500833333,44491.496698828334,2573.9884569172214,5389.505676094444,52454.99083184,4568.948241666665,935.4301000000003,0.9364196491253008,19733.333333333336,15984.0,1200.0,1200.0,1200.0,10800.0,124.38555196759256,198.15280138888886
2025-08-12,static_forecast,74258.97626111112,2690.67265,76949.64891111112,46845.16229586528,0.0,11103.460803155556,57948.62309902083,4812.14666111111,1032.9586,0.9301342544719818,17600.0,14256.0,1200.0,1200.0,1200.0,10800.0,233.91335347222218,169.32069791666657
2025-08-12,rolling,72622.66296944444,2161.241858333333,74783.90482777779,46845.16229586528,577.3380285980569,8767.232221623606,56189.73254608695,2570.402577777779,1032.9586,0.9626812927679724,18000.0,14580.0,1200.0,1200.0,1200.0,10800.0,85.54130648148151,169.32069791666657
2025-08-13,static_forecast,67628.23460833333,4758.690161111111,72386.92476944443,42898.79760697028,0.0,19976.34901075694,62875.14661772722,1379.9687694444467,1212.6432166666661,0.9804056906872076,19333.333333333332,15660.0,1200.0,1200.0,1200.0,10800.0,198.88642638888888,182.51482708333342
2025-08-13,rolling,70510.83985,2569.7768666666643,73080.61671666667,42898.79760697028,2970.662952273612,10249.047162558325,56118.50772180221,2149.660716666669,1212.6432166666661,0.9694767606828647,18933.333333333332,15336.0,1200.0,1200.0,1200.0,10800.0,93.66212337962963,182.51482708333342
2025-08-14,static_forecast,69687.97528333333,3427.072369444446,73115.04765277778,44822.100315645,0.0,13789.10000698195,58611.200322626944,1939.3177416666654,1348.1055944444443,0.9722993248334894,20533.333333333336,16632.0,1200.0,1200.0,1200.0,10800.0,180.79344652777783,209.48115
2025-08-14,rolling,72800.49797777779,1738.9727722222224,74539.47075000001,44822.100315645,3161.128550218752,7367.3752742666675,55350.604140130425,3367.1229805555568,1344.7234527777775,0.9519049519704262,20533.333333333336,16632.0,1200.0,1200.0,1200.0,10800.0,114.47995648148152,209.48115
2025-08-15,static_forecast,39272.53860833333,1529.3435527777779,40801.88216111111,23373.717434720555,0.0,4936.521983652779,28310.239418373334,20386.879683333333,772.6089277777775,0.719992486629025,13066.666666666668,10584.0,1200.0,1200.0,1200.0,10800.0,502.17237037037034,183.95374513888888
2025-08-15,rolling,38192.22105,1723.1035416666664,39915.32459166667,23373.717434720555,-447.23217812611085,5828.459349498611,28754.944606093057,19507.138475,765.7925666666664,0.7320754611686147,13066.666666666666,10584.0,1200.0,1200.0,1200.0,10800.0,135.75439733796304,183.95374513888888
2025-08-16,static_forecast,40555.14970277777,1690.3234250000005,42245.473127777776,24630.850072933892,0.0,6697.275192993056,31328.125265926945,22101.008561111114,859.1842000000004,0.6982972514749726,12400.0,10044.0,1200.0,1200.0,1200.0,10800.0,453.7432118055556,161.92785833333335
2025-08-16,rolling,38033.4044,1652.9231250000003,39686.327525,24630.850072933892,-994.1705079180555,6690.574336261112,30327.25390127694,19541.862958333335,859.1842000000004,0.7332323658657421,12400.0,10044.0,1200.0,1200.0,1200.0,10800.0,72.44798032407405,161.92785833333335
2025-08-17,static_forecast,72916.70767777778,1900.0324861111128,74816.7401638889,45855.596758099724,0.0,8106.296966895838,53961.893724995556,6895.383497222223,1057.2963833333342,0.9045009977066727,19466.666666666668,15768.0,1200.0,1200.0,1200.0,10800.0,264.3094951388889,183.54294375
2025-08-17,rolling,70040.87902222222,1755.558519444446,71796.43754166667,45855.596758099724,123.7825760051386,7288.890379272227,53268.269713377085,3951.080874999999,1057.2963833333342,0.9452787097781072,19066.666666666668,15444.0,1200.0,1200.0,1200.0,10800.0,90.20852268518512,183.54294375
2025-08-18,static_forecast,70664.2583611111,2149.918263888888,72814.176625,45195.94739297,0.0,7878.585772141665,53074.53316511167,3043.4729333333357,1323.2547416666657,0.9573241571149389,21333.333333333336,17280.0,1200.0,1200.0,1200.0,10800.0,123.08426111111112,195.15948750000015
2025-08-18,rolling,70243.3086611111,2142.5867249999983,72385.89538611111,45195.94739297,338.8761746658345,8337.080219651383,53871.903787287214,2801.9212361111136,1313.8585333333326,0.9607112160785239,20400.0,16524.0,1200.0,1200.0,1200.0,10800.0,90.42989652777784,195.15948750000015
2025-08-19,static_forecast,69455.40305555557,2198.74418611111,71654.14724166667,44711.85094513028,0.0,7863.776907030553,52575.627852160826,2843.26563888889,895.8882194444445,0.9599803970747739,18933.333333333336,15336.0,1200.0,1200.0,1200.0,10800.0,128.22449490740743,186.25159236111105
2025-08-19,rolling,70128.75159444445,1897.1483250000003,72025.89991944445,44711.85094513028,959.8288085415275,7726.532818920833,53398.21257259264,3291.693830555557,895.2127055555557,0.9536686694874809,18533.333333333336,15012.0,1200.0,1200.0,1200.0,10800.0,104.11648888888888,186.25159236111105
2025-08-20,static_forecast,78025.41185555556,2514.5725305555547,80539.9843861111,48813.4404634225,0.0,10834.46911860694,59647.90958202944,4548.193947222222,1110.4327055555555,0.9293729779669234,22266.666666666668,18036.0,1200.0,1200.0,1200.0,10800.0,209.88407569444445,202.42675069444434
2025-08-20,rolling,75703.00979444444,2193.8562722222223,77896.86606666667,48813.4404634225,541.8522671694418,8673.613625608334,58028.90635620027,2029.6968694444422,1112.4781305555555,0.9684816770827748,21600.0,17496.0,1200.0,1200.0,1200.0,10800.0,85.57185289351861,202.42675069444434
2025-08-21,static_forecast,73472.35630555556,1535.1710694444453,75007.527375,46679.94734432667,0.0,5444.261276240281,52124.20862056695,4505.265750000001,883.1764749999999,0.934826609617717,19866.666666666668,16092.0,1200.0,1200.0,1200.0,10800.0,155.1333923611111,191.65238055555562
2025-08-21,rolling,71448.08265555555,2103.819611111111,73551.90226666667,46679.94734432667,-317.0418498599999,7308.945470483333,53671.850964950005,3097.554633333335,885.9291499999999,0.9551906261359426,19600.0,15876.0,1200.0,1200.0,1200.0,10800.0,90.88120115740742,191.65238055555562
2025-08-22,static_forecast,39054.62158888889,1870.5787,40925.20028888889,23113.380750630837,0.0,7343.319743915277,30456.700494546112,16340.865347222221,947.0988750000004,0.7642050275720168,12666.666666666668,10260.0,1200.0,1200.0,1200.0,10800.0,172.63337152777774,173.3511944444445
2025-08-22,rolling,38258.85276666666,2183.7648083333333,40442.617575,23113.380750630837,-293.78710115305535,8824.706650419444,31644.300299897222,15858.282633333334,947.0988750000004,0.7711685864348891,12666.666666666666,10260.0,1200.0,1200.0,1200.0,10800.0,109.78742106481478,173.3511944444445
2025-08-23,static_forecast,38553.4785,1871.6189333333336,40425.097433333336,22273.095773513334,0.0,7451.387665286111,29724.48343879944,14496.541633333334,814.5496499999998,0.7841721172682404,13600.0,11016.0,1200.0,1200.0,1200.0,10800.0,188.15024606481487,150.42451319444447
2025-08-23,rolling,39317.03806111111,1217.1388694444445,40534.17693055556,22273.095773513334,1225.0541837052779,4289.987477451388,27788.137434670003,14589.552213888886,830.6185666666665,0.7827873541170901,13600.0,11016.0,1200.0,1200.0,1200.0,10800.0,104.31469375000006,150.42451319444447
2025-08-24,static_forecast,68649.35743333332,2687.454761111112,71336.81219444444,44873.74426950833,0.0,10619.515210843061,55493.25948035139,2664.0834833333356,1164.472561111111,0.9626536366179047,19866.666666666668,16092.0,1200.0,1200.0,1200.0,10800.0,123.74804421296297,191.0377291666667
2025-08-24,rolling,68985.28795833334,2170.970611111112,71156.25856944444,44873.74426950833,754.0986927245821,8221.043574315281,53848.88653654819,2508.8631916666673,1164.472561111111,0.9648295869787414,19733.333333333336,15984.0,1200.0,1200.0,1200.0,10800.0,85.98644097222223,191.0377291666667
2025-08-25,static_forecast,90642.36043888888,1193.5038694444447,91835.86430833333,57594.38275522667,0.0,4470.4950202375,62064.87777546416,15389.071797222223,1215.0388277777784,0.7585593425840168,23466.666666666668,19008.0,1200.0,1200.0,1200.0,10800.0,619.1540710648148,167.107888888889
2025-08-25,rolling,75838.27258888888,1997.0492555555552,77835.32184444444,57594.38275522667,-4621.773198554722,7974.6138342791655,60947.22339095111,2022.32435277778,1214.577141666667,0.9682715547970115,20133.333333333336,16308.0,1200.0,1200.0,1200.0,10800.0,89.37460347222223,167.107888888889
2025-08-26,static_forecast,69973.61434999999,2832.8518027777773,72806.46615277778,45576.05198765389,0.0,10705.772504676388,56281.82449233027,1856.7372972222229,1570.2438055555558,0.9730282775786168,20266.666666666668,16416.0,1200.0,1200.0,1200.0,10800.0,187.00827824074076,185.80100069444435
2025-08-26,rolling,70785.04654166667,1467.5729722222206,72252.61951388889,45576.05198765389,1213.8050907123607,5891.22456983333,52681.08164819958,1408.160194444443,1566.307602777778,0.9795444913256078,19733.333333333336,15984.0,1200.0,1200.0,1200.0,10800.0,95.5968638888889,185.80100069444435
2025-08-27,static_forecast,70919.87989444446,4944.927988888889,75864.80788333333,45586.94672337195,0.0,18899.662227370834,64486.608950742775,2778.4125222222237,1118.913161111112,0.9578224688797393,21333.333333333336,17280.0,1200.0,1200.0,1200.0,10800.0,293.70812083333334,155.66040000000007
2025-08-27,rolling,75216.49221944444,1032.8638749999996,76249.35609444445,45586.94672337195,4327.891673725277,4122.719532136109,54037.55792923333,3309.982427777778,1123.8914666666676,0.9497530025730474,20533.333333333332,16632.0,1200.0,1200.0,1200.0,10800.0,116.48972673611118,155.66040000000007
2025-08-28,static_forecast,69884.14978055556,6687.164625,76571.31440555555,44275.189795994724,0.0,27093.344501104166,71368.5342970989,616.9934416666648,1411.8593138888896,0.99032562040797,19866.666666666668,16092.0,1200.0,1200.0,1200.0,10800.0,246.3780252314815,211.5575930555556
2025-08-28,rolling,75275.65401111111,2690.2283777777784,77965.88238888889,44275.189795994724,5535.228060487918,10836.655403726389,60647.073260209036,1970.6450916666663,1427.4423138888897,0.9691005327277791,20000.0,16200.0,1200.0,1200.0,1200.0,10800.0,102.39465671296294,211.5575930555556
2025-08-29,static_forecast,41931.42133611112,843.3686972222222,42774.79003333334,25137.14836802167,0.0,3378.9867961125,28516.135164134168,15824.50238888889,1709.7339611111113,0.7594077297000872,14133.333333333336,11448.0,1200.0,1200.0,1200.0,10800.0,307.52410787037036,192.33926875000003
2025-08-29,rolling,41138.93501666667,941.6892472222223,42080.624263888894,25137.14836802167,-348.20708038805566,3835.5661886083335,28624.507476241946,15142.446030555555,1697.6245500000002,0.7697775652684479,14133.333333333332,11448.0,1200.0,1200.0,1200.0,10800.0,90.99639594907406,192.33926875000003
2025-08-30,static_forecast,40304.22916944444,1215.6320750000002,41519.861244444444,23932.397430603887,0.0,4258.735903718057,28191.133334321945,19567.368983333334,881.1057611111121,0.7224973489372957,13466.666666666668,10908.0,1200.0,1200.0,1200.0,10800.0,333.3768108796296,166.67857986111113
2025-08-30,rolling,39612.84464722223,1269.8627111111114,40882.70735833333,23932.397430603887,-272.6377885602782,4512.382596145835,28172.142238189444,18932.44147222222,878.8793861111119,0.7315018332763018,13466.666666666668,10908.0,1200.0,1200.0,1200.0,10800.0,80.35853831018512,166.67857986111113
2025-08-31,static_forecast,69609.5384111111,3970.3460027777796,73579.88441388888,45235.85144221583,0.0,17146.73897252362,62382.590414739454,1650.2294805555553,1635.03185,0.9752658764098144,19200.000000000004,15552.0,1200.0,1200.0,1200.0,10800.0,217.84362152777786,194.41153194444442
2025-08-31,rolling,72407.495875,2126.729972222222,74534.22584722223,45235.85144221583,2595.807868339724,8638.850773780552,56470.5100843361,2455.2903305555556,1632.3124333333335,0.9631993882055095,20000.0,16200.0,1200.0,1200.0,1200.0,10800.0,106.02788206018519,194.41153194444442
2025-09-01,static_forecast,78815.86435,0.0,78815.86435,49419.999452214164,0.0,0.0,49419.999452214164,13481.834297222224,7757.228852777777,0.8008282327700573,21066.666666666668,17064.0,1200.0,1200.0,1200.0,10800.0,378.1354335648149,555.2399409722223
2025-09-01,rolling,72928.79964166667,0.0,72928.79964166667,49419.999452214164,-1194.4299634230542,0.0,48225.56948879111,7852.705580555557,7752.626194444443,0.8839892841333961,19733.333333333336,15984.0,1200.0,1200.0,1200.0,10800.0,105.29529189814821,555.2399409722223
2025-09-02,static_forecast,69589.73581111111,269.652088888889,69859.3879,44206.99824628806,0.0,920.2630281819447,45127.26127447,4670.417891666667,7179.214158333332,0.9307830579599922,20800.0,16848.0,1200.0,1200.0,1200.0,10800.0,155.06605046296292,545.1490354166666
2025-09-02,rolling,72034.45048055556,196.1580416666676,72230.60852222223,44206.99824628806,2878.8102041855554,648.3562683611154,47734.16471883473,7051.072416666668,7220.446922222221,0.8955010703313854,20533.333333333336,16632.0,1200.0,1200.0,1200.0,10800.0,102.55082187500004,545.1490354166666
2025-09-03,static_forecast,73767.161475,222.97570000000016,73990.13717500001,46985.610610866665,0.0,871.6752947250011,47857.28590559167,7787.606222222222,7057.480369444444,0.8818018043476498,18933.333333333336,15336.0,1200.0,1200.0,1200.0,10800.0,169.39582523148144,531.2277069444444
2025-09-03,rolling,72366.960475,212.75830277777757,72579.71877777777,46985.610610866665,297.5038020977779,829.365931955555,48112.48034492,6312.6951527777765,7096.639708333332,0.9041876084293391,19066.666666666668,15444.0,1200.0,1200.0,1200.0,10800.0,85.01566932870375,531.2277069444444
2025-09-04,static_forecast,72684.24786111111,487.44015833333214,73171.68801944445,47125.55125538334,0.0,2090.50587160555,49216.05712698889,7466.211736111112,7827.910733333334,0.8887890939548789,20800.0,16848.0,1200.0,1200.0,1200.0,10800.0,142.71973842592593,569.8228097222222
2025-09-04,rolling,71131.409,544.6566361111109,71676.0656361111,47125.55125538334,-227.58805941208547,1638.3312920402768,48536.294488011525,6003.57888611111,7794.9212,0.9105753398060557,20800.0,16848.0,1200.0,1200.0,1200.0,10800.0,96.62249560185185,569.8228097222222
2025-09-05,static_forecast,39519.048622222224,28.685780555555624,39547.73440277778,23675.722849240832,0.0,125.61551963194475,23801.338368872777,22836.3039,7328.502169444444,0.6656897639606756,13466.666666666668,10908.0,1200.0,1200.0,1200.0,10800.0,168.26320995370367,550.2142958333334
2025-09-05,rolling,38660.31070277778,18.46023333333335,38678.77093611111,23675.722849240832,-254.3325514616664,80.83736176666675,23502.227659545835,22120.147858333337,7175.694744444445,0.676173872789275,13466.666666666666,10908.0,1200.0,1200.0,1200.0,10800.0,98.17291956018518,550.2142958333334
2025-09-06,static_forecast,40230.702872222224,200.23079999999982,40430.93367222222,23964.281758854442,0.0,770.135116166666,24734.41687502111,21961.362972222225,8215.153666666667,0.6775380763852559,13333.333333333334,10800.0,1200.0,1200.0,1200.0,10800.0,190.1830636574074,576.69741875
2025-09-06,rolling,39837.441999999995,143.45094166666655,39980.892941666665,23964.281758854442,-62.91112696513872,545.0806737999995,24446.451305689305,21551.77948611111,8174.696422222222,0.6835520509723194,13333.333333333332,10800.0,1200.0,1200.0,1200.0,10800.0,72.31006585648146,576.69741875
