optimization_run_id,update_time,forecast_coverage_start,forecast_coverage_end,issue_time,target_time,forecast_horizon_minutes,pv_forecast_kw,pv_forecast_kwh,pv_forecast_source,pv_anchor_observed_at_issue_kw,pv_anchor_observed_time,pv_anchor_source,load_forecast_kwh,load_forecast_source_time,load_forecast_source_times,load_forecast_history_count,load_forecast_source,information_cutoff,execution_start_index,execution_stop_index_exclusive,executed_in_this_update,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,planned_curtailment_kwh,planned_soc_start_kwh,planned_soc_end_kwh,base_plan_grid_kwh,soc_grid_step_kwh
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 14:20:00,140,6327.1588,1054.5264666666667,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1046.1356283333334,2025-03-13 14:20:00,2025-03-13 14:20:00;2025-03-06 14:20:00;2025-02-27 14:20:00;2025-02-20 14:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,0.0,0.0,0.0,8.39083833333325,9480.0,9480.0,67.32347833333336,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 14:30:00,150,6046.64935,1007.7748916666666,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1032.4298333333334,2025-03-13 14:30:00,2025-03-13 14:30:00;2025-03-06 14:30:00;2025-02-27 14:30:00;2025-02-20 14:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,24.654941666666787,0.0,0.0,0.0,9480.0,9480.0,0.8142833333333783,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 14:40:00,160,5766.1399,961.0233166666667,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1053.4400600000001,2025-03-13 14:40:00,2025-03-13 14:40:00;2025-03-06 14:40:00;2025-02-27 14:40:00;2025-02-20 14:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,0.0,0.0,108.0,15.583256666666557,9480.0,9360.0,77.02111000000002,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 14:50:00,170,5485.63045,914.2717416666666,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1058.295775,2025-03-13 14:50:00,2025-03-13 14:50:00;2025-03-06 14:50:00;2025-02-27 14:50:00;2025-02-20 14:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,36.02403333333348,0.0,108.0,0.0,9360.0,9240.0,29.073425000000043,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 15:00:00,180,5205.121,867.5201666666667,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1036.0940000000003,2025-03-13 15:00:00,2025-03-13 15:00:00;2025-03-06 15:00:00;2025-02-27 15:00:00;2025-02-20 15:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,701.907166666667,533.3333333333334,0.0,0.0,9240.0,9720.0,786.0682500000003,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 15:10:00,190,4880.425166666667,813.4041944444444,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1029.312926666667,2025-03-13 15:10:00,2025-03-13 15:10:00;2025-03-06 15:10:00;2025-02-27 15:10:00;2025-02-20 15:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,1015.9087322222225,800.0,0.0,0.0,9720.0,10440.0,1222.2528100000004,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 15:20:00,200,4555.729333333334,759.2882222222223,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1030.9410283333336,2025-03-13 15:20:00,2025-03-13 15:20:00;2025-03-06 15:20:00;2025-02-27 15:20:00;2025-02-20 15:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,404.9861394444447,133.33333333333334,0.0,0.0,10440.0,10560.0,466.8465450000002,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 15:30:00,210,4231.0335,705.17225,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1034.5815000000002,2025-03-13 15:30:00,2025-03-13 15:30:00;2025-03-06 15:30:00;2025-02-27 15:30:00;2025-02-20 15:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,462.74258333333364,133.33333333333334,0.0,0.0,10560.0,10680.0,513.4526500000003,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 15:40:00,220,3906.337666666667,651.0562777777778,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1041.0614850000002,2025-03-13 15:40:00,2025-03-13 15:40:00;2025-03-06 15:40:00;2025-02-27 15:40:00;2025-02-20 15:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,523.3385405555557,133.33333333333334,0.0,0.0,10680.0,10800.0,562.8982683333336,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 15:50:00,230,3581.641833333333,596.9403055555555,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1027.0395033333334,2025-03-13 15:50:00,2025-03-13 15:50:00;2025-03-06 15:50:00;2025-02-27 15:50:00;2025-02-20 15:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,430.09919777777793,0.0,0.0,0.0,10800.0,10800.0,591.8419200000001,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 16:00:00,240,3256.946,542.8243333333334,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1003.5038333333334,2025-03-13 16:00:00,2025-03-13 16:00:00;2025-03-06 16:00:00;2025-02-27 16:00:00;2025-02-20 16:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,460.6795000000001,0.0,0.0,0.0,10800.0,10800.0,611.2718833333333,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 16:10:00,250,2946.7262666666666,491.1210444444444,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1007.5825900000001,2025-03-13 16:10:00,2025-03-13 16:10:00;2025-03-06 16:10:00;2025-02-27 16:10:00;2025-02-20 16:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,516.4615455555556,0.0,0.0,0.0,10800.0,10800.0,646.0132538888889,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 16:20:00,260,2636.506533333333,439.4177555555555,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1019.5762816666667,2025-03-13 16:20:00,2025-03-13 16:20:00;2025-03-06 16:20:00;2025-02-27 16:20:00;2025-02-20 16:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,580.1585261111111,0.0,0.0,0.0,10800.0,10800.0,688.6695594444445,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 16:30:00,270,2326.2868,387.7144666666666,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1021.1275,2025-03-13 16:30:00,2025-03-13 16:30:00;2025-03-06 16:30:00;2025-02-27 16:30:00;2025-02-20 16:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,633.4130333333335,0.0,0.0,0.0,10800.0,10800.0,720.8833916666667,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 16:40:00,280,2016.0670666666665,336.01117777777773,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1013.516906666667,2025-03-13 16:40:00,2025-03-13 16:40:00;2025-03-06 16:40:00;2025-02-27 16:40:00;2025-02-20 16:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,677.5057288888893,0.0,0.0,0.0,10800.0,10800.0,743.9354122222226,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 16:50:00,290,1705.8473333333332,284.30788888888884,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1011.9316250000002,2025-03-13 16:50:00,2025-03-13 16:50:00;2025-03-06 16:50:00;2025-02-27 16:50:00;2025-02-20 16:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,727.6237361111114,0.0,0.0,0.0,10800.0,10800.0,773.0127444444446,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 17:00:00,300,1395.6276,232.6046,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1019.6433333333335,2025-03-13 17:00:00,2025-03-13 17:00:00;2025-03-06 17:00:00;2025-02-27 17:00:00;2025-02-20 17:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,787.0387333333335,0.0,0.0,0.0,10800.0,10800.0,811.3870666666669,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 17:10:00,310,1163.023,193.83716666666666,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1023.9485200000003,2025-03-13 17:10:00,2025-03-13 17:10:00;2025-03-06 17:10:00;2025-02-27 17:10:00;2025-02-20 17:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,830.1113533333336,0.0,0.0,0.0,10800.0,10800.0,850.4016311111113,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 17:20:00,320,930.4184,155.06973333333335,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1011.1942250000002,2025-03-13 17:20:00,2025-03-13 17:20:00;2025-03-06 17:20:00;2025-02-27 17:20:00;2025-02-20 17:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,856.1244916666668,0.0,0.0,0.0,10800.0,10800.0,872.3567138888891,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 17:30:00,330,697.8138,116.3023,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1015.1181666666668,2025-03-13 17:30:00,2025-03-13 17:30:00;2025-03-06 17:30:00;2025-02-27 17:30:00;2025-02-20 17:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,898.8158666666668,0.0,0.0,0.0,10800.0,10800.0,910.9900333333334,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 17:40:00,340,465.20920000000007,77.53486666666667,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,1057.5169216666668,2025-03-13 17:40:00,2025-03-13 17:40:00;2025-03-06 17:40:00;2025-02-27 17:40:00;2025-02-20 17:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,979.9820550000002,0.0,0.0,0.0,10800.0,10800.0,988.0981661111113,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 17:50:00,350,232.6046000000001,38.76743333333335,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,936.8590083333333,2025-03-13 17:50:00,2025-03-13 17:50:00;2025-03-06 17:50:00;2025-02-27 17:50:00;2025-02-20 17:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,898.091575,0.0,0.0,0.0,10800.0,10800.0,902.1496305555555,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 18:00:00,360,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,720.1283333333334,2025-03-13 18:00:00,2025-03-13 18:00:00;2025-03-06 18:00:00;2025-02-27 18:00:00;2025-02-20 18:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,True,720.1283333333334,0.0,0.0,0.0,10800.0,10800.0,720.1283333333334,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 18:10:00,370,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,693.6506666666668,2025-03-13 18:10:00,2025-03-13 18:10:00;2025-03-06 18:10:00;2025-02-27 18:10:00;2025-02-20 18:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,45.65066666666678,0.0,648.0,0.0,10800.0,10080.0,45.65066666666678,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 18:20:00,380,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,727.8775883333335,2025-03-13 18:20:00,2025-03-13 18:20:00;2025-03-06 18:20:00;2025-02-27 18:20:00;2025-02-20 18:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,727.8775883333335,0.0,0.0,0.0,10080.0,10080.0,727.8775883333335,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 18:30:00,390,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,727.5531666666668,2025-03-13 18:30:00,2025-03-13 18:30:00;2025-03-06 18:30:00;2025-02-27 18:30:00;2025-02-20 18:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,511.5531666666668,0.0,216.0,0.0,10080.0,9840.0,511.5531666666668,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 18:40:00,400,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,728.0419133333335,2025-03-13 18:40:00,2025-03-13 18:40:00;2025-03-06 18:40:00;2025-02-27 18:40:00;2025-02-20 18:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,728.0419133333335,0.0,0.0,0.0,9840.0,9840.0,728.0419133333335,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 18:50:00,410,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,720.9485866666668,2025-03-13 18:50:00,2025-03-13 18:50:00;2025-03-06 18:50:00;2025-02-27 18:50:00;2025-02-20 18:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,72.94858666666676,0.0,648.0,0.0,9840.0,9120.0,72.94858666666676,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 19:00:00,420,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,710.0066666666669,2025-03-13 19:00:00,2025-03-13 19:00:00;2025-03-06 19:00:00;2025-02-27 19:00:00;2025-02-20 19:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,62.00666666666689,0.0,648.0,0.0,9120.0,8400.0,62.00666666666689,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 19:10:00,430,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,714.5672616666668,2025-03-13 19:10:00,2025-03-13 19:10:00;2025-03-06 19:10:00;2025-02-27 19:10:00;2025-02-20 19:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,66.56726166666681,0.0,648.0,0.0,8400.0,7680.0,66.56726166666681,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 19:20:00,440,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,719.0743433333334,2025-03-13 19:20:00,2025-03-13 19:20:00;2025-03-06 19:20:00;2025-02-27 19:20:00;2025-02-20 19:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,71.07434333333345,0.0,648.0,0.0,7680.0,6960.0,71.07434333333345,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 19:30:00,450,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,724.7158333333334,2025-03-13 19:30:00,2025-03-13 19:30:00;2025-03-06 19:30:00;2025-02-27 19:30:00;2025-02-20 19:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,76.71583333333342,0.0,648.0,0.0,6960.0,6240.0,76.71583333333342,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 19:40:00,460,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,744.2391550000002,2025-03-13 19:40:00,2025-03-13 19:40:00;2025-03-06 19:40:00;2025-02-27 19:40:00;2025-02-20 19:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,96.23915500000021,0.0,648.0,0.0,6240.0,5520.0,96.23915500000021,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 19:50:00,470,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,736.6207733333334,2025-03-13 19:50:00,2025-03-13 19:50:00;2025-03-06 19:50:00;2025-02-27 19:50:00;2025-02-20 19:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,88.62077333333343,0.0,648.0,0.0,5520.0,4800.0,88.62077333333343,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 20:00:00,480,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,714.3686666666667,2025-03-13 20:00:00,2025-03-13 20:00:00;2025-03-06 20:00:00;2025-02-27 20:00:00;2025-02-20 20:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,66.36866666666674,0.0,648.0,0.0,4800.0,4080.0,66.36866666666674,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 20:10:00,490,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,730.3801966666668,2025-03-13 20:10:00,2025-03-13 20:10:00;2025-03-06 20:10:00;2025-02-27 20:10:00;2025-02-20 20:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,82.38019666666685,0.0,648.0,0.0,4080.0,3360.0,82.38019666666685,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 20:20:00,500,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,733.1875933333334,2025-03-13 20:20:00,2025-03-13 20:20:00;2025-03-06 20:20:00;2025-02-27 20:20:00;2025-02-20 20:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,85.18759333333344,0.0,648.0,0.0,3360.0,2640.0,85.18759333333344,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 20:30:00,510,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,715.1503333333335,2025-03-13 20:30:00,2025-03-13 20:30:00;2025-03-06 20:30:00;2025-02-27 20:30:00;2025-02-20 20:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,67.15033333333349,0.0,648.0,0.0,2640.0,1920.0,67.15033333333349,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 20:40:00,520,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,723.2816450000001,2025-03-13 20:40:00,2025-03-13 20:40:00;2025-03-06 20:40:00;2025-02-27 20:40:00;2025-02-20 20:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,75.28164500000014,0.0,648.0,0.0,1920.0,1200.0,75.28164500000014,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 20:50:00,530,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,741.0302983333335,2025-03-13 20:50:00,2025-03-13 20:50:00;2025-03-06 20:50:00;2025-02-27 20:50:00;2025-02-20 20:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,741.0302983333335,0.0,0.0,0.0,1200.0,1200.0,741.0302983333335,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 21:00:00,540,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,745.4441666666668,2025-03-13 21:00:00,2025-03-13 21:00:00;2025-03-06 21:00:00;2025-02-27 21:00:00;2025-02-20 21:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,745.4441666666668,0.0,0.0,0.0,1200.0,1200.0,745.4441666666668,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 21:10:00,550,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,731.2269533333334,2025-03-13 21:10:00,2025-03-13 21:10:00;2025-03-06 21:10:00;2025-02-27 21:10:00;2025-02-20 21:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,731.2269533333334,0.0,0.0,0.0,1200.0,1200.0,731.2269533333334,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 21:20:00,560,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,721.8685050000001,2025-03-13 21:20:00,2025-03-13 21:20:00;2025-03-06 21:20:00;2025-02-27 21:20:00;2025-02-20 21:20:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,721.8685050000001,0.0,0.0,0.0,1200.0,1200.0,721.8685050000001,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 21:30:00,570,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,730.4093333333335,2025-03-13 21:30:00,2025-03-13 21:30:00;2025-03-06 21:30:00;2025-02-27 21:30:00;2025-02-20 21:30:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,730.4093333333335,0.0,0.0,0.0,1200.0,1200.0,730.4093333333335,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 21:40:00,580,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,735.6705766666669,2025-03-13 21:40:00,2025-03-13 21:40:00;2025-03-06 21:40:00;2025-02-27 21:40:00;2025-02-20 21:40:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,735.6705766666669,0.0,0.0,0.0,1200.0,1200.0,735.6705766666669,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 21:50:00,590,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,656.2605316666668,2025-03-13 21:50:00,2025-03-13 21:50:00;2025-03-06 21:50:00;2025-02-27 21:50:00;2025-02-20 21:50:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,656.2605316666668,0.0,0.0,0.0,1200.0,1200.0,656.2605316666668,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 22:00:00,600,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,544.546,2025-03-13 22:00:00,2025-03-13 22:00:00;2025-03-06 22:00:00;2025-02-27 22:00:00;2025-02-20 22:00:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,544.546,0.0,0.0,0.0,1200.0,1200.0,544.546,120.0
2025-03-20T12:00_rolling,2025-03-20 12:00:00,2025-03-20 12:10:00,2025-03-21 12:00:00,2025-03-20 12:00:00,2025-03-20 22:10:00,610,0.0,0.0,attachment3_10min_interpolation,7818.45,2025-03-20 12:00:00,observed_at_issue,542.7267066666668,2025-03-13 22:10:00,2025-03-13 22:10:00;2025-03-06 22:10:00;2025-02-27 22:10:00;2025-02-20 22:10:00,4,weighted_same_weekday_4w,2025-03-20 12:00:00,72,108,False,542.7267066666668,0.0,0.0,0.0,1200.0,1200.0,542.7267066666668,120.0
