strategy,date,soc_start_kwh,soc_end_kwh,planned_purchase_kwh,planned_cost_yuan,expected_emergency_cost_yuan,safety_quantile,safety_scenario_positive_net_kwh,actual_emergency_kwh,actual_emergency_cost_yuan,actual_emergency_intervals,spill_kwh,total_cost_yuan
optimized_proposed,2025-11-11,1350.2331443214548,1874.8541019866489,78720.39304889488,49849.26525911366,624.14524543781,0.8,75887.18322273981,0.0,0.0,0,2632.7433525909128,49849.26525911366
optimized_proposed,2025-11-12,1874.8541019866489,2015.7705476406045,78785.80852400474,49825.31426532191,961.6390804368157,0.8,75838.10026741156,0.0,0.0,0,3491.543844423644,49825.31426532191
optimized_proposed,2025-11-13,2015.7705476406045,1707.409078464838,76590.58452700618,48834.183484185705,531.8063204748086,0.8,75275.26044834415,0.0,0.0,0,558.3226812072793,48834.183484185705
optimized_proposed,2025-11-14,1707.409078464838,2601.464541492575,35883.20993943603,19602.75736079027,81.14841160472385,0.8,42998.521921112646,0.0,0.0,0,4075.2084412332597,19602.75736079027
optimized_proposed,2025-11-15,2601.464541492575,2218.68560242966,34363.36107344554,18792.23756837257,196.35338576534838,0.8,42720.432514361906,247.776300267681,1403.4729033553251,3,3472.7472240304005,20195.710471727896
optimized_proposed,2025-11-16,2218.68560242966,1832.3235590909494,79536.82081107877,50907.372042531715,952.1115063720721,0.8,76861.46006475788,0.0,0.0,0,1336.9784784342687,50907.372042531715
optimized_proposed,2025-11-17,1832.3235590909494,2196.4995118208635,79292.40343139911,50646.76359667623,409.088783109337,0.8,76892.68271272483,0.0,0.0,0,2140.726739156541,50646.76359667623
optimized_proposed,2025-11-18,2196.4995118208635,1828.4150765354373,79181.67952389899,50660.410686681425,1032.5937401526294,0.8,77007.34863220225,0.0,0.0,0,659.1477893262517,50660.410686681425
optimized_proposed,2025-11-19,1828.4150765354373,1200.0,79664.6482441659,50733.47777912306,459.5824850942008,0.8,76889.12259268656,28.31167018951992,102.23708835386907,3,610.0086187454812,50835.71486747693
optimized_proposed,2025-11-20,1200.0,1334.375064176228,80155.82499494258,50876.44775465166,530.7946204940816,0.8,77075.33978038465,0.0,0.0,0,966.3569703397526,50876.44775465166
optimized_proposed,2025-11-21,1334.375064176228,1996.3741672090982,36118.13409201999,19552.84984540456,251.01088470928525,0.8,42829.45901397857,0.0,0.0,0,3123.2312281639834,19552.84984540456
optimized_proposed,2025-11-22,1996.3741672090982,1773.892773562437,35452.70513231623,19214.56964834786,388.6891671146839,0.8,42852.6879852926,43.742776804541904,225.06776139752708,2,2028.3914010517517,19439.637409745388
optimized_proposed,2025-11-23,1773.892773562437,1776.0693939553782,80311.88183165315,51213.517009483636,572.7865774271726,0.8,77675.06515439932,209.24040468133558,958.5716694408418,2,926.6976041207729,52172.088678924476
optimized_proposed,2025-11-24,1776.0693939553782,1411.1873954819953,79825.66497355135,50902.37909925352,488.78016443313635,0.8,77205.45791383975,8.490168616413484,39.767949799280764,1,1943.4079725652418,50942.1470490528
optimized_proposed,2025-11-25,1411.1873954819953,1200.0,80095.78729553366,50943.73380835256,226.83262705762704,0.8,76545.04673616524,391.19416660685215,2310.180494927669,5,152.92795093731525,53253.91430328023
optimized_proposed,2025-11-26,1200.0,1411.586335314244,81239.85249990084,51654.55224507359,391.7650678571894,0.8,78040.18107225999,327.7872822810433,2253.2321819951585,2,204.41912636671827,53907.78442706875
optimized_proposed,2025-11-27,1411.586335314244,1747.7818467621876,81174.89169480713,51603.57784389073,214.88157247058226,0.8,77599.94418301496,0.0,0.0,0,734.1987183128739,51603.57784389073
optimized_proposed,2025-11-28,1747.7818467621876,1982.1356382566667,35919.803199059,19527.319321037197,205.88417488157194,0.8,43147.03259629114,54.87232230595302,284.57014624221165,2,1275.471241319739,19811.88946727941
optimized_proposed,2025-11-29,1982.1356382566667,1200.0,36029.53143752402,19341.486693697538,298.62686568934754,0.8,43447.4036126349,1383.6906491059788,8558.475010358434,7,39.49766461741376,27899.96170405597
optimized_proposed,2025-11-30,1200.0,1200.0,84603.9151243745,53793.68229885569,829.2022607541534,0.8,79974.5725368491,265.6395417653492,1689.9303522271464,3,83.66989313252884,55483.61265108283
optimized_proposed,2025-12-01,1200.0,1200.0,85222.87265522647,54270.379154527676,454.0108710599814,0.8,80438.12199047621,5749.3348065991395,30737.921587247984,22,404.09374496120336,85008.30074177566
optimized_proposed,2025-12-02,1200.0,1361.3332020268854,88220.15108101038,56451.78381249871,280.01685541615944,0.8,83569.69410145137,4852.00546752258,26250.818016595003,19,2.46012063839612,82702.6018290937
optimized_proposed,2025-12-03,1361.3332020268854,2220.4285039240444,92893.03806210717,60386.616274189495,1431.6160451643511,0.8,88209.8349105944,0.0,0.0,0,343.4483239904047,60386.616274189495
optimized_proposed,2025-12-04,2220.4285039240444,2257.563891651424,90559.3271697583,58559.58054423068,1516.266093433434,0.8,86819.54370126317,1784.3267097704465,8799.120834180472,10,966.2987818891102,67358.70137841115
optimized_proposed,2025-12-05,2257.563891651424,2550.9335713884916,47207.01869379764,25598.91019363405,1109.5952594754342,0.8,50778.673383251415,0.0,0.0,0,1847.3721740495284,25598.91019363405
optimized_proposed,2025-12-06,2550.9335713884916,1859.493906488729,46563.49325616956,25212.36045483885,1096.8136562387333,0.8,50200.19425402554,222.72008606283347,1553.6953203743262,1,128.68603526845084,26766.055775213175
optimized_proposed,2025-12-07,1859.493906488729,2598.5503574303093,96131.08985665216,62708.33211730299,2163.3660886554458,0.8,92106.8578651739,0.0,0.0,0,3454.655060707973,62708.33211730299
optimized_proposed,2025-12-08,2598.5503574303093,3308.513746045943,98865.15660861193,64834.219193105004,1936.9850395991743,0.8,95087.67342569566,0.0,0.0,0,6106.522898420529,64834.219193105004
optimized_proposed,2025-12-09,3308.513746045943,3055.6563217274365,97118.62603147203,63833.0322610282,905.157037061447,0.8,94127.2049506963,0.0,0.0,0,5715.681215915551,63833.0322610282
optimized_proposed,2025-12-10,3055.6563217274365,2899.772830271745,96863.55828711302,63452.04561761352,2232.2995950332106,0.8,93831.57624559273,0.0,0.0,0,4491.866859940428,63452.04561761352
optimized_proposed,2025-12-11,2899.772830271745,2667.487637692384,96420.28974276417,63157.58866350481,1656.8892388610916,0.8,93598.7093656965,0.0,0.0,0,6585.604636165467,63157.58866350481
optimized_proposed,2025-12-12,2667.487637692384,2538.509868888315,49644.657828766256,27279.495568011916,1206.045913308851,0.8,52691.19632654544,0.0,0.0,0,2658.1744681717637,27279.495568011916
optimized_proposed,2025-12-13,2538.509868888315,2365.0073957311447,53945.575085611184,29185.712325508215,215.86449347389436,0.8,54957.38534083485,0.0,0.0,0,6884.772813291208,29185.712325508215
optimized_proposed,2025-12-14,2365.0073957311447,2049.960168165052,99966.94993245378,65156.735214562956,280.8283596665028,0.8,96381.9053980994,0.0,0.0,0,7274.125045312777,65156.735214562956
optimized_proposed,2025-12-15,2049.960168165052,2092.5007702452244,98595.08572010828,64092.75317391589,1084.552374902737,0.8,94330.77010276678,0.0,0.0,0,4821.67681611499,64092.75317391589
optimized_proposed,2025-12-16,2092.5007702452244,1702.5332141750453,96860.88368249786,63234.934675051365,1075.9959013567247,0.8,93087.42646234237,0.0,0.0,0,3581.4393723176236,63234.934675051365
optimized_proposed,2025-12-17,1702.5332141750453,1587.383712146008,96302.42810691873,62186.982196732344,1977.404902382185,0.8,92096.81292678522,0.0,0.0,0,3820.464589077147,62186.982196732344
optimized_proposed,2025-12-18,1587.383712146008,1223.8186842728894,94672.11368000749,60941.97865487196,1880.8064544117285,0.8,89710.7087904713,13.832801717288316,29.352378852991997,3,3055.653681722829,60971.33103372495
optimized_proposed,2025-12-19,1223.8186842728894,1200.0,50331.78731027911,26916.661268764357,1013.5726249349315,0.8,49754.06397797781,363.70716488260734,1337.369143671503,13,4275.410451426261,28254.03041243586
optimized_proposed,2025-12-20,1200.0,1200.0,46254.33181542764,24161.809032612884,797.8305013770995,0.8,48396.23181038152,778.2137816797331,3445.154407632152,18,258.3000072394957,27606.963440245036
optimized_proposed,2025-12-21,1200.0,1200.0,90504.68548408679,57780.06799906202,848.0234055066961,0.8,85436.35293597664,2930.3852479150764,19123.52099549911,14,42.78513655627137,76903.58899456113
optimized_proposed,2025-12-22,1200.0,1347.57585978921,95701.7187741277,61432.137939918815,1954.4970652151867,0.8,90738.42956867123,261.71309640769334,1475.8047241097595,8,2281.736540933939,62907.942664028575
optimized_proposed,2025-12-23,1347.57585978921,1200.0,94230.62117843697,61139.92041019713,290.2825414947459,0.8,89395.0424129481,123.97828932374819,322.9573264912166,5,2947.546397384821,61462.87773668835
optimized_proposed,2025-12-24,1200.0,1200.0,92439.4718798422,59105.45927232596,1540.4435568865943,0.8,87700.04611919241,994.8971940709317,5904.752921225024,13,917.5984762466267,65010.212193550986
optimized_proposed,2025-12-25,1200.0,1200.0,91402.84212419557,58565.064784892136,634.0799227640147,0.8,86671.54530091217,1031.6248455551756,6032.310986208398,11,73.26836936424297,64597.37577110053
optimized_proposed,2025-12-26,1200.0,1200.0,46989.116095026344,24642.22423274217,1203.6456730557602,0.8,47832.929060218456,295.06591398745337,765.2796610586963,12,282.407337528374,25407.503893800866
optimized_proposed,2025-12-27,1200.0,1264.0679899620432,46877.25393319939,24844.590860991542,1122.0382385287821,0.8,48265.89492856394,285.68913571516293,1595.7755881417713,3,127.7022188555718,26440.366449133315
optimized_proposed,2025-12-28,1264.0679899620432,1200.0,92766.04030202514,59708.80481313068,769.5661747436416,0.8,88001.76161560947,430.4164384968145,2131.6199923822523,11,2102.9954936466047,61840.42480551293
optimized_proposed,2025-12-29,1200.0,1432.549445821881,96102.01389257194,62008.33636637915,442.9309887249545,0.8,91542.55605432604,0.0,0.0,0,3958.2427274175543,62008.33636637915
optimized_proposed,2025-12-30,1432.549445821881,1752.5857416144868,95390.83828332863,61727.55549936196,255.1962865594124,0.8,91091.60950954966,0.0,0.0,0,4610.824144571252,61727.55549936196
optimized_proposed,2025-12-31,1752.5857416144868,1250.683210382445,93784.65823500445,60733.35801959317,169.16932438352777,0.8,89472.51898304021,313.90500436370144,1819.4343697783718,8,1519.1951319705283,62552.79238937154
