strategy,date,soc_start_kwh,soc_end_kwh,planned_purchase_kwh,planned_cost_yuan,expected_emergency_cost_yuan,safety_quantile,safety_scenario_positive_net_kwh,actual_emergency_kwh,actual_emergency_cost_yuan,actual_emergency_intervals,spill_kwh,protected_release_kwh,total_cost_yuan,day_price_min,day_price_max,day_price_mean
dynamic_reserve_aware,2025-08-29,2210.1485386354493,2073.152450688588,39841.683334964866,22066.89676386367,269.7726705269539,0.8,48165.39230475128,519.7634791675682,3290.8097227933677,2,14987.043403720803,0.0,25357.70648665704,0.1616,1.5608,0.6645076388888889
dynamic_reserve_aware,2025-08-30,2073.152450688588,1848.760667223665,40264.091380704864,22122.393315726644,289.49946968346916,0.8,47779.255848416935,1276.492957853558,6165.043261343015,13,20117.92431692867,130.96774651437318,28287.43657706966,0.115,1.5978,0.6546625
dynamic_reserve_aware,2025-08-31,1848.760667223665,2807.718735955219,73745.29505435337,52805.55161714956,835.7382009311029,0.8,75251.95037594106,1512.1927378776386,9418.938281678138,16,4065.8845489036385,0.0,62224.4898988277,0.4046,1.7034,0.846538888888889
dynamic_reserve_aware,2025-09-01,2807.718735955219,6299.66318882384,72380.19677737786,47005.57872052997,37.83289807581273,0.8,75140.23610027177,829.1497373033615,4069.8690071975416,2,13033.137572938183,0.0,51075.447727727515,0.3616,1.367,0.7517326388888889
dynamic_reserve_aware,2025-09-02,6299.66318882384,5564.898874489169,60346.25021482208,40822.870218555996,1570.6347104197282,0.8,71052.77891975868,520.5480176135122,3392.500845048258,2,4121.723077305086,0.0,44215.37106360425,0.3185,1.3791,0.7539930555555555
dynamic_reserve_aware,2025-09-03,5564.898874489169,4255.984690104475,59061.88437457882,40062.81274728014,1608.5858227448864,0.8,68435.20237358814,1735.0893155433732,7139.077261772103,9,3294.581763249304,0.0,47201.890009052244,0.3744,1.3826,0.7609944444444445
dynamic_reserve_aware,2025-09-04,4255.984690104475,3971.3443294325143,60688.34829575507,40068.60590730529,897.9058587851896,0.8,66865.4218488741,1546.041689792496,7814.775860607199,16,5104.926069253296,0.0,47883.38176791249,0.3556,1.3949,0.7569979166666667
dynamic_reserve_aware,2025-09-05,3971.3443294325143,3015.286089416091,30434.601698390914,14197.476738596353,259.08583925429446,0.8,40813.893250354406,537.7395368537714,2104.5746001196553,4,22202.184766109567,0.0,16302.051338716008,0.1454,1.2232,0.5586402777777777
dynamic_reserve_aware,2025-09-06,3015.286089416091,3106.1973141356875,29465.75286419916,13501.288644762073,340.6804691081117,0.8,38863.8964887011,1720.286191466389,6985.901778380213,17,20464.784689658725,0.0,20487.190423142285,0.07,1.2147,0.5657111111111112
dynamic_reserve_aware,2025-09-07,3106.1973141356875,2263.862543773168,54096.736217760255,35125.86511943874,1459.7722783735626,0.8,61534.529468729714,3750.997672865083,18378.79740037302,22,36.33550666765666,0.0,53504.66251981176,0.3572,1.3878,0.7593138888888888
dynamic_reserve_aware,2025-09-08,2263.862543773168,1304.2838521237518,50468.49897142501,32781.07218689748,628.8098800431451,0.8,57887.602858364786,10839.653365539954,52493.87630882679,63,0.0,3478.1188334098024,85274.94849572427,0.3635,1.358,0.7735236111111111
dynamic_reserve_aware,2025-09-09,1304.2838521237518,1217.1419749272152,56844.2434548872,36254.056368339385,3181.0672094422926,0.8,60825.15288533254,4316.905033908428,21706.404383228848,32,4667.32585733402,788.6112274278803,57960.46075156823,0.2568,1.377,0.7518833333333333
dynamic_reserve_aware,2025-09-10,1217.1419749272152,2073.441178589054,59405.32493755177,38927.45470355048,3180.031568127283,0.8,65604.17925846601,6241.199159911963,37673.47634752253,36,80.24103134928248,11.796447043492549,76600.93105107301,0.3604,1.3717,0.7818236111111112
dynamic_reserve_aware,2025-09-11,2073.441178589054,1818.0838130355235,61196.84548984262,39125.55540671918,3103.1189433505765,0.8,63655.472955257224,1459.028508770218,6387.054264047494,15,5624.706584703675,130.02718190118878,45512.60967076667,0.301,1.368,0.7530638888888889
dynamic_reserve_aware,2025-09-12,1818.0838130355235,1656.0884418205978,31353.51015729004,13649.81989156138,1072.6442488669243,0.8,38089.310075362104,1100.3360974046097,3638.1008693564386,16,17892.096979502247,87.4613814743434,17287.92076091782,0.112,1.219,0.5750854166666666
dynamic_reserve_aware,2025-09-13,1656.0884418205978,2299.813418312564,32274.506100678787,14102.263994452576,955.2002186176109,0.8,40229.95974139542,1053.6374772942797,4853.00911144565,9,21632.194499516256,0.0,18955.273105898224,0.0376,1.2673,0.5665159722222222
dynamic_reserve_aware,2025-09-14,2299.813418312564,1982.2421322631992,59153.77706967011,38875.28362397592,2625.9969541692285,0.8,65921.74961053675,3846.5568791495994,24766.402314621508,19,18.53750259487117,27.86734804587479,63641.685938597424,0.3774,1.3811,0.7759062499999999
dynamic_reserve_aware,2025-09-15,1982.2421322631992,1200.0,58752.91939153537,38402.99843166832,1840.66066524272,0.8,63318.02983110723,3352.292518893145,16546.634075209622,28,4470.896361945962,1047.1175388771485,54949.63250687794,0.3138,1.3666,0.761726388888889
dynamic_reserve_aware,2025-09-16,1200.0,1657.706367188799,66002.13621697492,42546.268099274785,1272.6014498455004,0.8,67507.31385415472,1932.4230084798805,10043.404173914176,21,4492.3422640176,145.82803496209442,52589.67227318896,0.3741,1.3713,0.7779465277777776
dynamic_reserve_aware,2025-09-17,1657.706367188799,2917.036527347649,69348.54485072022,44631.39413906117,2584.128716708819,0.8,70323.37273897776,704.2770700020202,4484.1582870138955,10,5218.235062888239,0.0,49115.55242607507,0.3228,1.3545,0.778054861111111
dynamic_reserve_aware,2025-09-18,2917.036527347649,3261.8729952598146,65672.70255005937,43266.7697996117,1854.6710964011145,0.8,71575.39958390084,763.0469601418018,4941.283489880018,5,3656.4242908370406,0.0,48208.05328949172,0.355,1.4221,0.7698256944444445
dynamic_reserve_aware,2025-09-19,3261.8729952598146,4227.520352881747,36109.10400838806,16614.796890040354,857.6506311093008,0.8,45367.98759269131,735.463628573599,3633.6033182354026,8,16845.940905934964,0.0,20248.400208275758,0.2021,1.2857,0.5932520833333333
dynamic_reserve_aware,2025-09-20,4227.520352881747,3413.4175915528085,34514.97905273742,15382.75698416518,1090.2664725262648,0.8,44434.028768739416,788.7459396709095,2767.197305281403,2,17398.467720349923,0.0,18149.954289446585,0.0958,1.2367,0.5874611111111112
dynamic_reserve_aware,2025-09-21,3413.4175915528085,3203.756851330064,70423.80017956009,46102.96098613927,1403.6217563395292,0.8,73214.65070186021,1241.0252148911882,7270.838631017094,2,10467.678250319199,0.0,53373.79961715636,0.36,1.3742,0.7738493055555556
dynamic_reserve_aware,2025-09-22,3203.756851330064,3056.37232905418,69664.63596390604,45700.73485549218,1981.3716927823546,0.8,71582.07800352681,1567.993202583973,8806.25511022824,10,7458.996957452451,0.0,54506.989965720415,0.381,1.3934,0.7821659722222223
dynamic_reserve_aware,2025-09-23,3056.37232905418,3348.452572628385,68997.46994933905,46309.569206003245,1316.5952703221717,0.8,74075.11862663255,1175.6427832750067,6976.285613493326,12,4618.456743024184,0.0,53285.85481949657,0.3271,1.3866,0.7817520833333333
dynamic_reserve_aware,2025-09-24,3348.452572628385,4006.454907958489,69490.90268483847,46183.825758264284,2175.8150795272604,0.8,75002.96282305289,685.1858461061437,4464.903429008235,4,5008.764641002072,0.0,50648.72918727252,0.3701,1.3677,0.7761097222222222
dynamic_reserve_aware,2025-09-25,4006.454907958489,2824.990568664259,70102.32921099885,46275.227888060515,2332.9070716665656,0.8,73149.56250572702,1515.4287364775837,8642.72672653218,7,9358.703185216005,81.31199163354006,54917.954614592694,0.3266,1.3825,0.7776076388888888
dynamic_reserve_aware,2025-09-26,2824.990568664259,2875.303158121381,37316.60303766252,16435.62580684827,828.5233667236847,0.8,44674.64742988961,48.38379439008139,96.9611239577231,1,16665.928562628436,0.0,16532.586930805996,0.1786,1.1987,0.5928138888888889
dynamic_reserve_aware,2025-09-27,2875.303158121381,2415.953170111121,36403.96560972774,16675.527041083897,933.1010956663798,0.8,45002.99770761542,267.3893634220175,1296.6429773781294,6,16246.669521381493,34.81560507316544,17972.170018462028,0.208,1.2231,0.5996840277777777
dynamic_reserve_aware,2025-09-28,2415.953170111121,2729.027315762068,68958.85624164192,46539.91026494737,4372.937334860935,0.8,73068.91308590726,591.3896015874362,3223.851792479373,3,2404.263874417339,0.0,49763.76205742674,0.3864,1.3665,0.7893881944444444
dynamic_reserve_aware,2025-09-29,2729.027315762068,1700.5417928538782,65621.51642145345,42837.59807197102,1162.1811139978179,0.8,68441.62018330966,2076.4502406907914,12157.633301197493,19,2025.5074977297859,103.97301810123838,54995.23137316851,0.3708,1.3651,0.7877583333333333
dynamic_reserve_aware,2025-09-30,1700.5417928538782,1714.7217045100977,74232.012734585,47978.668427537006,3435.7226833176696,0.8,72320.45707039017,2097.818192643799,9839.976989632942,12,6924.580778417605,146.93498515322653,57818.645417169944,0.3589,1.3781,0.7938243055555556
dynamic_reserve_aware,2025-10-01,1714.7217045100977,4010.4983484673526,74230.38162264487,45803.711286992795,1985.6067655491092,0.8,72208.88552480654,702.137671554017,3606.5301499372085,1,19524.02600791803,0.0,49410.24143693,0.2329,1.3138,0.7381555555555556
dynamic_reserve_aware,2025-10-02,4010.4983484673526,3313.2957700810634,57182.14611530634,37131.10622691174,1276.441913143242,0.8,64810.94076855814,2372.1354100623494,11286.430660742533,20,5461.374153015335,0.0,48417.53688765427,0.3234,1.3383,0.7419722222222223
dynamic_reserve_aware,2025-10-03,3313.2957700810634,4065.9644723256133,32078.209086267656,13125.90605629303,771.8233938099247,0.8,40878.20150300578,783.1039289721476,3059.6647577414806,2,21153.1984133722,0.0,16185.57081403451,0.0924,1.1747,0.5579645833333333
dynamic_reserve_aware,2025-10-04,4065.9644723256133,2744.0107891692855,30064.997440609113,12763.819960289837,281.85360722006834,0.8,39303.26374557089,377.3483012864048,726.3539657939391,3,15593.621545668746,0.0,13490.173926083775,0.132,1.1845,0.5858305555555555
dynamic_reserve_aware,2025-10-05,2744.0107891692855,3093.066197497763,61475.69954285302,39650.09587856005,1484.601149997799,0.8,67565.68325184178,1007.84796930309,4552.760049258259,8,3947.0321748656775,0.0,44202.85592781831,0.3247,1.303,0.752561111111111
dynamic_reserve_aware,2025-10-06,3093.066197497763,3327.2049656536774,63343.58960209759,41016.61559521609,3176.790588490964,0.8,68575.51192982716,1111.289425787053,5780.417486372656,6,2865.1368023267714,0.0,46797.03308158875,0.3294,1.3468,0.7684895833333333
dynamic_reserve_aware,2025-10-07,3327.2049656536774,3584.6503205674876,63494.448738349005,40372.60586234796,1371.2010940170267,0.8,68370.5599725479,2119.0367756768155,9763.716720341601,10,4058.7394686788057,0.0,50136.322582689565,0.341,1.3141,0.7657534722222222
dynamic_reserve_aware,2025-10-08,3584.6503205674876,1728.045790794655,61986.3896384458,38775.72859852589,444.0482685229896,0.8,65644.65736491267,1276.3076586092834,6500.935184286469,15,4952.907181790676,160.7839234812174,45276.663782812364,0.37,1.3239,0.7606854166666666
dynamic_reserve_aware,2025-10-09,1728.045790794655,1979.1004136717074,58809.740217248574,37113.34822324406,2466.3239361283195,0.8,63843.76139110705,3118.538777875245,15824.814394657857,31,2280.2653134241295,0.0,52938.162617901915,0.3337,1.3793,0.7578034722222222
dynamic_reserve_aware,2025-10-10,1979.1004136717074,1545.7471463021718,29256.373353541036,11557.48474531973,716.7716355383441,0.8,37285.67656751987,1820.3605361284003,5620.7480810731395,29,18959.695858580468,167.3859323411956,17178.232826392872,0.039,1.1569,0.5595319444444445
dynamic_reserve_aware,2025-10-11,1545.7471463021718,2016.2962934122793,31836.07111685251,12677.999615293695,132.94229771634957,0.8,39152.95267686987,633.0184106683246,2850.3351853989425,10,14299.443217755866,0.0,15528.334800692637,0.155,1.184,0.5845513888888889
dynamic_reserve_aware,2025-10-12,2016.2962934122793,2178.8137179682312,63144.97278668724,39203.29980694536,913.6089763059742,0.8,67043.68098512648,806.4381735002823,5201.700413137001,6,1402.1713900835189,107.97569581734103,44405.000220082366,0.3076,1.3451,0.76634375
dynamic_reserve_aware,2025-10-13,2178.8137179682312,2556.4414643696614,65335.92631703261,41195.45120822931,438.04954882376006,0.8,68594.80054774175,1394.222693527346,7705.935123470602,5,5769.403295236456,0.0,48901.38633169991,0.3599,1.3254,0.764651388888889
dynamic_reserve_aware,2025-10-14,2556.4414643696614,2066.5776444410044,67116.50915427867,42192.43703862456,190.40339751281144,0.8,68586.62369204254,977.8567701452457,4987.539217736921,6,4046.3740924056206,90.56964006847181,47179.97625636148,0.3194,1.3729,0.7730666666666666
dynamic_reserve_aware,2025-10-15,2066.5776444410044,1729.6149567461318,63224.43922499013,39831.38638866817,1020.9071501293114,0.8,66714.11200661527,3219.1323612086653,15249.561088794699,24,892.1404241132142,324.0262910816514,55080.94747746287,0.3279,1.3505,0.7760555555555556
dynamic_reserve_aware,2025-10-16,1729.6149567461318,2068.3314549180586,66503.15559592543,41902.01805859189,682.3341735560861,0.8,67374.51194239827,3226.155295653086,17047.637525844722,33,2524.0979192030213,0.0,58949.655584436616,0.3224,1.3193,0.7822208333333331
dynamic_reserve_aware,2025-10-17,2068.3314549180586,1389.5243476486298,31839.868039295878,12744.919854471927,226.23843835757765,0.8,39289.87793464422,967.919881286389,3034.1289510212937,10,14110.340688332839,88.790491031702,15779.048805493221,0.1661,1.1647,0.58880625
dynamic_reserve_aware,2025-10-18,1389.5243476486298,2045.6549417491342,33404.69638888657,13320.093562635666,241.70335884465084,0.8,39704.2192419033,360.91852511384667,1603.5422769009886,2,13428.688049123286,0.0,14923.635839536655,0.1762,1.1522,0.5830680555555555
dynamic_reserve_aware,2025-10-19,2045.6549417491342,2170.7852968095444,69775.72508115994,44302.0848597754,212.7870194683006,0.8,69656.54099079702,2160.0479530074194,11900.000190329216,26,3837.6821105217314,0.0,56202.085050104615,0.3396,1.3441,0.7893604166666667
dynamic_reserve_aware,2025-10-20,2170.7852968095444,2453.936969822909,70518.43263451009,45402.17001949674,1046.5612595325624,0.8,72206.61542010799,1394.3474114337905,7711.837234501543,5,3251.126450856754,0.0,53114.00725399829,0.3284,1.3294,0.7871270833333333
dynamic_reserve_aware,2025-10-21,2453.936969822909,2643.5143161012707,72262.51539952557,46857.68420463805,99.37063772969228,0.8,72267.55838695042,1508.4325664991584,7920.357290896417,7,3416.0558628527033,1079.9870345530235,54778.04149553447,0.3559,1.3281,0.79530625
dynamic_reserve_aware,2025-10-22,2643.5143161012707,1895.464441356492,72059.99329509928,46337.783777942925,241.6354689452608,0.8,71500.3495168956,1950.7497875197885,10880.087689708249,15,5374.610140268415,0.0,57217.87146765117,0.3376,1.3348,0.7929506944444444
dynamic_reserve_aware,2025-10-23,1895.464441356492,2120.219457968087,70069.34053182046,44757.079869426714,1213.4902350304797,0.8,71688.56238871379,548.8576280972788,3490.9459129485413,4,2948.3056014579256,64.11441324882594,48248.025782375254,0.3637,1.3254,0.7813361111111112
dynamic_reserve_aware,2025-10-24,2120.219457968087,1745.9911252735888,32474.435170309807,13459.71589180462,253.64528931124315,0.8,40254.25002259595,590.5312352868505,3106.970232173054,10,11807.438431227272,0.0,16566.686123977674,0.1355,1.1463,0.5963583333333333
dynamic_reserve_aware,2025-10-25,1745.9911252735888,1746.1700631752535,34329.978736100995,14207.794766783823,162.14562872616176,0.8,41203.87659765998,221.32952184694733,937.5919826706345,3,11818.05681596385,80.53971291067722,15145.386749454457,0.1778,1.172,0.5985090277777778
dynamic_reserve_aware,2025-10-26,1746.1700631752535,2855.6161416418704,70304.40003371364,45548.738504674235,853.2136925262561,0.8,71576.22224428155,1663.7053134979842,9515.978734197233,11,2451.5383047645323,0.0,55064.71723887147,0.3661,1.3094,0.7873305555555555
dynamic_reserve_aware,2025-10-27,2855.6161416418704,2473.8433211798283,70356.0601714654,45703.47605605111,1542.964882463095,0.8,73346.14844977579,1212.6093583074985,6682.804621804602,16,4677.950557933349,0.0,52386.28067785571,0.3474,1.3209,0.7828958333333333
dynamic_reserve_aware,2025-10-28,2473.8433211798283,2553.140509268209,68458.59154435173,44724.23504036839,1748.3391436796403,0.8,70796.5810625329,1754.8408933154806,10316.991254833703,12,370.9866290133248,0.0,55041.22629520209,0.3814,1.363,0.7930666666666668
dynamic_reserve_aware,2025-10-29,2553.140509268209,1414.5190081456083,68989.560446077,45295.81430662803,986.2711268431847,0.8,70827.45873786623,3279.9667044596454,18665.89280549922,27,443.43538759173816,432.5966141885599,63961.70711212725,0.3617,1.3399,0.8069569444444444
dynamic_reserve_aware,2025-10-30,1414.5190081456083,2146.9048216783085,71737.70977772928,47083.27551746811,1335.453999942081,0.8,71821.41086677762,1751.75425762607,9763.380206237438,17,4212.906147503104,0.0,56846.655723705546,0.3217,1.3188,0.7919604166666666
dynamic_reserve_aware,2025-10-31,2146.9048216783085,1697.4933015379481,33824.95221847575,14010.24189518105,147.22335588352843,0.8,41599.591858379084,340.7136835366489,1463.8596117604577,6,7290.867976790575,121.5753983309263,15474.101506941508,0.2016,1.1689,0.6177326388888889
dynamic_reserve_aware,2025-11-01,1697.4933015379481,1949.775928145862,33706.77080488205,13671.03264156156,258.89000614899123,0.8,40967.74926496706,924.4314099784374,2926.030295206796,6,8341.997662377742,244.17016871555444,16597.062936768358,0.2088,1.193,0.6046034722222222
dynamic_reserve_aware,2025-11-02,1949.775928145862,2114.057541733578,72638.76320802321,48093.24318544743,945.0769911540572,0.8,72471.56914797559,1836.406669911882,9725.329919538402,19,1760.507197527463,162.93206014306634,57818.57310498583,0.3823,1.3248,0.8022444444444444
dynamic_reserve_aware,2025-11-03,2114.057541733578,2777.3280491136193,77392.11265819077,51903.87503167681,101.849168087965,0.8,75228.3064848244,2019.8315258981365,11007.730987857238,16,5708.347951990146,718.8435802658995,62911.606019534054,0.3421,1.3314,0.8054708333333334
dynamic_reserve_aware,2025-11-04,2777.3280491136193,2069.098475752361,74338.65527644234,49154.603663830225,448.28086422316164,0.8,73479.87838816192,1483.3527902351793,8206.532007876911,15,5466.948707355078,20.36289213147097,57361.13567170713,0.3595,1.335,0.7975826388888889
dynamic_reserve_aware,2025-11-05,2069.098475752361,2258.1587252342933,75309.11787490359,50620.544817282265,1344.4291692351537,0.8,74807.99622101724,956.5227714709106,5006.566005216676,7,2424.0287580903137,788.3467681572636,55627.110822498944,0.3759,1.328,0.8089555555555555
dynamic_reserve_aware,2025-11-06,2258.1587252342933,1657.9737425823732,74136.37525522787,49821.311997371544,202.45806490248123,0.8,73679.90522245338,1165.533920848083,5730.405710146724,20,469.4286255943261,8.933462770324013,55551.71770751827,0.3771,1.3718,0.8150673611111112
dynamic_reserve_aware,2025-11-07,1657.9737425823732,2407.0598061792994,34983.029151651695,14671.449945409795,200.6909709678654,0.8,42133.144803313306,719.7412858581273,3073.0020793151652,7,8047.601628732509,0.0,17744.45202472496,0.2158,1.1963,0.6155340277777778
dynamic_reserve_aware,2025-11-08,2407.0598061792994,2383.8740639156913,33623.6372980566,14110.33113048619,255.87397203031023,0.8,41536.901949338666,771.6133369463564,2411.189982512835,10,7184.016024024806,0.0,16521.521112999028,0.242,1.2197,0.6173409722222222
dynamic_reserve_aware,2025-11-09,2383.8740639156913,2611.9369366987685,74852.66584493603,50236.676884852604,1687.859235195861,0.8,73944.9273449116,2331.697258163366,13199.281277259515,16,1716.8556332378243,0.0,63435.95816211212,0.3516,1.3403,0.8103173611111111
dynamic_reserve_aware,2025-11-10,2611.9369366987685,2214.815629404978,76884.23961656193,52591.29950197248,1037.8101664999285,0.8,75819.71703280465,1793.8062953881836,8835.211052526023,13,1092.963758433968,0.0,61426.5105544985,0.2992,1.3367,0.8189729166666666
dynamic_reserve_aware,2025-11-11,2214.815629404978,2333.077558083324,77827.82447379173,52502.251310972526,724.6697301308052,0.8,75887.18322273981,1274.911130031633,7095.032325507577,9,3571.736033152793,38.61881998669435,59597.283636480104,0.3475,1.3296,0.8138590277777777
dynamic_reserve_aware,2025-11-12,2333.077558083324,2628.7926268016677,78301.34636437459,52955.211831950975,1047.8902999429756,0.8,75838.10026741156,1367.120799837523,7608.012050039024,6,4511.263104896207,562.009338322572,60563.22388199,0.3489,1.3537,0.8123951388888888
dynamic_reserve_aware,2025-11-13,2628.7926268016677,2117.0718734670722,75911.71232686218,52484.631408164765,618.0830419829344,0.8,75275.26044834415,1545.8673503460425,8061.7467533367435,17,1995.8944562015395,22.575080741110582,60546.37816150151,0.3456,1.3222,0.8185361111111111
dynamic_reserve_aware,2025-11-14,2117.0718734670722,3070.479266471622,35655.87653284913,15318.952468677064,62.30239695042205,0.8,42998.521921112646,798.4506654754216,3606.350322215401,10,4546.850442427459,0.0,18925.302790892463,0.2419,1.1899,0.6290784722222222
dynamic_reserve_aware,2025-11-15,3070.479266471622,2629.550630679577,34280.91311424597,14897.160669712095,159.32404436480383,0.8,42720.432514361906,1267.228845941519,4274.228624647411,15,4294.253765001738,0.0,19171.389294359506,0.2532,1.1995,0.6287680555555555
dynamic_reserve_aware,2025-11-16,2629.550630679577,2272.817912663746,79200.12986935259,54729.08910770118,1007.3722166480844,0.8,76861.46006475788,1266.1358510958794,6676.712443777918,9,2363.3816869235297,0.0,61405.8015514791,0.3594,1.3416,0.8205798611111111
dynamic_reserve_aware,2025-11-17,2272.817912663746,2491.6170505844384,78742.12621654036,54008.18663335264,468.4733192019447,0.8,76892.68271272483,756.168374576219,3748.9203768741227,4,2586.0818951176957,0.0,57757.10701022676,0.3623,1.3437,0.815854861111111
dynamic_reserve_aware,2025-11-18,2491.6170505844384,2310.6972867553845,78779.14337543266,54628.10084806544,1208.9869139306097,0.8,77007.34863220225,1452.4291151419102,7339.08789643329,13,1862.6871431974002,608.4814418042203,61967.18874449873,0.3257,1.3419,0.8219124999999999
dynamic_reserve_aware,2025-11-19,2310.6972867553845,2642.396316719661,78984.58847317092,55331.9450492768,484.33848191493496,0.8,76889.12259268656,1816.5164827907643,9657.33197154726,16,1152.9179931815777,0.0,64989.27702082406,0.3761,1.3453,0.8290138888888889
dynamic_reserve_aware,2025-11-20,2642.396316719661,2739.632158893562,78538.31205335657,54043.2430826333,659.8862049350959,0.8,77075.33978038465,2212.0593400014886,12401.70270113531,24,2093.5321761844334,0.0,66444.9457837686,0.3421,1.4244,0.8211791666666666
dynamic_reserve_aware,2025-11-21,2739.632158893562,2117.7044976904526,34762.92880292924,15077.936577535496,179.46371348171888,0.8,42829.45901397857,596.1695300212589,1829.0826631976001,7,3747.21192450756,0.0,16907.019240733098,0.2524,1.1626,0.6326340277777778
dynamic_reserve_aware,2025-11-22,2117.7044976904526,1921.5945838510372,35764.18298105743,15343.816219722186,301.51049234783625,0.8,42852.6879852926,878.3742522729623,2594.900488935936,18,2867.38112494443,83.55974324929423,17938.71670865812,0.2376,1.1753,0.636675
dynamic_reserve_aware,2025-11-23,1921.5945838510372,2188.8494825556327,80061.51808636058,55503.91394881272,670.7641477009855,0.8,77675.06515439932,1472.1928814840371,7926.767534915172,17,1951.4724318662982,43.15932104833303,63430.681483727894,0.3495,1.346,0.8264944444444444
dynamic_reserve_aware,2025-11-24,2188.8494825556327,1684.02489547995,79436.19865005539,54809.74580982853,562.7535276185905,0.8,77205.45791383975,883.9878590946583,4680.972525333329,11,2572.102604218658,85.44348857927662,59490.71833516186,0.3605,1.3475,0.8210506944444445
dynamic_reserve_aware,2025-11-25,1684.02489547995,2166.1686121001085,79804.30067561043,54664.38820334112,233.49571428516884,0.8,76545.04673616524,1363.656765426203,7310.678387843243,14,280.7473457906002,0.0,61975.06659118437,0.3452,1.3383,0.8241243055555556
dynamic_reserve_aware,2025-11-26,2166.1686121001085,2408.0158589224143,80450.86088027703,55940.12490269737,295.1157031707152,0.8,78040.18107225999,1227.6674964978401,6881.932611984896,5,228.58064058157413,0.0,62822.05751468227,0.2983,1.3677,0.8299340277777778
dynamic_reserve_aware,2025-11-27,2408.0158589224143,2263.44492843672,79947.89620897266,55826.4269665783,230.45729084685883,0.8,77599.94418301496,1001.278674937239,5917.672876670884,3,1253.995377905031,0.0,61744.09984324918,0.3187,1.3841,0.8285638888888889
dynamic_reserve_aware,2025-11-28,2263.44492843672,1987.5105588029744,35551.257937049406,15016.57843627566,152.9895400971912,0.8,43147.03259629114,514.8925113722105,1624.0487947550264,7,1823.922787555493,0.0,16640.62723103069,0.2408,1.184,0.6340243055555557
dynamic_reserve_aware,2025-11-29,1987.5105588029744,1771.9806246616572,36689.05362711213,15174.579971241299,217.651532280092,0.8,43447.4036126349,1940.924018070039,7681.599931337009,16,88.57009403278118,23.515492672942855,22856.179902578308,0.2736,1.1734,0.6504381944444445
dynamic_reserve_aware,2025-11-30,1771.9806246616572,2195.5415003522626,83905.39113706892,58861.52589209851,1057.3543437039373,0.8,79974.5725368491,1624.892170631671,9527.768633568863,9,617.4287386465883,272.5450796255153,68389.29452566737,0.3651,1.3886,0.8395993055555555
dynamic_reserve_aware,2025-12-01,2195.5415003522626,1762.6069427352204,84195.51859691596,62257.91157626829,537.7708516037742,0.8,80438.12199047621,6380.741308028007,35540.37115148892,56,494.59029809841314,57.77137963814846,97798.2827277572,0.361,1.5873,0.9076055555555556
dynamic_reserve_aware,2025-12-02,1762.6069427352204,2299.3779149099128,87720.3462551146,65680.03099519713,285.1430793193708,0.8,83569.69410145137,5796.046262469797,33713.55148463621,53,51.16720857021153,0.0,99393.58247983333,0.378,1.584,0.9153138888888888
dynamic_reserve_aware,2025-12-03,2299.3779149099128,2656.5925146371414,91787.035086994,70184.48221275685,1641.401722175499,0.8,88209.8349105944,2719.2924029531905,16796.221288834065,20,3117.6297983996587,0.0,86980.7035015909,0.3713,1.584,0.9120326388888889
dynamic_reserve_aware,2025-12-04,2656.5925146371414,2658.175043971113,90037.27476310892,67697.72955639062,1772.5991187061732,0.8,86819.54370126317,4087.2737136833853,23896.944437740152,30,3265.5442091166033,0.0,91594.67399413078,0.3853,1.5836,0.9050854166666666
dynamic_reserve_aware,2025-12-05,2658.175043971113,2479.2570236274705,47273.21181551245,21558.555686269814,1025.8608265872483,0.8,50778.673383251415,962.4966410528973,3009.1961294963494,4,3151.648990912599,0.0,24567.75181576616,0.2354,1.4106,0.7171770833333333
dynamic_reserve_aware,2025-12-06,2479.2570236274705,3015.9264374072663,47022.56510516025,21831.949316480768,1103.3937290409958,0.8,50200.19425402554,1809.354162795082,6347.963989485408,19,778.6051996868418,0.0,28179.913305966176,0.3005,1.4053,0.7271965277777777
dynamic_reserve_aware,2025-12-07,3015.9264374072663,2836.66535148523,94639.17860274293,72422.40495118982,2641.952793254714,0.8,92106.8578651739,228.27385221244577,1714.9328501103832,2,3415.6489019749197,0.0,74137.33780130021,0.3908,1.6174,0.9101083333333333
dynamic_reserve_aware,2025-12-08,2836.66535148523,3328.6581833071746,98628.98813035263,75768.43565057902,2457.7670283844427,0.8,95087.67342569566,659.3276508605484,4598.931539286795,4,6845.2404141606585,0.0,80367.36718986582,0.3445,1.6698,0.9085152777777777
dynamic_reserve_aware,2025-12-09,3328.6581833071746,3230.0663984294083,97233.62191114528,73807.49022458057,1216.4326307151082,0.8,94127.2049506963,403.76575186002685,3017.724396144034,4,6022.880058006535,0.0,76825.21462072461,0.3418,1.5404,0.9057770833333332
dynamic_reserve_aware,2025-12-10,3230.0663984294083,3082.2524070424156,96503.53146901258,74488.49624172202,2710.7554707703603,0.8,93831.57624559273,238.11534173167047,1743.1778383809497,3,4594.512361222393,0.0,76231.67408010297,0.3834,1.6143,0.9161590277777777
dynamic_reserve_aware,2025-12-11,3082.2524070424156,2840.7281949317835,96239.87883855758,72511.97695210594,1978.6760380197436,0.8,93598.7093656965,153.28179634134676,1146.0879912442497,1,6654.107355401413,0.0,73658.06494335018,0.33,1.5835,0.8976340277777778
