date,time_index,emergency_purchase_kwh,price_yuan_per_kwh,emergency_cost_yuan
2025-06-02,29,0.0,0.4322,0.0
2025-06-02,30,0.0,0.3817,0.0
2025-06-02,31,0.0,0.4385,0.0
2025-06-02,32,5.937122094866959,0.5034,14.943736312780134
2025-06-02,33,0.0,0.3546,0.0
2025-06-02,34,0.0,0.5238,0.0
2025-06-02,35,633.0789645067343,0.9276,2936.220237382234
2025-06-02,36,0.0,0.9219,0.0
2025-06-02,37,0.0,0.8295,0.0
2025-06-02,38,0.0,0.8359,0.0
2025-06-02,39,0.0,0.7968,0.0
2025-06-02,40,0.0,0.7955,0.0
2025-06-02,41,0.0,0.8252,0.0
2025-06-02,42,0.0,0.7786,0.0
2025-06-02,43,0.0,0.7457,0.0
2025-06-02,44,0.0,0.723,0.0
2025-06-02,45,0.0,0.6602,0.0
2025-06-02,46,0.0,0.8721,0.0
2025-06-02,47,0.0,1.2421,0.0
2025-06-02,48,0.0,1.295,0.0
2025-06-02,49,0.0,1.2126,0.0
2025-06-02,50,0.0,1.1656,0.0
2025-06-02,51,0.0,1.1395,0.0
2025-06-02,52,0.0,1.104,0.0
2025-06-02,53,0.0,1.0721,0.0
2025-06-02,54,0.0,1.0814,0.0
2025-06-02,55,0.0,1.0891,0.0
2025-06-02,56,0.0,1.0453,0.0
2025-06-02,57,0.0,0.9456,0.0
2025-06-02,58,0.0,0.9062,0.0
2025-06-02,59,0.0,0.9326,0.0
2025-06-02,60,0.0,0.9189,0.0
2025-06-02,61,0.0,0.8782,0.0
2025-06-02,62,0.0,0.8807,0.0
2025-06-02,63,0.0,0.9414,0.0
2025-06-02,64,0.0,0.7707,0.0
2025-06-02,65,0.0,0.4683,0.0
2025-06-02,66,0.0,0.4431,0.0
2025-06-02,67,0.0,0.4892,0.0
2025-06-02,68,0.0,0.4729,0.0
2025-06-02,69,0.0,0.4651,0.0
2025-06-02,70,0.0,0.4347,0.0
2025-06-02,71,0.0,0.4127,0.0
2025-06-02,72,0.0,0.4799,0.0
2025-06-02,73,0.0,0.5578,0.0
2025-06-02,74,0.0,0.56,0.0
2025-06-02,75,0.0,0.504,0.0
2025-06-02,76,0.0,0.6706,0.0
2025-06-02,77,0.0,0.9803,0.0
2025-06-02,78,0.0,1.055,0.0
2025-06-02,79,0.0,1.0208,0.0
2025-06-02,80,0.0,0.9904,0.0
2025-06-02,81,0.0,0.9576,0.0
2025-06-02,82,0.0,1.0079,0.0
2025-06-02,83,0.0,1.0791,0.0
2025-06-02,84,0.0,1.0204,0.0
2025-06-02,85,0.0,1.0078,0.0
2025-06-02,86,0.0,1.0841,0.0
2025-06-02,87,0.0,1.0908,0.0
2025-06-02,88,0.0,0.9415,0.0
2025-06-02,89,3.386384695675474,0.779,13.189968389655972
2025-06-02,90,225.04443888153764,0.8368,941.5859322803535
2025-06-02,91,381.5819775584264,0.8877,1693.6516073930757
2025-06-02,92,253.48254828068514,0.8578,1087.1866495758584
2025-06-02,93,327.867977641042,0.8924,1462.9469162343294
2025-06-02,94,286.0396609305677,0.9313,1331.9436811231885
2025-06-02,95,231.18672901714308,0.9372,1083.3410121743325
2025-06-02,96,255.1590652220849,0.9436,1203.8404697177964
2025-06-02,97,254.47019824430276,0.9609,1222.6020674647525
2025-06-02,98,236.19035239784773,0.9782,1155.207013577873
2025-06-02,99,173.22079714965878,0.9853,853.3722571577939
2025-06-02,100,161.06426440609198,1.031,830.286283013404
2025-06-02,101,172.42656308253413,1.086,936.2762375381604
2025-06-02,102,126.84699992790775,1.0701,678.6948731142704
2025-06-02,103,101.05917656130146,1.0636,537.4327009530012
2025-06-02,104,86.02851813706752,1.063,457.2415738985139
2025-06-02,105,25.557095335944496,1.0099,129.05055289885172
2025-06-02,106,53.87943893797069,1.1124,299.677439372993
2025-06-02,107,130.5928984124281,1.3059,852.7063301839493
2025-06-02,108,41.08438577954928,1.3052,268.1167015973386
2025-06-02,109,40.56406287984805,1.2926,262.16553839245796
2025-06-02,110,671.3503391384576,1.349,4528.258037488896
2025-06-02,111,431.462111314111,1.3663,2947.5334134423497
2025-06-02,112,11.784744940617543,1.3668,80.53694692418028
2025-06-02,113,24.16281447234519,1.361,164.427952484309
2025-06-02,114,0.0,1.3315,0.0
2025-06-02,115,0.0,1.335,0.0
2025-06-02,116,244.4556808766223,1.3556,1656.920604981746
2025-06-02,117,0.0,1.3241,0.0
2025-06-02,118,0.0,1.3226,0.0
2025-06-02,119,162.5633577972951,1.3671,1111.2018322234107
2025-06-02,120,0.0,1.3869,0.0
2025-06-02,121,0.0,1.3816,0.0
2025-06-02,122,0.0,1.3761,0.0
2025-06-02,123,0.0,1.3654,0.0
2025-06-02,124,0.0,1.2073,0.0
2025-06-02,125,0.0,0.9847,0.0
2025-06-02,126,0.0,0.9515,0.0
2025-06-02,127,0.0,1.013,0.0
2025-06-02,128,0.0,1.074,0.0
2025-06-02,129,0.0,1.0861,0.0
2025-06-02,130,21.811196720939666,0.8464,92.30498452301667
2025-06-02,131,87.75099216666786,0.5256,230.6096074140031
2025-06-02,132,59.01796215220429,0.5275,155.65987517643882
2025-06-02,133,49.199778600772675,0.5488,135.0041924805202
2025-06-02,134,30.913656264952124,0.4843,74.85741864558157
2025-06-02,135,65.59912104151385,0.519,170.22971910272847
2025-06-02,136,36.6785651499863,0.4965,91.05453798484099
2025-06-02,137,1.6073992190163153,0.4342,3.4896637044844203
2025-06-02,138,113.10078740282859,0.5139,290.61247323156806
2025-06-02,139,107.7083097923553,0.5325,286.77337482214597
2025-06-02,140,21.324417499852075,0.4695,50.05907008090274
2025-06-02,141,81.35303858049122,0.5017,204.07409727916223
2025-06-02,142,69.20513905746907,0.4796,165.95392345981082
2025-06-02,143,72.68074988300873,0.4167,151.4303423812487
2025-06-03,0,0.0,0.4836,0.0
2025-06-03,1,63.83602999531183,0.5019,160.19651727323506
2025-06-03,2,0.0,0.449,0.0
2025-06-03,3,0.0,0.4814,0.0
2025-06-03,4,0.0,0.4955,0.0
2025-06-03,5,0.0,0.4634,0.0
2025-06-03,6,0.0,0.4729,0.0
2025-06-03,7,0.0,0.5,0.0
2025-06-03,8,35.576362465432226,0.5031,89.49233978179477
2025-06-03,9,11.271280055296188,0.4703,26.504415050028985
2025-06-03,10,0.0,0.4606,0.0
2025-06-03,11,0.0,0.4913,0.0
2025-06-03,12,0.0,0.5159,0.0
2025-06-03,13,0.0,0.4734,0.0
2025-06-03,14,0.0,0.4221,0.0
2025-06-03,15,0.0,0.4797,0.0
2025-06-03,16,0.7660403785571361,0.5213,1.9966842467091752
2025-06-03,17,42.776478012079,0.4982,106.55620672808878
2025-06-03,18,2.2774563586438035,0.4817,5.4852536397936005
2025-06-03,19,0.0,0.4707,0.0
2025-06-03,20,0.0,0.4581,0.0
2025-06-03,21,0.0,0.4531,0.0
2025-06-03,22,0.0,0.4757,0.0
2025-06-03,23,10.047036406161851,0.4987,25.052285278764575
2025-06-03,24,15.050565079131502,0.471,35.444080761354684
2025-06-03,25,0.0,0.4464,0.0
2025-06-03,26,0.0,0.4393,0.0
2025-06-03,27,0.0,0.4159,0.0
2025-06-03,28,0.0,0.4102,0.0
2025-06-03,29,0.0,0.4285,0.0
2025-06-03,30,0.0,0.4441,0.0
2025-06-03,31,0.0,0.4775,0.0
2025-06-03,32,17.552879856384607,0.4644,40.75778702652506
2025-06-03,33,0.0,0.3586,0.0
2025-06-03,34,0.0,0.5465,0.0
2025-06-03,35,698.1520833333333,0.9095,3174.8465989583333
2025-06-03,36,431.42958663636557,0.9155,1974.8689328279634
2025-06-03,37,0.0,0.8239,0.0
2025-06-03,38,0.0,0.8152,0.0
2025-06-03,39,0.0,0.8102,0.0
2025-06-03,40,0.0,0.8236,0.0
2025-06-03,41,0.0,0.8396,0.0
2025-06-03,42,0.0,0.8078,0.0
2025-06-03,43,0.0,0.7644,0.0
2025-06-03,44,0.0,0.7201,0.0
2025-06-03,45,0.0,0.6902,0.0
2025-06-03,46,0.0,0.8813,0.0
2025-06-03,47,0.0,1.1828,0.0
2025-06-03,48,0.0,1.2388,0.0
2025-06-03,49,0.0,1.1717,0.0
2025-06-03,50,0.0,1.1377,0.0
2025-06-03,51,0.0,1.1664,0.0
2025-06-03,52,0.0,1.1454,0.0
2025-06-03,53,0.0,1.0743,0.0
2025-06-03,54,0.0,1.0594,0.0
2025-06-03,55,0.0,1.0515,0.0
2025-06-03,56,0.0,1.0339,0.0
2025-06-03,57,0.0,1.0396,0.0
2025-06-03,58,0.0,1.0114,0.0
2025-06-03,59,0.0,0.972,0.0
2025-06-03,60,0.0,0.995,0.0
2025-06-03,61,0.0,0.9538,0.0
2025-06-03,62,0.0,0.9049,0.0
2025-06-03,63,0.0,0.999,0.0
2025-06-03,64,0.0,0.854,0.0
2025-06-03,65,0.0,0.5441,0.0
2025-06-03,66,0.0,0.5461,0.0
2025-06-03,67,0.0,0.5941,0.0
2025-06-03,68,0.0,0.5511,0.0
2025-06-03,69,0.0,0.5565,0.0
2025-06-03,70,0.0,0.5735,0.0
2025-06-03,71,0.0,0.5436,0.0
2025-06-03,72,0.0,0.4709,0.0
2025-06-03,73,0.0,0.4965,0.0
2025-06-03,74,0.0,0.5482,0.0
2025-06-03,75,0.0,0.4514,0.0
2025-06-03,76,0.0,0.5867,0.0
2025-06-03,77,0.0,0.8968,0.0
2025-06-03,78,0.0,0.9185,0.0
2025-06-03,79,0.0,0.8755,0.0
2025-06-03,80,0.0,0.9086,0.0
2025-06-03,81,0.0,0.9243,0.0
2025-06-03,82,0.0,0.9357,0.0
2025-06-03,83,0.0,0.96,0.0
2025-06-03,84,0.0,0.9868,0.0
2025-06-03,85,0.0,0.9964,0.0
2025-06-03,86,0.0,1.0224,0.0
2025-06-03,87,0.0,1.0856,0.0
2025-06-03,88,0.0,0.9523,0.0
2025-06-03,89,0.0,0.6932,0.0
2025-06-03,90,0.0,0.6412,0.0
2025-06-03,91,0.0,0.7068,0.0
2025-06-03,92,0.0,0.7647,0.0
2025-06-03,93,0.0,0.7877,0.0
2025-06-03,94,0.0,0.8441,0.0
2025-06-03,95,0.0,0.901,0.0
2025-06-03,96,0.0,0.8619,0.0
2025-06-03,97,0.0,0.8647,0.0
2025-06-03,98,0.0,0.9276,0.0
2025-06-03,99,0.0,0.9328,0.0
2025-06-03,100,0.0,0.9326,0.0
2025-06-03,101,0.0,0.9642,0.0
2025-06-03,102,0.0,1.0078,0.0
2025-06-03,103,0.0,1.0546,0.0
2025-06-03,104,0.0,1.0781,0.0
2025-06-03,105,0.0,1.0684,0.0
2025-06-03,106,0.0,1.1551,0.0
2025-06-03,107,0.0,1.2996,0.0
2025-06-03,108,0.0,1.3235,0.0
2025-06-03,109,0.0,1.3007,0.0
2025-06-03,110,0.0,1.3064,0.0
2025-06-03,111,0.0,1.344,0.0
2025-06-03,112,31.592454198017094,1.3873,219.14105854454556
2025-06-03,113,41.907313746329805,1.3988,293.09975234183065
2025-06-03,114,9.0849514909969,1.3593,61.74587280856043
2025-06-03,115,0.0,1.336,0.0
2025-06-03,116,0.0,1.3541,0.0
2025-06-03,117,121.99856374675278,1.3747,838.5571279133053
2025-06-03,118,118.22557168005653,1.3613,804.7023536403048
2025-06-03,119,0.0,1.3316,0.0
2025-06-03,120,0.0,1.3392,0.0
2025-06-03,121,0.0,1.371,0.0
2025-06-03,122,112.71095813990769,1.4159,797.9372281514765
2025-06-03,123,0.0,1.4412,0.0
2025-06-03,124,0.0,1.2667,0.0
2025-06-03,125,0.0,1.0081,0.0
2025-06-03,126,0.0,0.9879,0.0
2025-06-03,127,0.0,1.0334,0.0
2025-06-03,128,0.0,1.0508,0.0
2025-06-03,129,0.0,1.0762,0.0
2025-06-03,130,0.0,0.859,0.0
2025-06-03,131,0.0,0.5252,0.0
2025-06-03,132,0.0,0.4914,0.0
2025-06-03,133,0.0,0.5439,0.0
2025-06-03,134,0.0,0.5165,0.0
2025-06-03,135,0.0,0.4564,0.0
2025-06-03,136,0.0,0.4247,0.0
2025-06-03,137,0.0,0.452,0.0
2025-06-03,138,0.0,0.5187,0.0
2025-06-03,139,0.0,0.5366,0.0
2025-06-03,140,0.0,0.5075,0.0
2025-06-03,141,0.0,0.5089,0.0
2025-06-03,142,30.77116707701,0.4974,76.52789252052388
2025-06-03,143,88.94781871435953,0.4698,208.93842616003053
2025-06-04,0,0.0,0.4775,0.0
2025-06-04,1,49.813659610966624,0.5028,125.2315402619701
2025-06-04,2,60.20449993046543,0.5145,154.8760760711223
2025-06-04,3,81.68524839474867,0.4962,202.66110126737144
2025-06-04,4,0.0,0.4706,0.0
2025-06-04,5,0.0,0.4733,0.0
2025-06-04,6,127.93760062771435,0.5181,331.422354426094
2025-06-04,7,115.95813305133856,0.5257,304.7959527254434
2025-06-04,8,20.423546141716315,0.4802,49.03693428626087
2025-06-04,9,0.0,0.4485,0.0
2025-06-04,10,49.33780883870952,0.4734,116.78259352122544
2025-06-04,11,44.09307570812746,0.5173,114.04674031907166
2025-06-04,12,52.81191879209791,0.5067,133.79899625978007
2025-06-04,13,88.95172772344165,0.5124,227.8943264274575
2025-06-04,14,82.6294080674461,0.5211,215.2909227197308
2025-06-04,15,0.0,0.4477,0.0
2025-06-04,16,0.0,0.3983,0.0
2025-06-04,17,0.0,0.4322,0.0
2025-06-04,18,0.0,0.5074,0.0
2025-06-04,19,29.620223401374005,0.5613,83.12915697595615
2025-06-04,20,22.27999949318746,0.5435,60.54589862273692
2025-06-04,21,0.0,0.4569,0.0
2025-06-04,22,0.0,0.4416,0.0
2025-06-04,23,0.0,0.4872,0.0
2025-06-04,24,0.0,0.4543,0.0
2025-06-04,25,0.0,0.4196,0.0
2025-06-04,26,0.0,0.4285,0.0
2025-06-04,27,0.0,0.444,0.0
2025-06-04,28,0.0,0.4484,0.0
2025-06-04,29,0.0,0.4519,0.0
2025-06-04,30,0.0,0.4765,0.0
2025-06-04,31,12.699149717906835,0.5008,31.798670893638715
2025-06-04,32,3.8853922875689477,0.4608,8.951943830558855
2025-06-04,33,0.0,0.3598,0.0
2025-06-04,34,0.0,0.5705,0.0
2025-06-04,35,636.0508333333332,0.9395,2987.8487895833327
2025-06-04,36,220.92873251065419,0.9186,1014.7256684214348
2025-06-04,37,0.0,0.8368,0.0
2025-06-04,38,0.0,0.856,0.0
2025-06-04,39,0.0,0.8127,0.0
2025-06-04,40,0.0,0.8079,0.0
2025-06-04,41,0.0,0.8362,0.0
2025-06-04,42,0.0,0.7783,0.0
2025-06-04,43,0.0,0.7576,0.0
2025-06-04,44,0.0,0.7637,0.0
2025-06-04,45,0.0,0.6996,0.0
2025-06-04,46,0.0,0.8845,0.0
2025-06-04,47,0.0,1.2045,0.0
2025-06-04,48,0.0,1.1919,0.0
2025-06-04,49,0.0,1.1089,0.0
2025-06-04,50,0.0,1.1223,0.0
2025-06-04,51,0.0,1.1292,0.0
2025-06-04,52,0.0,1.0829,0.0
2025-06-04,53,0.0,1.0308,0.0
2025-06-04,54,0.0,1.0474,0.0
2025-06-04,55,0.0,1.0128,0.0
2025-06-04,56,0.0,0.9342,0.0
2025-06-04,57,0.0,0.9449,0.0
2025-06-04,58,0.0,0.9791,0.0
2025-06-04,59,0.0,0.9854,0.0
2025-06-04,60,0.0,0.9751,0.0
2025-06-04,61,0.0,0.9449,0.0
2025-06-04,62,0.0,0.9369,0.0
2025-06-04,63,0.0,0.9736,0.0
2025-06-04,64,0.0,0.8171,0.0
2025-06-04,65,0.0,0.5572,0.0
2025-06-04,66,0.0,0.5375,0.0
2025-06-04,67,0.0,0.5546,0.0
2025-06-04,68,0.0,0.5147,0.0
2025-06-04,69,0.0,0.5333,0.0
2025-06-04,70,0.0,0.5644,0.0
2025-06-04,71,0.0,0.5763,0.0
2025-06-04,72,0.0,0.5853,0.0
2025-06-04,73,0.0,0.5713,0.0
2025-06-04,74,0.0,0.5246,0.0
2025-06-04,75,0.0,0.5023,0.0
2025-06-04,76,0.0,0.729,0.0
2025-06-04,77,66.01771534496763,1.0371,342.3348629213296
2025-06-04,78,72.61769999999979,1.0146,368.3895920999989
2025-06-04,79,49.52688615625457,0.9919,245.62859189194452
2025-06-04,80,0.0,1.0778,0.0
2025-06-04,81,0.0,1.0543,0.0
2025-06-04,82,0.0,1.0361,0.0
2025-06-04,83,0.0,1.0379,0.0
2025-06-04,84,0.0,0.9591,0.0
2025-06-04,85,0.0,0.9769,0.0
2025-06-04,86,0.0,1.0872,0.0
2025-06-04,87,0.0,1.0757,0.0
2025-06-04,88,0.0,0.9013,0.0
2025-06-04,89,0.0,0.705,0.0
2025-06-04,90,0.0,0.6919,0.0
2025-06-04,91,0.0,0.7807,0.0
2025-06-04,92,0.0,0.8469,0.0
2025-06-04,93,0.0,0.8305,0.0
2025-06-04,94,0.0,0.8064,0.0
2025-06-04,95,0.0,0.8241,0.0
2025-06-04,96,0.0,0.8674,0.0
2025-06-04,97,0.0,0.8946,0.0
2025-06-04,98,0.0,0.8973,0.0
2025-06-04,99,0.0,0.9042,0.0
2025-06-04,100,0.0,0.937,0.0
2025-06-04,101,0.0,0.9793,0.0
2025-06-04,102,0.0,1.0012,0.0
2025-06-04,103,0.0,1.056,0.0
2025-06-04,104,85.35431575036955,1.104,471.15582294203995
2025-06-04,105,71.72008999396894,1.0609,380.4392173730082
2025-06-04,106,41.089094268781764,1.1071,227.44868132484146
2025-06-04,107,28.135487363461266,1.2427,174.81985073286657
2025-06-04,108,38.71567543777155,1.2793,247.64481793770574
2025-06-04,109,0.0,1.2657,0.0
2025-06-04,110,0.0,1.2705,0.0
2025-06-04,111,0.0,1.3089,0.0
2025-06-04,112,311.3638658396265,1.3536,2107.3106440025917
2025-06-04,113,470.97652744945384,1.3915,3276.8191897295746
2025-06-04,114,23.445994857448795,1.4185,166.29071852645558
2025-06-04,115,20.819860674286247,1.3725,142.87629387728938
2025-06-04,116,0.0,1.3093,0.0
2025-06-04,117,0.0,1.354,0.0
2025-06-04,118,6.697149460341507,1.3833,46.32083424245203
2025-06-04,119,0.0,1.3613,0.0
2025-06-04,120,11.902738870712938,1.3711,81.59922632817255
2025-06-04,121,0.0,1.3741,0.0
2025-06-04,122,0.0,1.3771,0.0
2025-06-04,123,0.0,1.4049,0.0
2025-06-04,124,0.0,1.2594,0.0
2025-06-04,125,0.0,1.0229,0.0
2025-06-04,126,0.0,1.0028,0.0
2025-06-04,127,0.0,1.0674,0.0
2025-06-04,128,0.0,1.1135,0.0
2025-06-04,129,0.0,1.1191,0.0
2025-06-04,130,0.0,0.8368,0.0
2025-06-04,131,0.0,0.4371,0.0
2025-06-04,132,0.0,0.3958,0.0
2025-06-04,133,0.0,0.5125,0.0
2025-06-04,134,0.0,0.5669,0.0
2025-06-04,135,0.0,0.5321,0.0
2025-06-04,136,0.0,0.5294,0.0
2025-06-04,137,0.0,0.563,0.0
2025-06-04,138,0.0,0.5292,0.0
2025-06-04,139,0.0,0.4971,0.0
2025-06-04,140,0.0,0.4939,0.0
2025-06-04,141,0.0,0.4815,0.0
2025-06-04,142,0.0,0.5016,0.0
2025-06-04,143,0.0,0.5289,0.0
2025-06-05,0,14.813382636359847,0.4897,36.27056738512709
2025-06-05,1,0.0,0.4623,0.0
2025-06-05,2,0.0,0.4727,0.0
2025-06-05,3,0.0,0.4725,0.0
2025-06-05,4,0.0,0.478,0.0
2025-06-05,5,0.0,0.4996,0.0
2025-06-05,6,0.0,0.5167,0.0
2025-06-05,7,0.0,0.4827,0.0
2025-06-05,8,0.0,0.4236,0.0
2025-06-05,9,0.0,0.4197,0.0
2025-06-05,10,0.0,0.4508,0.0
2025-06-05,11,0.0,0.4841,0.0
2025-06-05,12,0.0,0.5058,0.0
2025-06-05,13,0.0,0.5218,0.0
2025-06-05,14,0.0,0.5124,0.0
2025-06-05,15,0.0,0.4567,0.0
2025-06-05,16,0.0,0.4478,0.0
2025-06-05,17,0.0,0.4998,0.0
2025-06-05,18,0.0,0.5318,0.0
2025-06-05,19,0.0,0.5139,0.0
2025-06-05,20,0.0,0.451,0.0
2025-06-05,21,0.0,0.3821,0.0
2025-06-05,22,0.0,0.3957,0.0
2025-06-05,23,0.0,0.4578,0.0
2025-06-05,24,0.0,0.4481,0.0
2025-06-05,25,0.0,0.4375,0.0
2025-06-05,26,0.0,0.4566,0.0
2025-06-05,27,0.0,0.4544,0.0
2025-06-05,28,0.0,0.4145,0.0
2025-06-05,29,0.0,0.3971,0.0
2025-06-05,30,0.0,0.476,0.0
2025-06-05,31,0.0,0.5157,0.0
2025-06-05,32,0.0,0.4373,0.0
2025-06-05,33,0.0,0.3403,0.0
2025-06-05,34,0.0,0.5755,0.0
2025-06-05,35,0.0,0.9516,0.0
2025-06-05,36,0.0,0.9091,0.0
2025-06-05,37,0.0,0.8108,0.0
2025-06-05,38,0.0,0.8584,0.0
2025-06-05,39,0.0,0.8862,0.0
2025-06-05,40,0.0,0.8496,0.0
2025-06-05,41,0.0,0.7957,0.0
2025-06-05,42,0.0,0.798,0.0
2025-06-05,43,44.89099772580761,0.8059,180.88827533614176
2025-06-05,44,0.0,0.7426,0.0
2025-06-05,45,0.0,0.6307,0.0
2025-06-05,46,141.08803444155478,0.8422,594.1217130333872
2025-06-05,47,264.7009765666474,1.2257,1622.2199348886986
2025-06-05,48,49.35634885174744,1.2316,303.93639622906073
2025-06-05,49,0.0,1.1477,0.0
2025-06-05,50,0.0,1.1622,0.0
2025-06-05,51,0.0,1.1705,0.0
2025-06-05,52,0.0,1.1603,0.0
2025-06-05,53,0.0,1.1527,0.0
2025-06-05,54,0.0,1.1495,0.0
2025-06-05,55,0.0,1.0546,0.0
2025-06-05,56,0.0,0.9405,0.0
2025-06-05,57,0.0,0.9856,0.0
2025-06-05,58,0.0,1.0272,0.0
2025-06-05,59,0.0,0.9966,0.0
2025-06-05,60,0.0,0.9803,0.0
2025-06-05,61,0.0,0.9641,0.0
2025-06-05,62,0.0,0.9582,0.0
2025-06-05,63,0.0,0.9724,0.0
2025-06-05,64,0.0,0.8204,0.0
2025-06-05,65,0.0,0.593,0.0
2025-06-05,66,0.0,0.5853,0.0
2025-06-05,67,0.0,0.615,0.0
2025-06-05,68,0.0,0.5797,0.0
2025-06-05,69,0.0,0.5631,0.0
2025-06-05,70,0.0,0.5797,0.0
2025-06-05,71,0.0,0.5813,0.0
2025-06-05,72,0.0,0.5189,0.0
2025-06-05,73,0.0,0.5055,0.0
2025-06-05,74,0.0,0.5369,0.0
2025-06-05,75,0.0,0.5281,0.0
2025-06-05,76,0.0,0.6918,0.0
2025-06-05,77,0.0,0.945,0.0
2025-06-05,78,0.0,0.9614,0.0
2025-06-05,79,0.0,0.9186,0.0
2025-06-05,80,0.0,0.9382,0.0
2025-06-05,81,0.0,0.9672,0.0
2025-06-05,82,0.0,0.9995,0.0
2025-06-05,83,0.0,1.0271,0.0
2025-06-05,84,0.0,1.0371,0.0
2025-06-05,85,0.0,1.0577,0.0
2025-06-05,86,0.0,1.1086,0.0
2025-06-05,87,0.0,1.1532,0.0
2025-06-05,88,0.0,1.0211,0.0
2025-06-05,89,0.0,0.8218,0.0
2025-06-05,90,0.0,0.847,0.0
2025-06-05,91,0.0,0.8777,0.0
2025-06-05,92,0.0,0.8426,0.0
2025-06-05,93,0.0,0.8896,0.0
2025-06-05,94,0.0,0.9318,0.0
2025-06-05,95,0.0,0.9139,0.0
2025-06-05,96,0.0,0.8815,0.0
2025-06-05,97,0.0,0.9094,0.0
2025-06-05,98,0.0,0.9757,0.0
2025-06-05,99,0.0,0.9909,0.0
2025-06-05,100,0.0,1.0035,0.0
2025-06-05,101,0.0,1.0297,0.0
2025-06-05,102,0.0,1.0342,0.0
2025-06-05,103,0.0,1.0428,0.0
2025-06-05,104,0.0,1.0653,0.0
2025-06-05,105,0.0,1.0921,0.0
2025-06-05,106,0.0,1.1628,0.0
2025-06-05,107,0.0,1.2604,0.0
2025-06-05,108,0.0,1.3188,0.0
2025-06-05,109,0.0,1.3526,0.0
2025-06-05,110,237.24276859847066,1.3529,1604.828708184355
2025-06-05,111,0.0,1.3035,0.0
2025-06-05,112,0.0,1.326,0.0
2025-06-05,113,24.999931513920615,1.4022,175.27451984409743
2025-06-05,114,231.15612574231227,1.3945,1611.7360867382724
2025-06-05,115,53.088021347081394,1.382,366.8382275083324
2025-06-05,116,0.0,1.3946,0.0
2025-06-05,117,0.0,1.3746,0.0
2025-06-05,118,0.0,1.3375,0.0
2025-06-05,119,0.0,1.326,0.0
2025-06-05,120,6.376074168993455,1.3658,43.5422105000563
2025-06-05,121,0.0,1.3879,0.0
2025-06-05,122,0.0,1.384,0.0
2025-06-05,123,15.93367117763296,1.3838,110.24507087804244
2025-06-05,124,0.0,1.2413,0.0
2025-06-05,125,0.0,1.0354,0.0
2025-06-05,126,0.0,1.017,0.0
2025-06-05,127,0.0,1.0498,0.0
2025-06-05,128,0.0,1.0557,0.0
2025-06-05,129,0.0,1.0559,0.0
2025-06-05,130,0.0,0.8546,0.0
2025-06-05,131,0.0,0.5584,0.0
2025-06-05,132,0.0,0.5014,0.0
2025-06-05,133,0.0,0.4992,0.0
2025-06-05,134,0.0,0.4609,0.0
2025-06-05,135,0.0,0.4788,0.0
2025-06-05,136,0.0,0.4807,0.0
2025-06-05,137,0.0,0.4693,0.0
2025-06-05,138,0.0,0.5187,0.0
2025-06-05,139,0.0,0.5203,0.0
2025-06-05,140,0.0,0.4856,0.0
2025-06-05,141,0.0,0.5285,0.0
2025-06-05,142,0.0,0.51,0.0
2025-06-05,143,0.0,0.4212,0.0
2025-06-06,0,0.0,0.4055,0.0
2025-06-06,1,0.0,0.4373,0.0
2025-06-06,2,0.0,0.4385,0.0
2025-06-06,3,0.0,0.3738,0.0
2025-06-06,4,0.0,0.3985,0.0
2025-06-06,5,421.42509767947115,0.4699,990.1382669979174
2025-06-06,6,0.0,0.3932,0.0
2025-06-06,7,0.0,0.3383,0.0
2025-06-06,8,0.0,0.3735,0.0
2025-06-06,9,0.0,0.3943,0.0
2025-06-06,10,0.0,0.388,0.0
2025-06-06,11,0.0,0.3835,0.0
2025-06-06,12,0.0,0.405,0.0
2025-06-06,13,0.0,0.3955,0.0
2025-06-06,14,0.0,0.3414,0.0
2025-06-06,15,0.0,0.298,0.0
2025-06-06,16,0.0,0.3378,0.0
2025-06-06,17,0.0,0.4107,0.0
2025-06-06,18,0.0,0.3936,0.0
2025-06-06,19,0.0,0.3719,0.0
2025-06-06,20,0.0,0.3784,0.0
2025-06-06,21,0.0,0.3642,0.0
2025-06-06,22,0.0,0.3723,0.0
2025-06-06,23,0.0,0.3932,0.0
2025-06-06,24,0.0,0.369,0.0
2025-06-06,25,0.0,0.3481,0.0
2025-06-06,26,0.0,0.3433,0.0
2025-06-06,27,0.0,0.3251,0.0
2025-06-06,28,0.0,0.3454,0.0
2025-06-06,29,0.0,0.3798,0.0
2025-06-06,30,0.0,0.3482,0.0
2025-06-06,31,0.0,0.333,0.0
2025-06-06,32,0.0,0.3302,0.0
2025-06-06,33,0.0,0.2852,0.0
2025-06-06,34,0.0,0.4321,0.0
2025-06-06,35,0.0,0.6897,0.0
2025-06-06,36,0.0,0.7127,0.0
2025-06-06,37,0.0,0.6452,0.0
2025-06-06,38,0.0,0.6209,0.0
2025-06-06,39,0.0,0.6295,0.0
2025-06-06,40,0.0,0.6361,0.0
2025-06-06,41,0.0,0.6277,0.0
2025-06-06,42,0.0,0.617,0.0
2025-06-06,43,0.0,0.6106,0.0
2025-06-06,44,0.0,0.5987,0.0
2025-06-06,45,0.0,0.5857,0.0
2025-06-06,46,0.0,0.6831,0.0
2025-06-06,47,0.0,0.8391,0.0
2025-06-06,48,0.0,0.871,0.0
2025-06-06,49,0.0,0.8311,0.0
2025-06-06,50,0.0,0.8066,0.0
