date,time_index,emergency_purchase_kwh,price_yuan_per_kwh,emergency_cost_yuan
2025-06-20,22,-0.0,0.3796,-0.0
2025-06-20,23,-0.0,0.3452,-0.0
2025-06-20,24,-0.0,0.3325,-0.0
2025-06-20,25,0.0,0.3305,0.0
2025-06-20,26,-0.0,0.3317,-0.0
2025-06-20,27,-0.0,0.3368,-0.0
2025-06-20,28,0.0,0.3378,0.0
2025-06-20,29,0.0,0.3258,0.0
2025-06-20,30,0.0,0.3047,0.0
2025-06-20,31,0.0,0.32,0.0
2025-06-20,32,-0.0,0.3334,-0.0
2025-06-20,33,0.0,0.2902,0.0
2025-06-20,34,-0.0,0.4295,-0.0
2025-06-20,35,-0.0,0.6888,-0.0
2025-06-20,36,-0.0,0.7355,-0.0
2025-06-20,37,-0.0,0.6577,-0.0
2025-06-20,38,-0.0,0.5736,-0.0
2025-06-20,39,-0.0,0.5289,-0.0
2025-06-20,40,-0.0,0.5889,-0.0
2025-06-20,41,-0.0,0.6651,-0.0
2025-06-20,42,-0.0,0.5962,-0.0
2025-06-20,43,0.0,0.5577,0.0
2025-06-20,44,0.0,0.5496,0.0
2025-06-20,45,0.0,0.4336,0.0
2025-06-20,46,0.0,0.5407,0.0
2025-06-20,47,0.0,0.8159,0.0
2025-06-20,48,0.0,0.8462,0.0
2025-06-20,49,0.0,0.7991,0.0
2025-06-20,50,0.0,0.7888,0.0
2025-06-20,51,0.0,0.7594,0.0
2025-06-20,52,0.0,0.7812,0.0
2025-06-20,53,0.0,0.8228,0.0
2025-06-20,54,0.0,0.7765,0.0
2025-06-20,55,0.0,0.7652,0.0
2025-06-20,56,0.0,0.803,0.0
2025-06-20,57,0.0,0.7786,0.0
2025-06-20,58,0.0,0.7458,0.0
2025-06-20,59,0.0,0.7377,0.0
2025-06-20,60,0.0,0.727,0.0
2025-06-20,61,0.0,0.7034,0.0
2025-06-20,62,0.0,0.7014,0.0
2025-06-20,63,0.0,0.7305,0.0
2025-06-20,64,0.0,0.5597,0.0
2025-06-20,65,0.0,0.2894,0.0
2025-06-20,66,0.0,0.2746,0.0
2025-06-20,67,0.0,0.3298,0.0
2025-06-20,68,0.0,0.3382,0.0
2025-06-20,69,0.0,0.3602,0.0
2025-06-20,70,0.0,0.3391,0.0
2025-06-20,71,0.0,0.3142,0.0
2025-06-20,72,0.0,0.3865,0.0
2025-06-20,73,0.0,0.3998,0.0
2025-06-20,74,0.0,0.3109,0.0
2025-06-20,75,0.0,0.2668,0.0
2025-06-20,76,0.0,0.4447,0.0
2025-06-20,77,0.0,0.6981,0.0
2025-06-20,78,0.0,0.6963,0.0
2025-06-20,79,0.0,0.675,0.0
2025-06-20,80,0.0,0.7288,0.0
2025-06-20,81,0.0,0.7214,0.0
2025-06-20,82,0.0,0.7305,0.0
2025-06-20,83,0.0,0.7635,0.0
2025-06-20,84,0.0,0.7411,0.0
2025-06-20,85,0.0,0.7403,0.0
2025-06-20,86,0.0,0.776,0.0
2025-06-20,87,0.0,0.7665,0.0
2025-06-20,88,0.0,0.6595,0.0
2025-06-20,89,0.0,0.5233,0.0
2025-06-20,90,0.0,0.4883,0.0
2025-06-20,91,0.0,0.4909,0.0
2025-06-20,92,0.0,0.5157,0.0
2025-06-20,93,0.0,0.6017,0.0
2025-06-20,94,0.0,0.6207,0.0
2025-06-20,95,0.0,0.5798,0.0
2025-06-20,96,0.0,0.6092,0.0
2025-06-20,97,0.0,0.6257,0.0
2025-06-20,98,0.0,0.6326,0.0
2025-06-20,99,-0.0,0.7188,-0.0
2025-06-20,100,-0.0,0.7533,-0.0
2025-06-20,101,0.0,0.7072,0.0
2025-06-20,102,0.0,0.6909,0.0
2025-06-20,103,0.0,0.7354,0.0
2025-06-20,104,0.0,0.7641,0.0
2025-06-20,105,0.0,0.7098,0.0
2025-06-20,106,0.0,0.864,0.0
2025-06-20,107,-0.0,1.1548,-0.0
2025-06-20,108,-0.0,1.195,-0.0
2025-06-20,109,0.0,1.1437,0.0
2025-06-20,110,0.0,1.1368,0.0
2025-06-20,111,0.0,1.1514,0.0
2025-06-20,112,-0.0,1.1879,-0.0
2025-06-20,113,-0.0,1.2135,-0.0
2025-06-20,114,-0.0,1.1862,-0.0
2025-06-20,115,-0.0,1.1866,-0.0
2025-06-20,116,-0.0,1.2088,-0.0
2025-06-20,117,-0.0,1.1737,-0.0
2025-06-20,118,-0.0,1.1764,-0.0
2025-06-20,119,-0.0,1.216,-0.0
2025-06-20,120,-0.0,1.1923,-0.0
2025-06-20,121,-0.0,1.1669,-0.0
2025-06-20,122,-0.0,1.1944,-0.0
2025-06-20,123,-0.0,1.2402,-0.0
2025-06-20,124,-0.0,1.1218,-0.0
2025-06-20,125,-0.0,0.9076,-0.0
2025-06-20,126,-0.0,0.8578,-0.0
2025-06-20,127,0.0,0.8574,0.0
2025-06-20,128,0.0,0.8771,0.0
2025-06-20,129,-0.0,0.9672,-0.0
2025-06-20,130,-0.0,0.7901,-0.0
2025-06-20,131,0.0,0.4394,0.0
2025-06-20,132,0.0,0.3718,0.0
2025-06-20,133,0.0,0.3886,0.0
2025-06-20,134,0.0,0.3708,0.0
2025-06-20,135,0.0,0.4099,0.0
2025-06-20,136,-0.0,0.4418,-0.0
2025-06-20,137,0.0,0.4229,0.0
2025-06-20,138,0.0,0.38,0.0
2025-06-20,139,0.0,0.3716,0.0
2025-06-20,140,-0.0,0.3895,-0.0
2025-06-20,141,-0.0,0.3785,-0.0
2025-06-20,142,-0.0,0.3828,-0.0
2025-06-20,143,-0.0,0.3917,-0.0
2025-06-21,0,0.0,0.3564,0.0
2025-06-21,1,-0.0,0.3908,-0.0
2025-06-21,2,-0.0,0.4598,-0.0
2025-06-21,3,-0.0,0.409,-0.0
2025-06-21,4,0.0,0.3618,0.0
2025-06-21,5,0.0,0.3786,0.0
2025-06-21,6,0.0,0.3988,0.0
2025-06-21,7,-0.0,0.4164,-0.0
2025-06-21,8,-0.0,0.4254,-0.0
2025-06-21,9,-0.0,0.4165,-0.0
2025-06-21,10,-0.0,0.4295,-0.0
2025-06-21,11,95.97833135261715,0.4451,213.59977642524944
2025-06-21,12,20.574477335652716,0.405,41.66331660469675
2025-06-21,13,24.414998101289086,0.3784,46.19317640763895
2025-06-21,14,19.15178889913784,0.3917,37.50877855896146
2025-06-21,15,0.0,0.3964,0.0
2025-06-21,16,0.0,0.3495,0.0
2025-06-21,17,0.0,0.3048,0.0
2025-06-21,18,-0.0,0.3585,-0.0
2025-06-21,19,63.146854394657055,0.4058,128.12496756675915
2025-06-21,20,58.770931041485255,0.4053,119.09929175556987
2025-06-21,21,118.55793086438428,0.4087,242.27313172136928
2025-06-21,22,4.834512258830955,0.3866,9.345112196320237
2025-06-21,23,24.05180253615481,0.3566,42.884363921964024
2025-06-21,24,46.690812809093984,0.3708,86.56476694806025
2025-06-21,25,32.780248314163714,0.3532,57.88991852281312
2025-06-21,26,0.0,0.3096,0.0
2025-06-21,27,-0.0,0.3237,-0.0
2025-06-21,28,0.0,0.3321,0.0
2025-06-21,29,0.0,0.3143,0.0
2025-06-21,30,-0.0,0.3191,-0.0
2025-06-21,31,-0.0,0.3488,-0.0
2025-06-21,32,-0.0,0.3395,-0.0
2025-06-21,33,0.0,0.2621,0.0
2025-06-21,34,-0.0,0.4169,-0.0
2025-06-21,35,-0.0,0.7087,-0.0
2025-06-21,36,-0.0,0.7158,-0.0
2025-06-21,37,19.793497098791903,0.6144,60.80562308748872
2025-06-21,38,166.35125,0.5732,476.7626825
2025-06-21,39,97.38518333333332,0.586,285.3385871666666
2025-06-21,40,86.21210000000008,0.6004,258.80872420000026
2025-06-21,41,100.83666666666659,0.5991,302.05623499999973
2025-06-21,42,63.282299999999964,0.598,189.2140769999999
2025-06-21,43,21.927683333333334,0.5678,62.25269298333333
2025-06-21,44,0.0,0.5032,0.0
2025-06-21,45,0.0,0.4634,0.0
2025-06-21,46,0.0,0.6087,0.0
2025-06-21,47,0.0,0.8359,0.0
2025-06-21,48,0.0,0.8537,0.0
2025-06-21,49,0.0,0.7708,0.0
2025-06-21,50,0.0,0.7264,0.0
2025-06-21,51,0.0,0.7632,0.0
2025-06-21,52,0.0,0.8305,0.0
2025-06-21,53,0.0,0.8764,0.0
2025-06-21,54,0.0,0.8731,0.0
2025-06-21,55,0.0,0.8073,0.0
2025-06-21,56,0.0,0.7234,0.0
2025-06-21,57,0.0,0.6977,0.0
2025-06-21,58,0.0,0.7164,0.0
2025-06-21,59,0.0,0.7212,0.0
2025-06-21,60,0.0,0.6702,0.0
2025-06-21,61,0.0,0.6649,0.0
2025-06-21,62,0.0,0.7152,0.0
2025-06-21,63,0.0,0.7053,0.0
2025-06-21,64,0.0,0.5367,0.0
2025-06-21,65,0.0,0.3314,0.0
2025-06-21,66,0.0,0.3161,0.0
2025-06-21,67,0.0,0.2901,0.0
2025-06-21,68,0.0,0.2072,0.0
2025-06-21,69,0.0,0.2258,0.0
2025-06-21,70,0.0,0.2711,0.0
2025-06-21,71,0.0,0.2744,0.0
2025-06-21,72,0.0,0.2473,0.0
2025-06-21,73,0.0,0.2497,0.0
2025-06-21,74,0.0,0.2484,0.0
2025-06-21,75,0.0,0.1828,0.0
2025-06-21,76,0.0,0.2868,0.0
2025-06-21,77,0.0,0.5464,0.0
2025-06-21,78,0.0,0.681,0.0
2025-06-21,79,0.0,0.6383,0.0
2025-06-21,80,0.0,0.5716,0.0
2025-06-21,81,0.0,0.6829,0.0
2025-06-21,82,0.0,0.797,0.0
2025-06-21,83,0.0,0.8133,0.0
2025-06-21,84,0.0,0.7993,0.0
2025-06-21,85,0.0,0.8114,0.0
2025-06-21,86,0.0,0.8574,0.0
2025-06-21,87,0.0,0.8672,0.0
2025-06-21,88,0.0,0.6527,0.0
2025-06-21,89,0.0,0.3818,0.0
2025-06-21,90,0.0,0.4347,0.0
2025-06-21,91,0.0,0.5156,0.0
2025-06-21,92,0.0,0.4952,0.0
2025-06-21,93,0.0,0.5311,0.0
2025-06-21,94,0.0,0.5692,0.0
2025-06-21,95,0.0,0.5723,0.0
2025-06-21,96,0.0,0.5744,0.0
2025-06-21,97,0.0,0.599,0.0
2025-06-21,98,0.0,0.6284,0.0
2025-06-21,99,0.0,0.6239,0.0
2025-06-21,100,0.0,0.6144,0.0
2025-06-21,101,0.0,0.6289,0.0
2025-06-21,102,0.0,0.6705,0.0
2025-06-21,103,0.0,0.7075,0.0
2025-06-21,104,-0.0,0.7038,-0.0
2025-06-21,105,0.0,0.6796,0.0
2025-06-21,106,0.0,0.8445,0.0
2025-06-21,107,-0.0,1.1012,-0.0
2025-06-21,108,0.0,1.1314,0.0
2025-06-21,109,-0.0,1.1374,-0.0
2025-06-21,110,-0.0,1.1803,-0.0
2025-06-21,111,-0.0,1.1266,-0.0
2025-06-21,112,-0.0,1.153,-0.0
2025-06-21,113,-0.0,1.2618,-0.0
2025-06-21,114,-0.0,1.2633,-0.0
2025-06-21,115,-0.0,1.2161,-0.0
2025-06-21,116,-0.0,1.1876,-0.0
2025-06-21,117,-0.0,1.1812,-0.0
2025-06-21,118,-0.0,1.1704,-0.0
2025-06-21,119,-0.0,1.1558,-0.0
2025-06-21,120,-0.0,1.1611,-0.0
2025-06-21,121,-0.0,1.1692,-0.0
2025-06-21,122,-0.0,1.198,-0.0
2025-06-21,123,-0.0,1.2507,-0.0
2025-06-21,124,0.0,1.1066,0.0
2025-06-21,125,0.0,0.857,0.0
2025-06-21,126,0.0,0.8345,0.0
2025-06-21,127,0.0,0.871,0.0
2025-06-21,128,-0.0,0.8848,-0.0
2025-06-21,129,-0.0,0.9243,-0.0
2025-06-21,130,-0.0,0.7155,-0.0
2025-06-21,131,0.0,0.3942,0.0
2025-06-21,132,-0.0,0.4048,-0.0
2025-06-21,133,-0.0,0.4701,-0.0
2025-06-21,134,-0.0,0.4227,-0.0
2025-06-21,135,-0.0,0.374,-0.0
2025-06-21,136,-0.0,0.3646,-0.0
2025-06-21,137,0.0,0.3809,0.0
2025-06-21,138,0.0,0.3872,0.0
2025-06-21,139,-0.0,0.3936,-0.0
2025-06-21,140,0.0,0.3844,0.0
2025-06-21,141,0.0,0.3399,0.0
2025-06-21,142,0.0,0.3684,0.0
2025-06-21,143,-0.0,0.4712,-0.0
2025-06-22,0,-0.0,0.5344,-0.0
2025-06-22,1,-0.0,0.5427,-0.0
2025-06-22,2,0.0,0.5063,0.0
2025-06-22,3,0.0,0.4472,0.0
2025-06-22,4,0.0,0.4327,0.0
2025-06-22,5,-0.0,0.4825,-0.0
2025-06-22,6,-0.0,0.5488,-0.0
2025-06-22,7,96.44585030831422,0.5499,265.17786542271
2025-06-22,8,0.0,0.4947,0.0
2025-06-22,9,-0.0,0.4646,-0.0
2025-06-22,10,0.0,0.4385,0.0
2025-06-22,11,0.0,0.4239,0.0
2025-06-22,12,0.0,0.4537,0.0
2025-06-22,13,-0.0,0.4473,-0.0
2025-06-22,14,0.0,0.4212,0.0
2025-06-22,15,-0.0,0.4729,-0.0
2025-06-22,16,-0.0,0.5194,-0.0
2025-06-22,17,-0.0,0.5047,-0.0
2025-06-22,18,0.0,0.4521,0.0
2025-06-22,19,0.0,0.4101,0.0
2025-06-22,20,0.0,0.4282,0.0
2025-06-22,21,-0.0,0.5058,-0.0
2025-06-22,22,-0.0,0.4716,-0.0
2025-06-22,23,0.0,0.3775,0.0
2025-06-22,24,0.0,0.4409,0.0
2025-06-22,25,-0.0,0.4845,-0.0
2025-06-22,26,0.0,0.4457,0.0
2025-06-22,27,0.0,0.4408,0.0
2025-06-22,28,0.0,0.4359,0.0
2025-06-22,29,0.0,0.412,0.0
2025-06-22,30,0.0,0.4007,0.0
2025-06-22,31,0.0,0.418,0.0
2025-06-22,32,0.0,0.4071,0.0
2025-06-22,33,0.0,0.3355,0.0
2025-06-22,34,-0.0,0.5187,-0.0
2025-06-22,35,-0.0,0.8567,-0.0
2025-06-22,36,-0.0,0.9075,-0.0
2025-06-22,37,-0.0,0.8644,-0.0
2025-06-22,38,-0.0,0.8725,-0.0
2025-06-22,39,-0.0,0.8648,-0.0
2025-06-22,40,-0.0,0.7814,-0.0
2025-06-22,41,0.0,0.6944,0.0
2025-06-22,42,0.0,0.7373,0.0
2025-06-22,43,-0.0,0.78,-0.0
2025-06-22,44,0.0,0.7172,0.0
2025-06-22,45,0.0,0.6172,0.0
2025-06-22,46,-0.0,0.8436,-0.0
2025-06-22,47,-0.0,1.2077,-0.0
2025-06-22,48,-0.0,1.1412,-0.0
2025-06-22,49,-0.0,1.037,-0.0
2025-06-22,50,-0.0,1.0725,-0.0
2025-06-22,51,-0.0,1.0378,-0.0
2025-06-22,52,-0.0,1.0185,-0.0
2025-06-22,53,-0.0,1.0441,-0.0
2025-06-22,54,-0.0,1.0338,-0.0
2025-06-22,55,-0.0,1.0078,-0.0
2025-06-22,56,-0.0,0.9901,-0.0
2025-06-22,57,-0.0,0.9776,-0.0
2025-06-22,58,-0.0,0.9498,-0.0
2025-06-22,59,0.0,0.91,0.0
2025-06-22,60,0.0,0.886,0.0
2025-06-22,61,0.0,0.8914,0.0
2025-06-22,62,0.0,0.9171,0.0
2025-06-22,63,0.0,0.9132,0.0
2025-06-22,64,0.0,0.7502,0.0
2025-06-22,65,0.0,0.5501,0.0
2025-06-22,66,0.0,0.5821,0.0
2025-06-22,67,0.0,0.6331,0.0
2025-06-22,68,0.0,0.6194,0.0
2025-06-22,69,0.0,0.653,0.0
2025-06-22,70,0.0,0.6233,0.0
2025-06-22,71,0.0,0.5383,0.0
2025-06-22,72,0.0,0.539,0.0
2025-06-22,73,0.0,0.5907,0.0
2025-06-22,74,0.0,0.584,0.0
2025-06-22,75,0.0,0.4785,0.0
2025-06-22,76,0.0,0.6016,0.0
2025-06-22,77,0.0,0.9165,0.0
2025-06-22,78,-0.0,1.0458,-0.0
2025-06-22,79,-0.0,1.069,-0.0
2025-06-22,80,-0.0,1.0624,-0.0
2025-06-22,81,-0.0,1.0047,-0.0
2025-06-22,82,-0.0,0.9707,-0.0
2025-06-22,83,-0.0,1.0301,-0.0
2025-06-22,84,-0.0,1.1658,-0.0
2025-06-22,85,-0.0,1.1491,-0.0
2025-06-22,86,-0.0,1.0457,-0.0
2025-06-22,87,-0.0,1.1187,-0.0
2025-06-22,88,-0.0,1.0516,-0.0
2025-06-22,89,53.96406504170824,0.8272,223.19537301250529
2025-06-22,90,0.0,0.7712,0.0
2025-06-22,91,0.0,0.7934,0.0
2025-06-22,92,0.0,0.8087,0.0
2025-06-22,93,94.18285441851572,0.8305,391.0943029728865
2025-06-22,94,0.0,0.8131,0.0
2025-06-22,95,0.0,0.7894,0.0
2025-06-22,96,0.0,0.8464,0.0
2025-06-22,97,0.0,0.9133,0.0
2025-06-22,98,0.0,0.9323,0.0
2025-06-22,99,0.0,0.9161,0.0
2025-06-22,100,0.0,0.9405,0.0
2025-06-22,101,0.0,1.0002,0.0
2025-06-22,102,0.0,1.0237,0.0
2025-06-22,103,0.0,1.0562,0.0
2025-06-22,104,80.35418199533979,1.0927,439.01507333153893
2025-06-22,105,0.0,1.0884,0.0
2025-06-22,106,0.0,1.1524,0.0
2025-06-22,107,0.0,1.2656,0.0
2025-06-22,108,-0.0,1.2863,-0.0
2025-06-22,109,0.0,1.255,0.0
2025-06-22,110,0.0,1.2579,0.0
2025-06-22,111,-0.0,1.3373,-0.0
2025-06-22,112,-0.0,1.3746,-0.0
2025-06-22,113,-0.0,1.3457,-0.0
2025-06-22,114,-0.0,1.3409,-0.0
2025-06-22,115,-0.0,1.3658,-0.0
2025-06-22,116,-0.0,1.3906,-0.0
2025-06-22,117,-0.0,1.3899,-0.0
2025-06-22,118,-0.0,1.4029,-0.0
2025-06-22,119,-0.0,1.4122,-0.0
2025-06-22,120,-0.0,1.3631,-0.0
2025-06-22,121,0.0,1.3399,0.0
2025-06-22,122,-0.0,1.3744,-0.0
2025-06-22,123,-0.0,1.3936,-0.0
2025-06-22,124,-0.0,1.2657,-0.0
2025-06-22,125,-0.0,1.0636,-0.0
2025-06-22,126,0.0,1.0032,0.0
2025-06-22,127,0.0,1.0036,0.0
2025-06-22,128,0.0,1.0403,0.0
2025-06-22,129,-0.0,1.1205,-0.0
2025-06-22,130,0.0,0.8749,0.0
2025-06-22,131,0.0,0.4618,0.0
2025-06-22,132,0.0,0.4454,0.0
2025-06-22,133,0.0,0.5311,0.0
2025-06-22,134,0.0,0.5191,0.0
2025-06-22,135,-0.0,0.5014,-0.0
2025-06-22,136,-0.0,0.4737,-0.0
2025-06-22,137,0.0,0.454,0.0
2025-06-22,138,0.0,0.4803,0.0
2025-06-22,139,0.0,0.4766,0.0
2025-06-22,140,0.0,0.4618,0.0
2025-06-22,141,-0.0,0.5272,-0.0
2025-06-22,142,-0.0,0.5608,-0.0
2025-06-22,143,0.8022448335555765,0.5059,2.029278306478831
2025-06-23,0,0.0,0.4269,0.0
2025-06-23,1,0.0,0.4355,0.0
2025-06-23,2,-0.0,0.4996,-0.0
2025-06-23,3,0.0,0.483,0.0
2025-06-23,4,0.0,0.4485,0.0
2025-06-23,5,0.0,0.4404,0.0
2025-06-23,6,0.0,0.4368,0.0
2025-06-23,7,0.0,0.4315,0.0
2025-06-23,8,0.0,0.4368,0.0
2025-06-23,9,0.0,0.4651,0.0
2025-06-23,10,0.0,0.473,0.0
2025-06-23,11,0.0,0.4517,0.0
2025-06-23,12,0.0,0.4352,0.0
2025-06-23,13,0.0,0.4365,0.0
2025-06-23,14,-0.0,0.449,-0.0
2025-06-23,15,0.0,0.458,0.0
2025-06-23,16,0.0,0.4693,0.0
2025-06-23,17,0.0,0.4842,0.0
2025-06-23,18,-0.0,0.4935,-0.0
2025-06-23,19,-0.0,0.4904,-0.0
2025-06-23,20,-0.0,0.4741,-0.0
2025-06-23,21,-0.0,0.4577,-0.0
2025-06-23,22,-0.0,0.481,-0.0
2025-06-23,23,-0.0,0.507,-0.0
2025-06-23,24,-0.0,0.4596,-0.0
2025-06-23,25,0.0,0.4331,0.0
2025-06-23,26,0.0,0.4522,0.0
2025-06-23,27,0.0,0.4533,0.0
2025-06-23,28,0.0,0.471,0.0
2025-06-23,29,-0.0,0.4901,-0.0
2025-06-23,30,-0.0,0.4556,-0.0
2025-06-23,31,0.0,0.4474,0.0
2025-06-23,32,0.0,0.4362,0.0
2025-06-23,33,0.0,0.3539,0.0
2025-06-23,34,-0.0,0.5304,-0.0
2025-06-23,35,-0.0,0.8626,-0.0
2025-06-23,36,-0.0,0.8905,-0.0
2025-06-23,37,-0.0,0.8491,-0.0
2025-06-23,38,-0.0,0.8677,-0.0
2025-06-23,39,-0.0,0.8285,-0.0
2025-06-23,40,-0.0,0.7644,-0.0
2025-06-23,41,-0.0,0.7254,-0.0
2025-06-23,42,-0.0,0.7283,-0.0
2025-06-23,43,-0.0,0.7493,-0.0
2025-06-23,44,-0.0,0.7196,-0.0
2025-06-23,45,-0.0,0.6269,-0.0
2025-06-23,46,-0.0,0.8038,-0.0
2025-06-23,47,-0.0,1.1436,-0.0
2025-06-23,48,-0.0,1.1806,-0.0
2025-06-23,49,-0.0,1.1073,-0.0
2025-06-23,50,-0.0,1.0968,-0.0
2025-06-23,51,-0.0,1.1213,-0.0
2025-06-23,52,-0.0,1.1074,-0.0
2025-06-23,53,-0.0,1.0702,-0.0
2025-06-23,54,-0.0,1.0859,-0.0
2025-06-23,55,-0.0,1.0876,-0.0
2025-06-23,56,-0.0,1.051,-0.0
2025-06-23,57,-0.0,1.0158,-0.0
2025-06-23,58,0.0,0.9661,0.0
2025-06-23,59,0.0,0.9268,0.0
2025-06-23,60,0.0,0.9428,0.0
2025-06-23,61,0.0,0.9186,0.0
2025-06-23,62,0.0,0.8643,0.0
2025-06-23,63,0.0,0.8684,0.0
2025-06-23,64,0.0,0.7774,0.0
2025-06-23,65,0.0,0.6034,0.0
2025-06-23,66,0.0,0.5349,0.0
2025-06-23,67,0.0,0.554,0.0
2025-06-23,68,0.0,0.5704,0.0
2025-06-23,69,0.0,0.5129,0.0
2025-06-23,70,0.0,0.4571,0.0
2025-06-23,71,0.0,0.4693,0.0
2025-06-23,72,0.0,0.5448,0.0
2025-06-23,73,0.0,0.5799,0.0
2025-06-23,74,0.0,0.5342,0.0
2025-06-23,75,0.0,0.4925,0.0
2025-06-23,76,0.0,0.6739,0.0
2025-06-23,77,0.0,0.9409,0.0
2025-06-23,78,0.0,0.9332,0.0
2025-06-23,79,0.0,0.9411,0.0
2025-06-23,80,-0.0,1.0418,-0.0
2025-06-23,81,-0.0,1.0237,-0.0
2025-06-23,82,-0.0,1.0309,-0.0
2025-06-23,83,-0.0,1.101,-0.0
2025-06-23,84,-0.0,1.1123,-0.0
2025-06-23,85,-0.0,1.1054,-0.0
2025-06-23,86,-0.0,1.1342,-0.0
2025-06-23,87,-0.0,1.1661,-0.0
2025-06-23,88,-0.0,0.9633,-0.0
2025-06-23,89,0.0,0.6851,0.0
2025-06-23,90,0.0,0.7461,0.0
2025-06-23,91,0.0,0.8037,0.0
2025-06-23,92,0.0,0.737,0.0
2025-06-23,93,0.0,0.7615,0.0
2025-06-23,94,0.0,0.7787,0.0
2025-06-23,95,0.0,0.7813,0.0
2025-06-23,96,0.0,0.8754,0.0
2025-06-23,97,-0.0,0.9308,-0.0
2025-06-23,98,-0.0,0.9187,-0.0
2025-06-23,99,-0.0,0.9466,-0.0
2025-06-23,100,-0.0,1.0158,-0.0
2025-06-23,101,0.0,1.0684,0.0
2025-06-23,102,0.0,1.0507,0.0
2025-06-23,103,0.0,1.0456,0.0
2025-06-23,104,0.0,1.0585,0.0
2025-06-23,105,0.0,1.0361,0.0
2025-06-23,106,0.0,1.1263,0.0
2025-06-23,107,-0.0,1.2937,-0.0
2025-06-23,108,-0.0,1.3311,-0.0
2025-06-23,109,-0.0,1.2851,-0.0
2025-06-23,110,-0.0,1.265,-0.0
2025-06-23,111,-0.0,1.3307,-0.0
2025-06-23,112,-0.0,1.3642,-0.0
2025-06-23,113,-0.0,1.3386,-0.0
2025-06-23,114,0.0,1.3424,0.0
2025-06-23,115,-0.0,1.3768,-0.0
2025-06-23,116,-0.0,1.4016,-0.0
2025-06-23,117,-0.0,1.3821,-0.0
2025-06-23,118,-0.0,1.3765,-0.0
2025-06-23,119,-0.0,1.3895,-0.0
2025-06-23,120,-0.0,1.3717,-0.0
2025-06-23,121,-0.0,1.3623,-0.0
2025-06-23,122,-0.0,1.3864,-0.0
2025-06-23,123,-0.0,1.4023,-0.0
2025-06-23,124,-0.0,1.26,-0.0
2025-06-23,125,-0.0,1.0431,-0.0
2025-06-23,126,0.0,0.9982,0.0
2025-06-23,127,0.0,0.9929,0.0
2025-06-23,128,-0.0,0.9956,-0.0
2025-06-23,129,-0.0,1.0654,-0.0
2025-06-23,130,-0.0,0.8552,-0.0
2025-06-23,131,0.0,0.4986,0.0
2025-06-23,132,-0.0,0.5011,-0.0
2025-06-23,133,-0.0,0.5406,-0.0
2025-06-23,134,0.0,0.4828,0.0
2025-06-23,135,0.0,0.5123,0.0
2025-06-23,136,-0.0,0.4942,-0.0
2025-06-23,137,-0.0,0.4401,-0.0
2025-06-23,138,-0.0,0.5097,-0.0
2025-06-23,139,-0.0,0.5408,-0.0
2025-06-23,140,0.0,0.4955,0.0
2025-06-23,141,-0.0,0.4995,-0.0
2025-06-23,142,-0.0,0.5071,-0.0
2025-06-23,143,-0.0,0.4859,-0.0
2025-06-24,0,0.0,0.4611,0.0
2025-06-24,1,0.0,0.452,0.0
2025-06-24,2,0.0,0.4707,0.0
2025-06-24,3,-0.0,0.5037,-0.0
2025-06-24,4,0.0,0.4636,0.0
2025-06-24,5,0.0,0.3998,0.0
2025-06-24,6,0.0,0.4557,0.0
2025-06-24,7,-0.0,0.5327,-0.0
2025-06-24,8,-0.0,0.5376,-0.0
2025-06-24,9,-0.0,0.4785,-0.0
2025-06-24,10,-0.0,0.4907,-0.0
2025-06-24,11,-0.0,0.5551,-0.0
2025-06-24,12,-0.0,0.5255,-0.0
2025-06-24,13,7.335237998056323,0.4874,17.87597500126326
2025-06-24,14,16.436938730511997,0.4739,38.947326321948175
2025-06-24,15,0.0,0.4353,0.0
2025-06-24,16,0.0,0.4337,0.0
2025-06-24,17,-0.0,0.4575,-0.0
2025-06-24,18,0.0,0.4326,0.0
2025-06-24,19,0.0,0.443,0.0
2025-06-24,20,-0.0,0.4853,-0.0
2025-06-24,21,-0.0,0.4671,-0.0
2025-06-24,22,0.0,0.4473,0.0
2025-06-24,23,0.0,0.447,0.0
2025-06-24,24,0.0,0.4248,0.0
2025-06-24,25,0.0,0.397,0.0
2025-06-24,26,0.0,0.4006,0.0
2025-06-24,27,-0.0,0.4532,-0.0
2025-06-24,28,-0.0,0.4789,-0.0
2025-06-24,29,-0.0,0.4613,-0.0
2025-06-24,30,-0.0,0.4545,-0.0
2025-06-24,31,-0.0,0.459,-0.0
2025-06-24,32,0.0,0.4274,0.0
2025-06-24,33,0.0,0.3611,0.0
2025-06-24,34,-0.0,0.5719,-0.0
2025-06-24,35,-0.0,0.9225,-0.0
2025-06-24,36,-0.0,0.9333,-0.0
2025-06-24,37,-0.0,0.8502,-0.0
2025-06-24,38,-0.0,0.8501,-0.0
2025-06-24,39,-0.0,0.8633,-0.0
2025-06-24,40,-0.0,0.8609,-0.0
2025-06-24,41,-0.0,0.8253,-0.0
2025-06-24,42,-0.0,0.7593,-0.0
2025-06-24,43,-0.0,0.7442,-0.0
2025-06-24,44,-0.0,0.736,-0.0
2025-06-24,45,0.0,0.6596,0.0
2025-06-24,46,-0.0,0.8695,-0.0
2025-06-24,47,-0.0,1.2354,-0.0
2025-06-24,48,-0.0,1.2384,-0.0
2025-06-24,49,-0.0,1.1681,-0.0
