issue_time,target_time,forecast_horizon_minutes,pv_forecast_kw,pv_forecast_kwh
2025-06-09 18:00:00,2025-06-10 04:00:00,600,0.0,0.0
2025-06-09 18:00:00,2025-06-10 04:10:00,610,0.0,0.0
2025-06-09 18:00:00,2025-06-10 04:20:00,620,0.0,0.0
2025-06-09 18:00:00,2025-06-10 04:30:00,630,0.0,0.0
2025-06-09 18:00:00,2025-06-10 04:40:00,640,0.0,0.0
2025-06-09 18:00:00,2025-06-10 04:50:00,650,0.0,0.0
2025-06-09 18:00:00,2025-06-10 05:00:00,660,0.0,0.0
2025-06-09 18:00:00,2025-06-10 05:10:00,670,156.84814999999998,26.14135833333333
2025-06-09 18:00:00,2025-06-10 05:20:00,680,313.69629999999995,52.28271666666666
2025-06-09 18:00:00,2025-06-10 05:30:00,690,470.5444499999999,78.42407499999999
2025-06-09 18:00:00,2025-06-10 05:40:00,700,627.3925999999999,104.56543333333332
2025-06-09 18:00:00,2025-06-10 05:50:00,710,784.2407499999999,130.70679166666665
2025-06-09 18:00:00,2025-06-10 06:00:00,720,941.0889,156.84815
2025-06-09 18:00:00,2025-06-10 06:10:00,730,1204.3031833333332,200.7171972222222
2025-06-09 18:00:00,2025-06-10 06:20:00,740,1467.5174666666667,244.58624444444445
2025-06-09 18:00:00,2025-06-10 06:30:00,750,1730.73175,288.45529166666665
2025-06-09 18:00:00,2025-06-10 06:40:00,760,1993.9460333333334,332.3243388888889
2025-06-09 18:00:00,2025-06-10 06:50:00,770,2257.160316666667,376.1933861111111
2025-06-09 18:00:00,2025-06-10 07:00:00,780,2520.3746,420.06243333333333
2025-06-09 18:00:00,2025-06-10 07:10:00,790,2823.2122,470.5353666666667
2025-06-09 18:00:00,2025-06-10 07:20:00,800,3126.0498000000002,521.0083000000001
2025-06-09 18:00:00,2025-06-10 07:30:00,810,3428.8874,571.4812333333333
2025-06-09 18:00:00,2025-06-10 07:40:00,820,3731.725,621.9541666666667
2025-06-09 18:00:00,2025-06-10 07:50:00,830,4034.5626,672.4271
2025-06-09 18:00:00,2025-06-10 08:00:00,840,4337.4002,722.9000333333333
2025-06-09 18:00:00,2025-06-10 08:10:00,850,4620.714816666667,770.1191361111111
2025-06-09 18:00:00,2025-06-10 08:20:00,860,4904.029433333333,817.3382388888889
2025-06-09 18:00:00,2025-06-10 08:30:00,870,5187.344050000001,864.5573416666667
2025-06-09 18:00:00,2025-06-10 08:40:00,880,5470.658666666667,911.7764444444446
2025-06-09 18:00:00,2025-06-10 08:50:00,890,5753.973283333334,958.9955472222223
2025-06-09 18:00:00,2025-06-10 09:00:00,900,6037.2879,1006.21465
2025-06-09 18:00:00,2025-06-10 09:10:00,910,6308.76075,1051.460125
2025-06-09 18:00:00,2025-06-10 09:20:00,920,6580.2336000000005,1096.7056
2025-06-09 18:00:00,2025-06-10 09:30:00,930,6851.706450000001,1141.9510750000002
2025-06-09 18:00:00,2025-06-10 09:40:00,940,7123.1793,1187.19655
2025-06-09 18:00:00,2025-06-10 09:50:00,950,7394.65215,1232.442025
2025-06-09 18:00:00,2025-06-10 10:00:00,960,7666.125,1277.6875
2025-06-09 18:00:00,2025-06-10 10:10:00,970,7806.988866666667,1301.164811111111
2025-06-09 18:00:00,2025-06-10 10:20:00,980,7947.852733333333,1324.6421222222223
2025-06-09 18:00:00,2025-06-10 10:30:00,990,8088.7166,1348.1194333333333
2025-06-09 18:00:00,2025-06-10 10:40:00,1000,8229.580466666666,1371.5967444444443
2025-06-09 18:00:00,2025-06-10 10:50:00,1010,8370.444333333333,1395.0740555555556
2025-06-09 18:00:00,2025-06-10 11:00:00,1020,8511.3082,1418.5513666666666
2025-06-09 18:00:00,2025-06-10 11:10:00,1030,8182.87655,1363.8127583333332
2025-06-09 18:00:00,2025-06-10 11:20:00,1040,7854.4448999999995,1309.07415
2025-06-09 18:00:00,2025-06-10 11:30:00,1050,7526.01325,1254.3355416666666
2025-06-09 18:00:00,2025-06-10 11:40:00,1060,7197.5816,1199.5969333333335
2025-06-09 18:00:00,2025-06-10 11:50:00,1070,6869.14995,1144.858325
2025-06-09 18:00:00,2025-06-10 12:00:00,1080,6540.7183,1090.1197166666668
2025-06-09 18:00:00,2025-06-10 12:10:00,1090,6356.929366666667,1059.4882277777779
2025-06-09 18:00:00,2025-06-10 12:20:00,1100,6173.140433333334,1028.856738888889
2025-06-09 18:00:00,2025-06-10 12:30:00,1110,5989.3515,998.22525
2025-06-09 18:00:00,2025-06-10 12:40:00,1120,5805.5625666666665,967.5937611111111
2025-06-09 18:00:00,2025-06-10 12:50:00,1130,5621.773633333333,936.9622722222222
2025-06-09 18:00:00,2025-06-10 13:00:00,1140,5437.9847,906.3307833333333
2025-06-09 18:00:00,2025-06-10 13:10:00,1150,5337.736366666667,889.6227277777779
2025-06-09 18:00:00,2025-06-10 13:20:00,1160,5237.488033333333,872.9146722222222
2025-06-09 18:00:00,2025-06-10 13:30:00,1170,5137.2397,856.2066166666667
2025-06-09 18:00:00,2025-06-10 13:40:00,1180,5036.991366666667,839.4985611111111
2025-06-09 18:00:00,2025-06-10 13:50:00,1190,4936.743033333333,822.7905055555556
2025-06-09 18:00:00,2025-06-10 14:00:00,1200,4836.4947,806.08245
2025-06-09 18:00:00,2025-06-10 14:10:00,1210,4670.7081,778.4513499999999
2025-06-09 18:00:00,2025-06-10 14:20:00,1220,4504.9215,750.8202500000001
2025-06-09 18:00:00,2025-06-10 14:30:00,1230,4339.1349,723.18915
2025-06-09 18:00:00,2025-06-10 14:40:00,1240,4173.3483,695.55805
2025-06-09 18:00:00,2025-06-10 14:50:00,1250,4007.5616999999997,667.9269499999999
2025-06-09 18:00:00,2025-06-10 15:00:00,1260,3841.7751,640.29585
2025-06-09 18:00:00,2025-06-10 15:10:00,1270,3796.597583333333,632.7662638888888
2025-06-09 18:00:00,2025-06-10 15:20:00,1280,3751.4200666666666,625.2366777777778
2025-06-09 18:00:00,2025-06-10 15:30:00,1290,3706.24255,617.7070916666667
2025-06-09 18:00:00,2025-06-10 15:40:00,1300,3661.0650333333333,610.1775055555555
2025-06-09 18:00:00,2025-06-10 15:50:00,1310,3615.8875166666667,602.6479194444445
2025-06-09 18:00:00,2025-06-10 16:00:00,1320,3570.71,595.1183333333333
2025-06-09 18:00:00,2025-06-10 16:10:00,1330,3379.0556166666665,563.1759361111111
2025-06-09 18:00:00,2025-06-10 16:20:00,1340,3187.4012333333335,531.2335388888889
2025-06-09 18:00:00,2025-06-10 16:30:00,1350,2995.74685,499.29114166666665
2025-06-09 18:00:00,2025-06-10 16:40:00,1360,2804.0924666666665,467.34874444444443
2025-06-09 18:00:00,2025-06-10 16:50:00,1370,2612.4380833333335,435.4063472222222
2025-06-09 18:00:00,2025-06-10 17:00:00,1380,2420.7837,403.46395
2025-06-09 18:00:00,2025-06-10 17:10:00,1390,2219.5813166666667,369.93021944444445
2025-06-09 18:00:00,2025-06-10 17:20:00,1400,2018.3789333333334,336.3964888888889
2025-06-09 18:00:00,2025-06-10 17:30:00,1410,1817.17655,302.8627583333333
2025-06-09 18:00:00,2025-06-10 17:40:00,1420,1615.9741666666666,269.32902777777775
2025-06-09 18:00:00,2025-06-10 17:50:00,1430,1414.7717833333334,235.79529722222222
2025-06-09 18:00:00,2025-06-10 18:00:00,1440,1213.5694,202.26156666666668
2025-06-10 00:00:00,2025-06-10 01:00:00,60,0.0,0.0
2025-06-10 00:00:00,2025-06-10 01:10:00,70,0.0,0.0
2025-06-10 00:00:00,2025-06-10 01:20:00,80,0.0,0.0
2025-06-10 00:00:00,2025-06-10 01:30:00,90,0.0,0.0
2025-06-10 00:00:00,2025-06-10 01:40:00,100,0.0,0.0
2025-06-10 00:00:00,2025-06-10 01:50:00,110,0.0,0.0
2025-06-10 00:00:00,2025-06-10 02:00:00,120,0.0,0.0
2025-06-10 00:00:00,2025-06-10 02:10:00,130,0.0,0.0
2025-06-10 00:00:00,2025-06-10 02:20:00,140,0.0,0.0
2025-06-10 00:00:00,2025-06-10 02:30:00,150,0.0,0.0
2025-06-10 00:00:00,2025-06-10 02:40:00,160,0.0,0.0
2025-06-10 00:00:00,2025-06-10 02:50:00,170,0.0,0.0
2025-06-10 00:00:00,2025-06-10 03:00:00,180,0.0,0.0
2025-06-10 00:00:00,2025-06-10 03:10:00,190,0.0,0.0
2025-06-10 00:00:00,2025-06-10 03:20:00,200,0.0,0.0
2025-06-10 00:00:00,2025-06-10 03:30:00,210,0.0,0.0
2025-06-10 00:00:00,2025-06-10 03:40:00,220,0.0,0.0
2025-06-10 00:00:00,2025-06-10 03:50:00,230,0.0,0.0
2025-06-10 00:00:00,2025-06-10 04:00:00,240,0.0,0.0
2025-06-10 00:00:00,2025-06-10 04:10:00,250,0.0,0.0
2025-06-10 00:00:00,2025-06-10 04:20:00,260,0.0,0.0
2025-06-10 00:00:00,2025-06-10 04:30:00,270,0.0,0.0
2025-06-10 00:00:00,2025-06-10 04:40:00,280,0.0,0.0
2025-06-10 00:00:00,2025-06-10 04:50:00,290,0.0,0.0
2025-06-10 00:00:00,2025-06-10 05:00:00,300,0.0,0.0
2025-06-10 00:00:00,2025-06-10 05:10:00,310,193.42263333333335,32.23710555555556
2025-06-10 00:00:00,2025-06-10 05:20:00,320,386.8452666666667,64.47421111111112
2025-06-10 00:00:00,2025-06-10 05:30:00,330,580.2679,96.71131666666668
2025-06-10 00:00:00,2025-06-10 05:40:00,340,773.6905333333334,128.94842222222223
2025-06-10 00:00:00,2025-06-10 05:50:00,350,967.1131666666668,161.1855277777778
2025-06-10 00:00:00,2025-06-10 06:00:00,360,1160.5358,193.42263333333335
2025-06-10 00:00:00,2025-06-10 06:10:00,370,1391.0619333333334,231.84365555555556
2025-06-10 00:00:00,2025-06-10 06:20:00,380,1621.5880666666667,270.26467777777776
2025-06-10 00:00:00,2025-06-10 06:30:00,390,1852.1142,308.6857
2025-06-10 00:00:00,2025-06-10 06:40:00,400,2082.6403333333333,347.10672222222223
2025-06-10 00:00:00,2025-06-10 06:50:00,410,2313.1664666666666,385.5277444444444
2025-06-10 00:00:00,2025-06-10 07:00:00,420,2543.6926,423.94876666666664
2025-06-10 00:00:00,2025-06-10 07:10:00,430,2708.091033333333,451.3485055555555
2025-06-10 00:00:00,2025-06-10 07:20:00,440,2872.4894666666664,478.7482444444444
2025-06-10 00:00:00,2025-06-10 07:30:00,450,3036.8879,506.14798333333334
2025-06-10 00:00:00,2025-06-10 07:40:00,460,3201.2863333333335,533.5477222222222
2025-06-10 00:00:00,2025-06-10 07:50:00,470,3365.6847666666667,560.9474611111111
2025-06-10 00:00:00,2025-06-10 08:00:00,480,3530.0832,588.3472
2025-06-10 00:00:00,2025-06-10 08:10:00,490,3783.488983333333,630.5814972222222
2025-06-10 00:00:00,2025-06-10 08:20:00,500,4036.894766666667,672.8157944444445
2025-06-10 00:00:00,2025-06-10 08:30:00,510,4290.30055,715.0500916666666
2025-06-10 00:00:00,2025-06-10 08:40:00,520,4543.7063333333335,757.2843888888889
2025-06-10 00:00:00,2025-06-10 08:50:00,530,4797.112116666666,799.518686111111
2025-06-10 00:00:00,2025-06-10 09:00:00,540,5050.5179,841.7529833333333
2025-06-10 00:00:00,2025-06-10 09:10:00,550,5373.726266666667,895.6210444444445
2025-06-10 00:00:00,2025-06-10 09:20:00,560,5696.934633333333,949.4891055555555
2025-06-10 00:00:00,2025-06-10 09:30:00,570,6020.143,1003.3571666666667
2025-06-10 00:00:00,2025-06-10 09:40:00,580,6343.351366666667,1057.2252277777777
2025-06-10 00:00:00,2025-06-10 09:50:00,590,6666.5597333333335,1111.093288888889
2025-06-10 00:00:00,2025-06-10 10:00:00,600,6989.7681,1164.96135
2025-06-10 00:00:00,2025-06-10 10:10:00,610,7008.2743,1168.0457166666667
2025-06-10 00:00:00,2025-06-10 10:20:00,620,7026.7805,1171.1300833333332
2025-06-10 00:00:00,2025-06-10 10:30:00,630,7045.286700000001,1174.2144500000002
2025-06-10 00:00:00,2025-06-10 10:40:00,640,7063.7929,1177.2988166666667
2025-06-10 00:00:00,2025-06-10 10:50:00,650,7082.2991,1180.3831833333334
2025-06-10 00:00:00,2025-06-10 11:00:00,660,7100.8053,1183.46755
2025-06-10 00:00:00,2025-06-10 11:10:00,670,7007.303583333333,1167.8839305555555
2025-06-10 00:00:00,2025-06-10 11:20:00,680,6913.801866666667,1152.3003111111111
2025-06-10 00:00:00,2025-06-10 11:30:00,690,6820.30015,1136.7166916666667
2025-06-10 00:00:00,2025-06-10 11:40:00,700,6726.798433333333,1121.1330722222222
2025-06-10 00:00:00,2025-06-10 11:50:00,710,6633.296716666667,1105.5494527777778
2025-06-10 00:00:00,2025-06-10 12:00:00,720,6539.795,1089.9658333333334
2025-06-10 00:00:00,2025-06-10 12:10:00,730,6641.891166666666,1106.9818611111111
2025-06-10 00:00:00,2025-06-10 12:20:00,740,6743.9873333333335,1123.9978888888888
2025-06-10 00:00:00,2025-06-10 12:30:00,750,6846.0835,1141.0139166666665
2025-06-10 00:00:00,2025-06-10 12:40:00,760,6948.179666666667,1158.0299444444445
2025-06-10 00:00:00,2025-06-10 12:50:00,770,7050.275833333333,1175.0459722222222
2025-06-10 00:00:00,2025-06-10 13:00:00,780,7152.372,1192.0620000000001
2025-06-10 00:00:00,2025-06-10 13:10:00,790,6984.281966666667,1164.0469944444446
2025-06-10 00:00:00,2025-06-10 13:20:00,800,6816.1919333333335,1136.031988888889
2025-06-10 00:00:00,2025-06-10 13:30:00,810,6648.101900000001,1108.0169833333334
2025-06-10 00:00:00,2025-06-10 13:40:00,820,6480.011866666667,1080.0019777777777
2025-06-10 00:00:00,2025-06-10 13:50:00,830,6311.921833333334,1051.9869722222222
2025-06-10 00:00:00,2025-06-10 14:00:00,840,6143.8318,1023.9719666666666
2025-06-10 00:00:00,2025-06-10 14:10:00,850,5954.396233333333,992.3993722222222
2025-06-10 00:00:00,2025-06-10 14:20:00,860,5764.960666666667,960.8267777777778
2025-06-10 00:00:00,2025-06-10 14:30:00,870,5575.5251,929.2541833333333
2025-06-10 00:00:00,2025-06-10 14:40:00,880,5386.089533333333,897.6815888888888
2025-06-10 00:00:00,2025-06-10 14:50:00,890,5196.653966666667,866.1089944444444
2025-06-10 00:00:00,2025-06-10 15:00:00,900,5007.2184,834.5364
2025-06-10 00:00:00,2025-06-10 15:10:00,910,4793.792516666666,798.9654194444444
2025-06-10 00:00:00,2025-06-10 15:20:00,920,4580.366633333333,763.3944388888889
2025-06-10 00:00:00,2025-06-10 15:30:00,930,4366.94075,727.8234583333333
2025-06-10 00:00:00,2025-06-10 15:40:00,940,4153.514866666666,692.2524777777777
2025-06-10 00:00:00,2025-06-10 15:50:00,950,3940.0889833333335,656.6814972222222
2025-06-10 00:00:00,2025-06-10 16:00:00,960,3726.6631,621.1105166666667
2025-06-10 00:00:00,2025-06-10 16:10:00,970,3459.1159666666667,576.5193277777778
2025-06-10 00:00:00,2025-06-10 16:20:00,980,3191.5688333333333,531.9281388888888
2025-06-10 00:00:00,2025-06-10 16:30:00,990,2924.0217000000002,487.33695000000006
2025-06-10 00:00:00,2025-06-10 16:40:00,1000,2656.4745666666668,442.7457611111111
2025-06-10 00:00:00,2025-06-10 16:50:00,1010,2388.9274333333333,398.1545722222222
2025-06-10 00:00:00,2025-06-10 17:00:00,1020,2121.3803,353.5633833333333
2025-06-10 00:00:00,2025-06-10 17:10:00,1030,1941.357283333333,323.5595472222222
2025-06-10 00:00:00,2025-06-10 17:20:00,1040,1761.3342666666665,293.55571111111107
2025-06-10 00:00:00,2025-06-10 17:30:00,1050,1581.3112499999997,263.55187499999994
2025-06-10 00:00:00,2025-06-10 17:40:00,1060,1401.2882333333332,233.54803888888887
2025-06-10 00:00:00,2025-06-10 17:50:00,1070,1221.2652166666664,203.54420277777774
2025-06-10 00:00:00,2025-06-10 18:00:00,1080,1041.2422,173.54036666666664
2025-06-10 00:00:00,2025-06-10 18:10:00,1090,867.7018333333333,144.61697222222222
2025-06-10 00:00:00,2025-06-10 18:20:00,1100,694.1614666666667,115.69357777777778
2025-06-10 00:00:00,2025-06-10 18:30:00,1110,520.6211,86.77018333333332
2025-06-10 00:00:00,2025-06-10 18:40:00,1120,347.08073333333334,57.84678888888889
2025-06-10 00:00:00,2025-06-10 18:50:00,1130,173.54036666666673,28.923394444444455
2025-06-10 00:00:00,2025-06-10 19:00:00,1140,0.0,0.0
2025-06-10 00:00:00,2025-06-10 19:10:00,1150,0.0,0.0
2025-06-10 00:00:00,2025-06-10 19:20:00,1160,0.0,0.0
2025-06-10 00:00:00,2025-06-10 19:30:00,1170,0.0,0.0
2025-06-10 00:00:00,2025-06-10 19:40:00,1180,0.0,0.0
2025-06-10 00:00:00,2025-06-10 19:50:00,1190,0.0,0.0
2025-06-10 00:00:00,2025-06-10 20:00:00,1200,0.0,0.0
2025-06-10 00:00:00,2025-06-10 20:10:00,1210,0.0,0.0
2025-06-10 00:00:00,2025-06-10 20:20:00,1220,0.0,0.0
2025-06-10 00:00:00,2025-06-10 20:30:00,1230,0.0,0.0
2025-06-10 00:00:00,2025-06-10 20:40:00,1240,0.0,0.0
2025-06-10 00:00:00,2025-06-10 20:50:00,1250,0.0,0.0
2025-06-10 00:00:00,2025-06-10 21:00:00,1260,0.0,0.0
2025-06-10 00:00:00,2025-06-10 21:10:00,1270,0.0,0.0
2025-06-10 00:00:00,2025-06-10 21:20:00,1280,0.0,0.0
2025-06-10 00:00:00,2025-06-10 21:30:00,1290,0.0,0.0
2025-06-10 00:00:00,2025-06-10 21:40:00,1300,0.0,0.0
2025-06-10 00:00:00,2025-06-10 21:50:00,1310,0.0,0.0
2025-06-10 00:00:00,2025-06-10 22:00:00,1320,0.0,0.0
2025-06-10 00:00:00,2025-06-10 22:10:00,1330,0.0,0.0
2025-06-10 00:00:00,2025-06-10 22:20:00,1340,0.0,0.0
2025-06-10 00:00:00,2025-06-10 22:30:00,1350,0.0,0.0
2025-06-10 00:00:00,2025-06-10 22:40:00,1360,0.0,0.0
2025-06-10 00:00:00,2025-06-10 22:50:00,1370,0.0,0.0
2025-06-10 00:00:00,2025-06-10 23:00:00,1380,0.0,0.0
2025-06-10 00:00:00,2025-06-10 23:10:00,1390,0.0,0.0
2025-06-10 00:00:00,2025-06-10 23:20:00,1400,0.0,0.0
2025-06-10 00:00:00,2025-06-10 23:30:00,1410,0.0,0.0
2025-06-10 00:00:00,2025-06-10 23:40:00,1420,0.0,0.0
2025-06-10 00:00:00,2025-06-10 23:50:00,1430,0.0,0.0
2025-06-10 00:00:00,2025-06-11 00:00:00,1440,0.0,0.0
2025-06-10 06:00:00,2025-06-10 07:00:00,60,2477.5555,412.92591666666664
2025-06-10 06:00:00,2025-06-10 07:10:00,70,2652.0837166666665,442.0139527777778
2025-06-10 06:00:00,2025-06-10 07:20:00,80,2826.611933333333,471.10198888888885
2025-06-10 06:00:00,2025-06-10 07:30:00,90,3001.1401499999997,500.19002499999993
2025-06-10 06:00:00,2025-06-10 07:40:00,100,3175.6683666666668,529.2780611111111
2025-06-10 06:00:00,2025-06-10 07:50:00,110,3350.1965833333334,558.3660972222223
2025-06-10 06:00:00,2025-06-10 08:00:00,120,3524.7248,587.4541333333333
2025-06-10 06:00:00,2025-06-10 08:10:00,130,3754.9067333333332,625.8177888888889
2025-06-10 06:00:00,2025-06-10 08:20:00,140,3985.0886666666665,664.1814444444444
2025-06-10 06:00:00,2025-06-10 08:30:00,150,4215.2706,702.5450999999999
2025-06-10 06:00:00,2025-06-10 08:40:00,160,4445.452533333333,740.9087555555556
2025-06-10 06:00:00,2025-06-10 08:50:00,170,4675.634466666666,779.2724111111111
2025-06-10 06:00:00,2025-06-10 09:00:00,180,4905.8164,817.6360666666666
2025-06-10 06:00:00,2025-06-10 09:10:00,190,5186.4284,864.4047333333333
2025-06-10 06:00:00,2025-06-10 09:20:00,200,5467.0404,911.1734
2025-06-10 06:00:00,2025-06-10 09:30:00,210,5747.6524,957.9420666666666
2025-06-10 06:00:00,2025-06-10 09:40:00,220,6028.2644,1004.7107333333333
2025-06-10 06:00:00,2025-06-10 09:50:00,230,6308.8764,1051.4794
2025-06-10 06:00:00,2025-06-10 10:00:00,240,6589.4884,1098.2480666666668
2025-06-10 06:00:00,2025-06-10 10:10:00,250,6720.4673,1120.0778833333334
2025-06-10 06:00:00,2025-06-10 10:20:00,260,6851.4462,1141.9077
2025-06-10 06:00:00,2025-06-10 10:30:00,270,6982.4250999999995,1163.7375166666666
2025-06-10 06:00:00,2025-06-10 10:40:00,280,7113.4039999999995,1185.5673333333332
2025-06-10 06:00:00,2025-06-10 10:50:00,290,7244.3829,1207.39715
2025-06-10 06:00:00,2025-06-10 11:00:00,300,7375.3618,1229.2269666666666
2025-06-10 06:00:00,2025-06-10 11:10:00,310,7304.101216666667,1217.350202777778
2025-06-10 06:00:00,2025-06-10 11:20:00,320,7232.840633333333,1205.473438888889
2025-06-10 06:00:00,2025-06-10 11:30:00,330,7161.5800500000005,1193.596675
2025-06-10 06:00:00,2025-06-10 11:40:00,340,7090.319466666667,1181.719911111111
2025-06-10 06:00:00,2025-06-10 11:50:00,350,7019.058883333334,1169.8431472222223
2025-06-10 06:00:00,2025-06-10 12:00:00,360,6947.7983,1157.9663833333334
2025-06-10 06:00:00,2025-06-10 12:10:00,370,6983.978116666667,1163.996352777778
2025-06-10 06:00:00,2025-06-10 12:20:00,380,7020.157933333334,1170.0263222222222
2025-06-10 06:00:00,2025-06-10 12:30:00,390,7056.337750000001,1176.0562916666668
2025-06-10 06:00:00,2025-06-10 12:40:00,400,7092.517566666666,1182.086261111111
2025-06-10 06:00:00,2025-06-10 12:50:00,410,7128.697383333333,1188.1162305555556
2025-06-10 06:00:00,2025-06-10 13:00:00,420,7164.8772,1194.1462
2025-06-10 06:00:00,2025-06-10 13:10:00,430,7027.887816666666,1171.314636111111
2025-06-10 06:00:00,2025-06-10 13:20:00,440,6890.898433333333,1148.483072222222
2025-06-10 06:00:00,2025-06-10 13:30:00,450,6753.909049999999,1125.6515083333331
2025-06-10 06:00:00,2025-06-10 13:40:00,460,6616.919666666667,1102.8199444444444
2025-06-10 06:00:00,2025-06-10 13:50:00,470,6479.930283333333,1079.9883805555555
2025-06-10 06:00:00,2025-06-10 14:00:00,480,6342.9409,1057.1568166666666
2025-06-10 06:00:00,2025-06-10 14:10:00,490,6160.3139,1026.7189833333334
2025-06-10 06:00:00,2025-06-10 14:20:00,500,5977.6869,996.2811499999999
2025-06-10 06:00:00,2025-06-10 14:30:00,510,5795.0599,965.8433166666667
2025-06-10 06:00:00,2025-06-10 14:40:00,520,5612.4329,935.4054833333333
2025-06-10 06:00:00,2025-06-10 14:50:00,530,5429.8059,904.96765
2025-06-10 06:00:00,2025-06-10 15:00:00,540,5247.1789,874.5298166666666
2025-06-10 06:00:00,2025-06-10 15:10:00,550,4966.1498833333335,827.6916472222223
2025-06-10 06:00:00,2025-06-10 15:20:00,560,4685.120866666666,780.8534777777777
2025-06-10 06:00:00,2025-06-10 15:30:00,570,4404.09185,734.0153083333333
2025-06-10 06:00:00,2025-06-10 15:40:00,580,4123.062833333333,687.1771388888889
2025-06-10 06:00:00,2025-06-10 15:50:00,590,3842.0338166666666,640.3389694444444
2025-06-10 06:00:00,2025-06-10 16:00:00,600,3561.0048,593.5008
2025-06-10 06:00:00,2025-06-10 16:10:00,610,3297.658116666667,549.6096861111112
2025-06-10 06:00:00,2025-06-10 16:20:00,620,3034.3114333333333,505.71857222222224
2025-06-10 06:00:00,2025-06-10 16:30:00,630,2770.96475,461.82745833333337
2025-06-10 06:00:00,2025-06-10 16:40:00,640,2507.618066666667,417.9363444444445
2025-06-10 06:00:00,2025-06-10 16:50:00,650,2244.2713833333332,374.0452305555555
2025-06-10 06:00:00,2025-06-10 17:00:00,660,1980.9247,330.15411666666665
2025-06-10 06:00:00,2025-06-10 17:10:00,670,1800.7361833333334,300.12269722222226
2025-06-10 06:00:00,2025-06-10 17:20:00,680,1620.5476666666666,270.09127777777775
2025-06-10 06:00:00,2025-06-10 17:30:00,690,1440.35915,240.05985833333332
2025-06-10 06:00:00,2025-06-10 17:40:00,700,1260.1706333333334,210.0284388888889
2025-06-10 06:00:00,2025-06-10 17:50:00,710,1079.9821166666666,179.99701944444442
2025-06-10 06:00:00,2025-06-10 18:00:00,720,899.7936,149.9656
2025-06-10 06:00:00,2025-06-10 18:10:00,730,749.828,124.97133333333333
2025-06-10 06:00:00,2025-06-10 18:20:00,740,599.8624,99.97706666666666
2025-06-10 06:00:00,2025-06-10 18:30:00,750,449.8968,74.9828
2025-06-10 06:00:00,2025-06-10 18:40:00,760,299.93119999999993,49.98853333333332
2025-06-10 06:00:00,2025-06-10 18:50:00,770,149.96559999999994,24.994266666666658
2025-06-10 06:00:00,2025-06-10 19:00:00,780,0.0,0.0
2025-06-10 06:00:00,2025-06-10 19:10:00,790,0.0,0.0
2025-06-10 06:00:00,2025-06-10 19:20:00,800,0.0,0.0
2025-06-10 06:00:00,2025-06-10 19:30:00,810,0.0,0.0
2025-06-10 06:00:00,2025-06-10 19:40:00,820,0.0,0.0
2025-06-10 06:00:00,2025-06-10 19:50:00,830,0.0,0.0
2025-06-10 06:00:00,2025-06-10 20:00:00,840,0.0,0.0
2025-06-10 06:00:00,2025-06-10 20:10:00,850,0.0,0.0
2025-06-10 06:00:00,2025-06-10 20:20:00,860,0.0,0.0
2025-06-10 06:00:00,2025-06-10 20:30:00,870,0.0,0.0
2025-06-10 06:00:00,2025-06-10 20:40:00,880,0.0,0.0
2025-06-10 06:00:00,2025-06-10 20:50:00,890,0.0,0.0
2025-06-10 06:00:00,2025-06-10 21:00:00,900,0.0,0.0
2025-06-10 06:00:00,2025-06-10 21:10:00,910,0.0,0.0
2025-06-10 06:00:00,2025-06-10 21:20:00,920,0.0,0.0
2025-06-10 06:00:00,2025-06-10 21:30:00,930,0.0,0.0
2025-06-10 06:00:00,2025-06-10 21:40:00,940,0.0,0.0
2025-06-10 06:00:00,2025-06-10 21:50:00,950,0.0,0.0
2025-06-10 06:00:00,2025-06-10 22:00:00,960,0.0,0.0
2025-06-10 06:00:00,2025-06-10 22:10:00,970,0.0,0.0
2025-06-10 06:00:00,2025-06-10 22:20:00,980,0.0,0.0
2025-06-10 06:00:00,2025-06-10 22:30:00,990,0.0,0.0
2025-06-10 06:00:00,2025-06-10 22:40:00,1000,0.0,0.0
2025-06-10 06:00:00,2025-06-10 22:50:00,1010,0.0,0.0
2025-06-10 06:00:00,2025-06-10 23:00:00,1020,0.0,0.0
2025-06-10 06:00:00,2025-06-10 23:10:00,1030,0.0,0.0
2025-06-10 06:00:00,2025-06-10 23:20:00,1040,0.0,0.0
2025-06-10 06:00:00,2025-06-10 23:30:00,1050,0.0,0.0
2025-06-10 06:00:00,2025-06-10 23:40:00,1060,0.0,0.0
2025-06-10 06:00:00,2025-06-10 23:50:00,1070,0.0,0.0
2025-06-10 06:00:00,2025-06-11 00:00:00,1080,0.0,0.0
2025-06-10 06:00:00,2025-06-11 00:10:00,1090,0.0,0.0
2025-06-10 06:00:00,2025-06-11 00:20:00,1100,0.0,0.0
2025-06-10 06:00:00,2025-06-11 00:30:00,1110,0.0,0.0
2025-06-10 06:00:00,2025-06-11 00:40:00,1120,0.0,0.0
2025-06-10 06:00:00,2025-06-11 00:50:00,1130,0.0,0.0
2025-06-10 06:00:00,2025-06-11 01:00:00,1140,0.0,0.0
2025-06-10 06:00:00,2025-06-11 01:10:00,1150,0.0,0.0
2025-06-10 06:00:00,2025-06-11 01:20:00,1160,0.0,0.0
2025-06-10 06:00:00,2025-06-11 01:30:00,1170,0.0,0.0
2025-06-10 06:00:00,2025-06-11 01:40:00,1180,0.0,0.0
